Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,67,-0.66,0.00,-0.68,1,0,-7.89,6.41,0.00,100.00,0,52.24,22.39,10.45,11.94,1.49,ResourceConsumed,0,0
2,32,-0.66,-0.66,-0.68,1,0,-7.42,6.72,0.00,100.00,0,37.50,40.63,6.25,9.38,3.13,ResourceConsumed,0,0
3,58,-0.67,-0.66,-0.67,1,0,-7.77,6.49,0.00,99.88,0,39.66,36.21,8.62,10.34,3.45,ResourceConsumed,0,0
4,57,-0.67,-0.66,-0.68,1,0,-7.76,6.50,0.00,97.11,1,43.86,24.56,8.77,10.53,10.53,ResourceConsumed,0,0
5,46,-0.67,-0.66,-0.68,1,0,-7.61,6.60,0.00,100.00,0,47.83,28.26,8.70,10.87,2.17,ResourceConsumed,0,0
6,46,-0.67,-0.66,-0.67,1,0,-7.61,6.60,0.00,100.00,0,36.96,39.13,8.70,10.87,2.17,ResourceConsumed,0,0
7,33,-0.66,-0.66,-0.67,1,0,-7.43,6.71,0.00,100.00,0,39.39,39.39,6.06,9.09,3.03,ResourceConsumed,0,0
8,73,-0.67,-0.66,-0.68,1,0,-7.97,6.35,0.00,93.73,3,53.42,24.66,9.59,9.59,1.37,ResourceConsumed,0,0
9,47,-0.67,-0.66,-0.68,1,0,-7.62,6.59,0.00,100.00,0,57.45,27.66,4.26,6.38,2.13,ResourceConsumed,0,0
10,39,-0.66,-0.66,-0.67,1,0,-7.51,6.66,0.00,100.00,0,46.15,33.33,7.69,7.69,2.56,ResourceConsumed,0,0
