Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,40,-0.65,0.00,-0.67,1,0,-7.53,6.65,0.04,99.97,0,55.00,30.00,5.00,2.50,5.00,ResourceConsumed,0,0
2,28,-0.66,-0.66,-0.67,1,0,-7.36,6.76,0.15,99.99,0,42.86,46.43,3.57,0.00,3.57,ResourceConsumed,0,0
3,32,-0.66,-0.66,-0.67,1,0,-7.42,6.72,0.04,100.00,0,56.25,34.38,3.13,0.00,3.13,ResourceConsumed,0,0
4,28,-0.66,-0.66,-0.67,1,0,-7.36,6.76,0.04,100.00,0,50.00,39.29,3.57,0.00,3.57,ResourceConsumed,0,0
5,36,-0.66,-0.66,-0.67,1,0,-7.47,6.69,0.04,100.00,0,47.22,36.11,8.33,2.78,2.78,ResourceConsumed,0,0
6,22,-0.66,-0.66,-0.67,1,0,-7.28,6.81,0.04,100.00,0,36.36,50.00,4.55,0.00,4.55,ResourceConsumed,0,0
7,24,-0.66,-0.66,-0.67,1,0,-7.31,6.79,0.04,100.00,0,37.50,45.83,4.17,0.00,8.33,ResourceConsumed,0,0
8,26,-0.66,-0.66,-0.67,1,0,-7.34,6.78,0.04,100.00,0,38.46,42.31,7.69,3.85,3.85,ResourceConsumed,0,0
9,21,-0.66,-0.66,-0.67,1,0,-7.27,6.82,0.04,100.00,0,28.57,52.38,4.76,0.00,9.52,ResourceConsumed,0,0
10,29,-0.66,-0.66,-0.67,1,0,-7.38,6.75,0.04,100.00,0,44.83,41.38,3.45,0.00,6.90,ResourceConsumed,0,0
