Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,150,-0.53,0.00,-1.01,0,0,2.97,3.65,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
5,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
7,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
9,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
11,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
13,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
15,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
17,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
19,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
21,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
23,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
25,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
27,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
29,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
31,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,100.00,0.00,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
