Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,40,-0.65,0.00,-0.67,1,0,-7.53,6.65,0.00,100.00,0,25.00,35.00,17.50,17.50,2.50,ResourceConsumed,0,0
2,50,-0.67,-0.66,-0.67,1,0,-7.66,6.56,0.00,100.00,0,36.00,30.00,12.00,14.00,6.00,ResourceConsumed,0,0
3,35,-0.66,-0.66,-0.67,1,0,-7.46,6.69,0.00,100.00,0,31.43,37.14,8.57,8.57,11.43,ResourceConsumed,0,0
4,34,-0.66,-0.66,-0.67,1,0,-7.45,6.70,0.00,100.00,0,32.35,38.24,8.82,11.76,5.88,ResourceConsumed,0,0
5,63,-0.67,-0.66,-0.68,1,0,-7.84,6.44,0.00,95.17,3,23.81,46.03,12.70,12.70,3.17,ResourceConsumed,0,0
6,85,-0.67,-0.66,-0.68,1,0,-8.13,6.24,0.00,100.00,0,38.82,24.71,16.47,16.47,2.35,ResourceConsumed,0,0
7,43,-0.67,-0.66,-0.68,1,0,-7.57,6.62,0.00,100.00,0,41.86,30.23,9.30,11.63,4.65,ResourceConsumed,0,0
8,41,-0.66,-0.66,-0.67,1,0,-7.54,6.64,0.00,100.00,0,34.15,34.15,7.32,7.32,14.63,ResourceConsumed,0,0
9,38,-0.66,-0.66,-0.67,1,0,-7.50,6.67,0.00,100.00,0,36.84,34.21,10.53,10.53,5.26,ResourceConsumed,0,0
10,47,-0.67,-0.66,-0.67,1,0,-7.62,6.59,0.00,100.00,0,44.68,29.79,8.51,10.64,4.26,ResourceConsumed,0,0
