Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,98,-0.67,0.00,-0.69,1,0,-8.31,6.13,0.00,98.41,2,31.63,30.61,10.20,25.51,1.02,ResourceConsumed,0,0
2,50,-0.67,-0.66,-0.69,1,0,-7.66,6.56,0.00,100.00,0,62.00,22.00,6.00,4.00,4.00,ResourceConsumed,0,0
3,101,-0.67,-0.66,-0.69,1,0,-8.35,6.10,0.00,100.00,0,25.74,38.61,15.84,15.84,2.97,ResourceConsumed,0,0
4,37,-0.66,-0.66,-0.69,1,0,-7.49,6.68,0.00,100.00,0,43.24,29.73,8.11,10.81,5.41,ResourceConsumed,0,0
5,29,-0.66,-0.66,-0.67,1,0,-7.38,6.75,0.00,100.00,0,27.59,37.93,13.79,10.34,6.90,ResourceConsumed,0,0
6,29,-0.66,-0.66,-0.67,1,0,-7.38,6.75,0.00,100.00,0,44.83,34.48,6.90,3.45,6.90,ResourceConsumed,0,0
7,94,-0.67,-0.66,-0.69,1,0,-8.26,6.16,0.00,100.00,0,30.85,36.17,14.89,14.89,2.13,ResourceConsumed,0,0
8,36,-0.66,-0.66,-0.69,1,0,-7.47,6.69,0.00,99.99,0,44.44,30.56,8.33,8.33,5.56,ResourceConsumed,0,0
9,33,-0.66,-0.66,-0.67,1,0,-7.43,6.71,0.00,100.00,0,48.48,33.33,6.06,3.03,6.06,ResourceConsumed,0,0
10,91,-0.67,-0.66,-0.69,1,0,-8.22,6.19,0.00,100.00,0,31.87,34.07,7.69,24.18,1.10,ResourceConsumed,0,0
