Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,33,-0.64,0.00,-0.66,0,1,6.57,-7.29,0.00,100.00,0,51.52,33.33,3.03,6.06,3.03,ResourceConsumed,0,0
2,31,-0.66,-0.65,-0.66,0,1,6.59,-7.27,0.00,100.00,0,48.39,35.48,3.23,3.23,6.45,ResourceConsumed,0,0
3,32,-0.66,-0.65,-0.66,0,1,6.58,-7.28,0.00,100.00,0,28.13,34.38,12.50,15.63,6.25,ResourceConsumed,0,0
4,32,-0.66,-0.65,-0.66,0,1,6.58,-7.28,0.00,100.00,0,40.63,34.38,3.13,6.25,12.50,ResourceConsumed,0,0
5,26,-0.66,-0.65,-0.66,0,1,6.66,-7.22,0.00,100.00,0,30.77,42.31,7.69,11.54,3.85,ResourceConsumed,0,0
6,23,-0.66,-0.66,-0.66,0,1,6.70,-7.20,0.00,100.00,0,21.74,47.83,4.35,17.39,4.35,ResourceConsumed,0,0
7,28,-0.66,-0.65,-0.66,0,1,6.64,-7.24,0.00,100.00,0,35.71,39.29,3.57,7.14,10.71,ResourceConsumed,0,0
8,25,-0.66,-0.65,-0.66,0,1,6.68,-7.22,0.00,100.00,0,28.00,44.00,8.00,12.00,4.00,ResourceConsumed,0,0
9,24,-0.66,-0.66,-0.66,0,1,6.69,-7.21,0.00,100.00,0,29.17,45.83,4.17,8.33,8.33,ResourceConsumed,0,0
10,36,-0.66,-0.65,-0.66,0,1,6.53,-7.31,0.00,100.00,0,27.78,33.33,16.67,16.67,2.78,ResourceConsumed,0,0
