Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,52,-0.65,0.00,-0.67,1,0,-7.69,6.54,0.00,100.00,0,38.46,32.69,13.46,11.54,1.92,ResourceConsumed,0,0
2,46,-0.67,-0.66,-0.67,1,0,-7.61,6.60,0.00,100.00,0,32.61,34.78,13.04,15.22,2.17,ResourceConsumed,0,0
3,58,-0.67,-0.66,-0.68,1,0,-7.77,6.49,0.00,92.63,7,15.52,44.83,18.97,17.24,1.72,ResourceConsumed,0,0
4,46,-0.67,-0.66,-0.68,1,0,-7.61,6.60,0.00,100.00,0,23.91,39.13,19.57,13.04,2.17,ResourceConsumed,0,0
5,37,-0.67,-0.66,-0.67,1,0,-7.49,6.68,0.00,94.46,2,10.81,51.35,18.92,13.51,2.70,ResourceConsumed,0,0
6,52,-0.67,-0.66,-0.67,1,0,-7.69,6.54,0.00,100.00,0,21.15,38.46,19.23,17.31,1.92,ResourceConsumed,0,0
7,42,-0.67,-0.66,-0.67,1,0,-7.55,6.63,0.00,99.84,0,19.05,42.86,16.67,16.67,2.38,ResourceConsumed,0,0
8,47,-0.67,-0.66,-0.67,1,0,-7.62,6.59,0.00,97.26,1,23.40,40.43,12.77,19.15,2.13,ResourceConsumed,0,0
9,48,-0.67,-0.66,-0.67,1,0,-7.63,6.58,0.00,100.00,0,18.75,41.67,18.75,16.67,2.08,ResourceConsumed,0,0
10,46,-0.67,-0.66,-0.67,1,0,-7.61,6.60,0.00,100.00,0,43.48,34.78,10.87,6.52,2.17,ResourceConsumed,0,0
