Wall time,Step,Value
1746933763.2857978,6,1112.0
1746933831.2480965,7,1112.0
1746934047.3700461,11,459.0
1746934117.4047897,12,1112.0
1746934351.2709258,15,1556.0
1746934434.4719405,16,1334.0
1746934642.3998811,19,1112.0
1746934711.631145,20,1112.0
1746934745.0292816,21,487.0
1746935020.647373,25,1112.0
1746935644.169952,34,1112.0
1746935849.8001564,37,1112.0
1746936123.4686043,41,1112.0
1746936265.9257832,43,1112.0
1746936402.9061198,45,1112.0
1746936439.6038203,46,517.0
1746936578.9645705,48,1112.0
1746936707.9782395,50,989.0
1746936976.0344584,54,1112.0
1746937043.339455,55,1112.0
1746937112.9912121,56,1112.0
1746937180.067046,57,1112.0
1746937247.654819,58,1112.0
1746937633.578794,64,672.0
1746937769.7942295,66,1112.0
1746937839.3626692,67,1112.0
1746937910.485482,68,1112.0
1746937979.9557111,69,1112.0
1746938185.4872463,72,1112.0
1746938225.6279979,73,616.0
1746938293.0863857,74,1112.0
1746938362.001845,75,1112.0
1746938705.8165617,80,1112.0
1746939017.8044047,85,1112.0
1746939208.2308118,88,1334.0
1746939251.9896488,89,652.0
1746939624.6755717,95,1112.0
1746940169.6301186,103,1032.0
1746940372.0090058,106,1112.0
1746940438.5444798,107,1112.0
1746940894.1805634,114,1112.0
1746941096.1468916,117,1112.0
1746941219.9837198,119,892.0
1746941677.3345256,126,1112.0
1746941743.2503052,127,1112.0
1746941948.5284197,130,1112.0
1746942015.8129086,131,1112.0
1746942458.3845744,138,889.0
1746942591.5139775,140,1112.0
1746942727.2550764,142,1112.0
1746942793.5387454,143,1112.0
1746942861.284066,144,1112.0
1746943337.8280673,151,1112.0
1746943650.4286284,156,1112.0
1746943787.9808195,158,1112.0
1746943855.387102,159,1112.0
1746943923.3626425,160,1112.0
1746944127.4956198,163,1112.0
1746944335.2469494,166,1112.0
1746944473.9687495,168,1112.0
1746944541.2328112,169,1112.0
1746944726.2403703,172,799.0
1746945134.074853,178,1112.0
1746945201.3109882,179,1112.0
1746945335.7172923,181,1112.0
1746945539.6741195,184,1112.0
1746945678.497371,186,1112.0
1746945709.3862805,187,444.0
1746945845.084303,189,1112.0
1746945982.1370902,191,1112.0
1746946049.4686785,192,1112.0
1746946558.0360026,199,1667.0
1746947093.2112613,207,1112.0
1746947160.4330337,208,1112.0
