Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,155,-0.67,-0.01,-1.30,0,0,-14.09,-13.39,-15.00,95.08,3,0.65,90.91,0.00,8.44,0.00,ThermoLevelOutOfRange,0,0
5,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.00,97.65,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
7,147,-0.79,0.00,-1.36,0,0,-13.98,-13.32,-15.01,50.55,16,76.71,23.29,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
9,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,95.88,4,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
11,147,-0.79,0.00,-1.36,0,0,-13.98,-13.32,-15.01,50.55,16,76.71,23.29,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
13,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,97.97,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
15,153,-0.69,0.00,-1.31,0,0,-14.07,-13.38,-15.01,81.79,4,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
17,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,95.52,2,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
19,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,95.52,2,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
21,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.00,97.65,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
23,153,-0.67,0.00,-1.30,0,0,-14.07,-13.38,-15.01,93.07,0,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
25,154,-0.67,0.00,-1.30,0,0,-14.08,-13.39,-15.01,97.62,1,0.00,91.50,0.00,8.50,0.00,ThermoLevelOutOfRange,0,0
27,153,-0.67,0.00,-1.30,0,0,-14.07,-13.38,-15.01,94.30,2,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
29,163,-0.68,0.00,-1.33,0,0,-14.20,-13.47,-15.01,93.15,7,0.00,91.98,0.00,8.02,0.00,ThermoLevelOutOfRange,0,0
31,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,93.72,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
33,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.00,97.75,2,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
35,147,-0.78,0.00,-1.36,0,0,-13.98,-13.32,-15.01,50.70,16,73.29,26.71,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
37,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,98.73,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
39,154,-0.68,0.00,-1.30,0,0,-14.08,-13.39,-15.01,87.82,5,0.00,91.50,0.00,8.50,0.00,ThermoLevelOutOfRange,0,0
41,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,97.64,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
43,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,97.78,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
45,147,-0.79,0.00,-1.36,0,0,-13.98,-13.32,-15.01,50.55,16,76.71,23.29,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
47,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,93.71,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
49,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.00,95.51,4,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
51,147,-0.79,0.00,-1.36,0,0,-13.98,-13.32,-15.01,50.55,16,76.71,23.29,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
53,154,-0.68,0.00,-1.31,0,0,-14.08,-13.39,-15.02,84.15,4,0.00,91.50,0.00,8.50,0.00,ThermoLevelOutOfRange,0,0
55,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.00,93.39,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
57,147,-0.79,0.00,-1.36,0,0,-13.98,-13.32,-15.01,50.55,16,76.71,23.29,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
59,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,97.98,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
61,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.00,93.14,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
63,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.00,99.91,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
65,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.00,97.64,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
67,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.00,92.91,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
69,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.01,96.90,1,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
71,147,-0.79,0.00,-1.36,0,0,-13.98,-13.32,-15.01,50.55,16,76.71,23.29,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
73,153,-0.67,0.00,-1.29,0,0,-14.07,-13.38,-15.00,96.16,3,0.00,91.45,0.00,8.55,0.00,ThermoLevelOutOfRange,0,0
75,147,-0.79,0.00,-1.36,0,0,-13.98,-13.32,-15.01,50.55,16,76.71,23.29,0.00,0.00,0.00,ThermoLevelOutOfRange,0,0
