Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,223,-0.68,-0.01,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,12.16,58.56,0.00,29.28,0.00,FoodLevelOutOfRange,0,0
5,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,5.86,63.96,0.00,30.18,0.00,FoodLevelOutOfRange,0,0
7,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.30,14,4.50,59.91,0.00,35.59,0.00,FoodLevelOutOfRange,0,0
9,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,3.15,63.96,0.00,32.88,0.00,FoodLevelOutOfRange,0,0
11,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,0.45,66.67,0.00,32.88,0.00,FoodLevelOutOfRange,0,0
13,223,-0.68,0.00,-1.25,0,0,-15.01,-14.01,0.00,66.21,15,15.32,56.31,0.00,28.38,0.00,FoodLevelOutOfRange,0,0
15,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.27,14,1.35,68.02,0.00,30.63,0.00,FoodLevelOutOfRange,0,0
17,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,1.80,67.57,0.00,30.63,0.00,FoodLevelOutOfRange,0,0
19,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.28,14,2.70,67.57,0.00,29.73,0.00,FoodLevelOutOfRange,0,0
21,223,-0.68,0.00,-1.25,0,0,-15.01,-14.01,0.00,64.57,18,9.01,62.16,0.00,28.83,0.00,FoodLevelOutOfRange,0,0
23,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.21,14,2.25,67.12,0.00,30.63,0.00,FoodLevelOutOfRange,0,0
25,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,11.26,59.46,0.00,29.28,0.00,FoodLevelOutOfRange,0,0
27,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,4.50,65.77,0.00,29.73,0.00,FoodLevelOutOfRange,0,0
29,223,-0.68,0.00,-1.25,0,0,-15.01,-14.01,0.00,67.03,15,14.41,57.21,0.00,28.38,0.00,FoodLevelOutOfRange,0,0
31,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,17.12,53.60,0.00,29.28,0.00,FoodLevelOutOfRange,0,0
33,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,2.70,64.41,0.00,32.88,0.00,FoodLevelOutOfRange,0,0
35,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.30,14,4.05,65.32,0.00,30.63,0.00,FoodLevelOutOfRange,0,0
37,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.21,14,12.61,58.11,0.00,29.28,0.00,FoodLevelOutOfRange,0,0
39,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.20,14,5.86,63.96,0.00,30.18,0.00,FoodLevelOutOfRange,0,0
41,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,67.24,15,0.90,66.22,0.00,32.88,0.00,FoodLevelOutOfRange,0,0
43,223,-0.68,0.00,-1.25,0,0,-15.01,-14.01,0.00,66.05,15,16.67,57.21,0.00,26.13,0.00,FoodLevelOutOfRange,0,0
45,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.28,14,10.81,55.41,0.00,33.78,0.00,FoodLevelOutOfRange,0,0
47,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.23,14,1.35,64.86,0.00,33.78,0.00,FoodLevelOutOfRange,0,0
49,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.28,14,4.95,64.86,0.00,30.18,0.00,FoodLevelOutOfRange,0,0
51,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.30,14,4.05,65.32,0.00,30.63,0.00,FoodLevelOutOfRange,0,0
53,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,67.23,15,0.90,66.22,0.00,32.88,0.00,FoodLevelOutOfRange,0,0
55,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.30,14,2.25,67.12,0.00,30.63,0.00,FoodLevelOutOfRange,0,0
57,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,2.25,62.61,0.00,35.14,0.00,FoodLevelOutOfRange,0,0
59,223,-0.68,0.00,-1.25,0,0,-15.01,-14.01,0.00,64.00,16,20.27,53.15,0.00,26.58,0.00,FoodLevelOutOfRange,0,0
61,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,14.86,55.86,0.00,29.28,0.00,FoodLevelOutOfRange,0,0
63,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,2.70,64.86,0.00,32.43,0.00,FoodLevelOutOfRange,0,0
65,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.15,14,1.80,68.47,0.00,29.73,0.00,FoodLevelOutOfRange,0,0
67,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.28,14,4.05,66.22,0.00,29.73,0.00,FoodLevelOutOfRange,0,0
69,223,-0.68,0.00,-1.25,0,0,-15.01,-14.01,0.00,64.00,16,21.17,52.25,0.00,26.58,0.00,FoodLevelOutOfRange,0,0
71,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,3.60,66.67,0.00,29.73,0.00,FoodLevelOutOfRange,0,0
73,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.27,14,0.90,66.22,0.00,32.88,0.00,FoodLevelOutOfRange,0,0
75,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,67.25,15,0.90,66.22,0.00,32.88,0.00,FoodLevelOutOfRange,0,0
77,223,-0.68,0.00,-1.25,0,0,-15.01,-14.01,0.00,63.99,16,22.52,50.90,0.00,26.58,0.00,FoodLevelOutOfRange,0,0
79,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,4.50,65.32,0.00,30.18,0.00,FoodLevelOutOfRange,0,0
81,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.29,14,4.95,64.86,0.00,30.18,0.00,FoodLevelOutOfRange,0,0
83,223,-0.68,0.00,-1.24,0,0,-15.01,-14.01,0.00,69.30,14,2.70,66.67,0.00,30.63,0.00,FoodLevelOutOfRange,0,0
