Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,500,-0.46,0.00,-0.87,0,0,-13.74,2.51,0.00,90.68,5,3.01,6.61,2.81,3.81,83.77,MaxStepReached,0,0
2,500,-0.49,0.00,-0.88,0,0,-13.74,2.51,0.00,82.93,7,1.80,4.41,3.01,1.60,89.18,MaxStepReached,0,0
3,500,-0.49,0.00,-0.88,0,0,-13.74,2.51,0.00,82.97,7,1.40,4.41,3.61,0.80,89.78,MaxStepReached,0,0
4,500,-0.53,0.00,-0.91,0,0,-13.74,2.51,0.00,72.34,12,2.00,4.21,1.40,2.61,89.78,MaxStepReached,0,0
5,500,-0.48,0.00,-0.91,0,0,-13.74,2.51,0.00,84.64,7,1.60,5.01,2.00,1.60,89.78,MaxStepReached,0,0
6,500,-0.52,0.00,-0.91,0,0,-13.74,2.51,0.00,72.45,12,2.40,4.21,2.20,1.20,89.98,MaxStepReached,0,0
7,500,-0.49,0.00,-0.91,0,0,-13.74,2.51,0.00,76.78,10,1.00,3.81,2.61,2.40,90.18,MaxStepReached,0,0
8,500,-0.50,0.00,-0.90,0,0,-13.74,2.51,0.00,80.83,9,1.80,3.21,1.80,2.00,91.18,MaxStepReached,0,0
9,500,-0.48,0.00,-0.89,0,0,-13.74,2.51,0.00,84.70,12,2.00,4.61,2.20,1.60,89.58,MaxStepReached,0,0
10,500,-0.49,0.00,-0.89,0,0,-13.74,2.51,0.00,81.02,10,3.01,4.61,2.20,2.61,87.58,MaxStepReached,0,0
11,500,-0.51,0.00,-0.90,0,0,-13.74,2.51,0.00,74.04,12,0.60,4.41,1.80,1.00,92.18,MaxStepReached,0,0
12,500,-0.52,0.00,-0.90,0,0,-13.74,2.51,0.00,77.70,10,1.80,4.41,1.20,2.61,89.98,MaxStepReached,0,0
13,500,-0.49,0.00,-0.89,0,0,-13.74,2.51,0.00,83.51,8,2.61,3.61,2.81,2.20,88.78,MaxStepReached,0,0
14,500,-0.49,0.00,-0.90,0,0,-13.74,2.51,0.00,77.24,10,1.40,3.41,1.80,2.20,91.18,MaxStepReached,0,0
15,500,-0.48,0.00,-0.90,0,0,-13.74,2.51,0.00,83.91,16,2.81,5.61,1.60,2.00,87.98,MaxStepReached,0,0
16,500,-0.49,0.00,-0.88,0,0,-13.74,2.51,0.00,83.51,8,2.00,5.01,2.81,2.20,87.98,MaxStepReached,0,0
17,500,-0.56,0.00,-0.95,0,0,-13.74,2.51,0.00,62.25,17,0.80,5.21,1.60,1.80,90.58,MaxStepReached,0,0
18,500,-0.52,0.00,-0.95,0,0,-13.74,2.51,0.00,72.36,11,2.00,4.01,1.40,2.61,89.98,MaxStepReached,0,0
19,500,-0.44,0.00,-0.91,0,0,-13.74,2.51,0.00,91.21,4,1.00,9.42,1.20,3.01,85.37,MaxStepReached,0,0
20,500,-0.50,0.00,-0.90,0,0,-13.74,2.51,0.00,76.91,11,2.00,3.61,2.61,2.00,89.78,MaxStepReached,0,0
21,500,-0.49,0.00,-0.90,0,0,-13.74,2.51,0.00,76.61,10,2.40,4.21,2.20,2.00,89.18,MaxStepReached,0,0
22,500,-0.50,0.00,-0.90,0,0,-13.74,2.51,0.00,79.34,11,2.61,4.41,1.80,2.81,88.38,MaxStepReached,0,0
23,500,-0.49,0.00,-0.89,0,0,-13.74,2.51,0.00,83.43,8,0.80,3.01,1.40,2.20,92.59,MaxStepReached,0,0
24,500,-0.48,0.00,-0.88,0,0,-13.74,2.51,0.00,84.53,8,3.21,4.41,1.60,2.81,87.98,MaxStepReached,0,0
25,500,-0.49,0.00,-0.88,0,0,-13.74,2.51,0.00,82.72,8,2.00,4.21,2.40,2.61,88.78,MaxStepReached,0,0
26,500,-0.44,0.00,-0.88,0,0,-13.74,2.51,0.00,99.41,3,3.61,6.01,2.61,1.20,86.57,MaxStepReached,0,0
27,500,-0.50,0.00,-0.90,0,0,-13.74,2.51,0.00,74.94,10,1.60,4.81,1.20,2.20,90.18,MaxStepReached,0,0
28,500,-0.51,0.00,-0.90,0,0,-13.74,2.51,0.00,77.35,11,1.80,4.81,1.40,2.61,89.38,MaxStepReached,0,0
29,500,-0.57,0.00,-0.94,0,0,-13.74,2.51,0.00,63.39,15,2.40,5.01,1.80,2.81,87.98,MaxStepReached,0,0
30,500,-0.45,0.00,-0.94,0,0,-13.74,2.51,0.00,90.40,20,1.20,7.21,2.00,2.00,87.58,MaxStepReached,0,0
31,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,77.69,11,3.41,5.21,2.81,1.40,87.17,MaxStepReached,0,0
32,500,-0.49,0.00,-0.89,0,0,-13.74,2.51,0.00,83.52,8,2.40,4.41,1.80,1.60,89.78,MaxStepReached,0,0
33,500,-0.49,0.00,-0.88,0,0,-13.74,2.51,0.00,83.07,8,2.40,3.41,2.81,1.80,89.58,MaxStepReached,0,0
34,500,-0.46,0.00,-0.88,0,0,-13.74,2.51,0.00,89.35,11,1.60,4.21,2.20,1.80,90.18,MaxStepReached,0,0
35,500,-0.49,0.00,-0.90,0,0,-13.74,2.51,0.00,74.10,11,3.01,3.61,1.40,2.00,89.98,MaxStepReached,0,0
36,500,-0.49,0.00,-0.90,0,0,-13.74,2.51,0.00,83.52,8,1.40,4.01,2.00,2.20,90.38,MaxStepReached,0,0
37,500,-0.53,0.00,-0.90,0,0,-13.74,2.51,0.00,75.32,11,2.00,4.01,1.40,1.80,90.78,MaxStepReached,0,0
38,500,-0.49,0.00,-0.90,0,0,-13.74,2.51,0.00,83.36,8,2.40,3.61,1.00,1.60,91.38,MaxStepReached,0,0
39,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,80.83,9,1.40,4.01,2.61,1.00,90.98,MaxStepReached,0,0
40,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,77.70,10,1.80,4.21,1.40,2.40,90.18,MaxStepReached,0,0
41,500,-0.51,0.00,-0.90,0,0,-13.74,2.51,0.00,74.12,11,1.20,4.61,1.60,2.40,90.18,MaxStepReached,0,0
42,500,-0.57,0.00,-0.93,0,0,-13.74,2.51,0.00,65.09,15,1.80,5.21,2.40,2.61,87.98,MaxStepReached,0,0
43,500,-0.52,0.00,-0.93,0,0,-13.74,2.51,0.00,78.16,10,1.00,3.61,2.61,1.20,91.58,MaxStepReached,0,0
44,500,-0.54,0.00,-0.94,0,0,-13.74,2.51,0.00,63.43,15,2.20,5.61,1.80,1.20,89.18,MaxStepReached,0,0
45,500,-0.48,0.00,-0.94,0,0,-13.74,2.51,0.00,85.69,10,2.20,3.81,1.80,2.00,90.18,MaxStepReached,0,0
46,500,-0.49,0.00,-0.89,0,0,-13.74,2.51,0.00,80.88,7,2.00,6.21,1.60,3.41,86.77,MaxStepReached,0,0
47,500,-0.51,0.00,-0.90,0,0,-13.74,2.51,0.00,76.70,10,2.20,4.41,1.40,1.80,90.18,MaxStepReached,0,0
48,500,-0.49,0.00,-0.90,0,0,-13.74,2.51,0.00,83.48,8,3.81,3.61,1.80,2.20,88.58,MaxStepReached,0,0
49,500,-0.50,0.00,-0.91,0,0,-13.74,2.51,0.00,73.77,11,2.61,3.41,1.40,2.00,90.58,MaxStepReached,0,0
50,500,-0.50,0.00,-0.91,0,0,-13.74,2.51,0.00,80.84,9,1.60,3.81,1.20,2.20,91.18,MaxStepReached,0,0
51,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,78.98,9,1.20,4.21,1.20,2.40,90.98,MaxStepReached,0,0
52,500,-0.58,0.00,-0.95,0,0,-13.74,2.51,0.00,61.17,15,2.20,5.01,1.60,3.21,87.98,MaxStepReached,0,0
53,500,-0.49,0.00,-0.95,0,0,-13.74,2.51,0.00,81.77,8,1.60,4.21,2.61,1.40,90.18,MaxStepReached,0,0
54,500,-0.49,0.00,-0.89,0,0,-13.74,2.51,0.00,83.66,7,1.20,4.01,1.40,1.60,91.78,MaxStepReached,0,0
