Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,123,-0.15,0.00,-0.23,1,0,-8.65,5.90,0.00,89.91,4,2.44,24.39,4.88,4.07,63.41,ResourceConsumed,0,0
2,501,-0.45,0.00,-0.87,0,0,-13.75,2.50,0.00,92.70,14,3.00,5.20,3.40,3.00,85.40,MaxStepReached,0,0
3,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,99.70,4,7.82,5.41,2.20,1.80,82.77,MaxStepReached,0,0
4,500,-0.46,0.00,-0.87,0,0,-13.74,2.51,0.00,91.83,15,1.60,5.81,3.21,1.00,88.38,MaxStepReached,0,0
5,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,79.28,8,1.80,3.81,1.80,2.61,89.98,MaxStepReached,0,0
6,500,-0.51,0.00,-0.93,0,0,-13.74,2.51,0.00,66.75,25,1.60,6.81,1.60,1.20,88.78,MaxStepReached,0,0
7,500,-0.51,0.00,-0.93,0,0,-13.74,2.51,0.00,78.36,9,2.40,3.81,2.20,1.20,90.38,MaxStepReached,0,0
8,500,-0.46,0.00,-0.89,0,0,-13.74,2.51,0.00,91.86,15,1.20,5.01,2.00,2.40,89.38,MaxStepReached,0,0
9,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,81.54,8,2.00,3.81,2.40,2.20,89.58,MaxStepReached,0,0
10,500,-0.52,0.00,-0.89,0,0,-13.74,2.51,0.00,78.36,9,1.80,4.21,1.80,1.60,90.58,MaxStepReached,0,0
11,500,-0.47,0.00,-0.89,0,0,-13.74,2.51,0.00,85.65,11,2.61,4.61,2.20,2.20,88.38,MaxStepReached,0,0
12,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,79.09,8,0.60,5.01,1.80,2.00,90.58,MaxStepReached,0,0
13,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,79.78,10,2.61,3.61,1.40,2.40,89.98,MaxStepReached,0,0
14,500,-0.48,0.00,-0.89,0,0,-13.74,2.51,0.00,86.08,8,2.00,3.21,2.81,2.20,89.78,MaxStepReached,0,0
15,500,-0.50,0.00,-0.90,0,0,-13.74,2.51,0.00,74.41,11,2.00,3.41,1.80,2.20,90.58,MaxStepReached,0,0
16,500,-0.51,0.00,-0.90,0,0,-13.74,2.51,0.00,78.05,12,2.81,4.81,1.20,2.40,88.78,MaxStepReached,0,0
17,50,-0.06,0.00,-0.89,1,0,-7.66,6.56,0.00,100.00,0,0.00,26.00,2.00,2.00,68.00,ResourceConsumed,0,0
18,501,-0.44,0.00,-0.87,0,0,-13.75,2.50,0.00,95.53,10,1.60,8.40,2.80,1.20,86.00,MaxStepReached,0,0
19,500,-0.52,0.00,-0.90,0,0,-13.74,2.51,0.00,74.59,16,1.80,4.61,2.20,2.20,89.18,MaxStepReached,0,0
20,500,-0.54,0.00,-0.91,0,0,-13.74,2.51,0.00,73.03,10,1.20,3.81,1.00,2.40,91.58,MaxStepReached,0,0
21,500,-0.50,0.00,-0.91,0,0,-13.74,2.51,0.00,82.40,7,1.20,4.21,2.00,2.61,89.98,MaxStepReached,0,0
22,500,-0.52,0.00,-0.90,0,0,-13.74,2.51,0.00,74.28,11,2.00,4.01,2.61,2.00,89.38,MaxStepReached,0,0
23,500,-0.50,0.00,-0.90,0,0,-13.74,2.51,0.00,78.93,11,3.01,3.41,1.60,2.61,89.38,MaxStepReached,0,0
24,500,-0.53,0.00,-0.90,0,0,-13.74,2.51,0.00,75.81,12,2.00,4.21,1.80,2.61,89.38,MaxStepReached,0,0
25,500,-0.50,0.00,-0.90,0,0,-13.74,2.51,0.00,82.36,7,1.80,3.41,1.00,2.40,91.38,MaxStepReached,0,0
26,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,78.32,9,2.00,4.41,3.41,2.61,87.58,MaxStepReached,0,0
27,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,79.30,8,2.81,3.81,1.40,2.00,89.98,MaxStepReached,0,0
28,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,82.43,7,1.60,4.41,2.40,1.80,89.78,MaxStepReached,0,0
29,500,-0.53,0.00,-0.90,0,0,-13.74,2.51,0.00,75.22,10,1.60,5.01,1.00,1.60,90.78,MaxStepReached,0,0
30,500,-0.47,0.00,-0.90,0,0,-13.74,2.51,0.00,79.44,14,2.40,5.61,1.60,3.01,87.37,MaxStepReached,0,0
31,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,80.68,9,1.60,3.81,1.60,2.61,90.38,MaxStepReached,0,0
32,500,-0.44,0.00,-0.89,0,0,-13.74,2.51,0.00,91.17,5,8.22,5.21,2.81,2.61,81.16,MaxStepReached,0,0
33,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,99.18,1,3.61,4.61,2.00,1.00,88.78,MaxStepReached,0,0
34,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,98.52,5,4.01,10.22,2.61,2.00,81.16,MaxStepReached,0,0
35,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,79.29,8,2.00,3.01,2.20,1.60,91.18,MaxStepReached,0,0
36,360,-0.37,0.00,-0.89,1,0,-11.85,3.77,0.00,84.03,6,1.11,6.67,2.78,2.50,86.67,ResourceConsumed,0,0
37,501,-0.49,0.00,-0.89,0,0,-13.75,2.50,0.00,79.22,8,3.20,3.20,1.20,1.60,90.80,MaxStepReached,0,0
38,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,81.56,8,1.20,4.21,2.00,2.20,90.38,MaxStepReached,0,0
39,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,79.29,8,2.00,3.81,1.40,2.00,90.78,MaxStepReached,0,0
40,500,-0.44,0.00,-0.89,0,0,-13.74,2.51,0.00,100.00,1,5.01,9.02,1.00,1.40,83.57,MaxStepReached,0,0
41,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,78.39,9,1.20,3.81,2.61,1.00,91.38,MaxStepReached,0,0
42,500,-0.53,0.00,-0.90,0,0,-13.74,2.51,0.00,75.26,10,1.80,4.21,1.40,2.81,89.78,MaxStepReached,0,0
43,500,-0.49,0.00,-0.90,0,0,-13.74,2.51,0.00,81.39,16,1.40,5.01,1.60,1.80,90.18,MaxStepReached,0,0
44,500,-0.53,0.00,-0.90,0,0,-13.74,2.51,0.00,75.81,12,1.60,5.01,2.40,2.61,88.38,MaxStepReached,0,0
45,500,-0.46,0.00,-0.90,0,0,-13.74,2.51,0.00,90.13,17,1.20,5.21,2.61,1.40,89.58,MaxStepReached,0,0
46,500,-0.47,0.00,-0.89,0,0,-13.74,2.51,0.00,81.50,10,2.00,4.61,2.00,1.40,89.98,MaxStepReached,0,0
47,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,81.47,8,2.20,3.21,1.60,2.20,90.78,MaxStepReached,0,0
48,500,-0.51,0.00,-0.91,0,0,-13.74,2.51,0.00,72.85,11,2.00,6.01,1.60,3.01,87.37,MaxStepReached,0,0
49,500,-0.54,0.00,-0.92,0,0,-13.74,2.51,0.00,70.38,13,2.61,4.41,1.40,1.60,89.98,MaxStepReached,0,0
50,500,-0.47,0.00,-0.92,0,0,-13.74,2.51,0.00,89.20,7,3.61,4.01,1.80,2.20,88.38,MaxStepReached,0,0
51,500,-0.46,0.00,-0.87,0,0,-13.74,2.51,0.00,90.04,17,2.40,5.01,1.40,2.00,89.18,MaxStepReached,0,0
52,500,-0.46,0.00,-0.87,0,0,-13.74,2.51,0.00,90.10,17,1.80,5.01,1.20,2.40,89.58,MaxStepReached,0,0
53,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,94.03,5,1.00,9.82,1.20,2.40,85.57,MaxStepReached,0,0
54,500,-0.56,0.00,-0.92,0,0,-13.74,2.51,0.00,68.14,13,2.40,4.81,2.00,3.41,87.37,MaxStepReached,0,0
55,500,-0.55,0.00,-0.92,0,0,-13.74,2.51,0.00,71.25,12,1.40,4.41,2.20,1.20,90.78,MaxStepReached,0,0
56,40,-0.09,0.00,-0.91,0,1,-7.53,6.65,0.00,75.11,13,2.50,90.00,0.00,2.50,2.50,ResourceConsumed,0,0
57,501,-0.48,0.00,-0.88,0,0,-13.75,2.50,0.00,85.57,6,1.20,4.20,2.00,1.20,91.40,MaxStepReached,0,0
58,500,-0.50,0.00,-0.88,0,0,-13.74,2.51,0.00,82.35,7,1.40,3.81,1.40,2.40,90.98,MaxStepReached,0,0
59,500,-0.44,0.00,-0.88,0,0,-13.74,2.51,0.00,99.75,3,8.42,4.81,0.80,2.61,83.37,MaxStepReached,0,0
60,500,-0.46,0.00,-0.87,0,0,-13.74,2.51,0.00,90.83,5,2.20,3.81,2.40,3.41,88.18,MaxStepReached,0,0
61,500,-0.50,0.00,-0.88,0,0,-13.74,2.51,0.00,82.43,7,2.20,3.61,1.20,2.40,90.58,MaxStepReached,0,0
62,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,78.32,9,2.20,5.21,2.40,1.80,88.38,MaxStepReached,0,0
63,500,-0.52,0.00,-0.90,0,0,-13.74,2.51,0.00,77.53,10,1.20,4.01,1.00,2.20,91.58,MaxStepReached,0,0
64,500,-0.49,0.00,-0.90,0,0,-13.74,2.51,0.00,82.44,7,1.60,3.81,2.61,1.60,90.38,MaxStepReached,0,0
65,500,-0.51,0.00,-0.90,0,0,-13.74,2.51,0.00,74.41,11,1.60,3.61,1.20,1.00,92.59,MaxStepReached,0,0
66,15,-0.07,0.00,-0.90,1,0,-7.19,6.87,0.00,100.00,0,0.00,73.33,6.67,0.00,13.33,ResourceConsumed,0,0
67,501,-0.49,0.00,-0.90,0,0,-13.75,2.50,0.00,75.98,17,4.00,5.00,3.00,3.00,85.00,MaxStepReached,0,0
68,500,-0.47,0.00,-0.90,0,0,-13.74,2.51,0.00,88.65,5,2.61,2.81,1.80,3.01,89.78,MaxStepReached,0,0
69,500,-0.51,0.00,-0.90,0,0,-13.74,2.51,0.00,76.61,11,1.60,3.61,2.00,2.00,90.78,MaxStepReached,0,0
70,500,-0.44,0.00,-0.90,0,0,-13.74,2.51,0.00,96.19,7,4.41,6.01,1.80,3.21,84.57,MaxStepReached,0,0
71,500,-0.47,0.00,-0.88,0,0,-13.74,2.51,0.00,85.15,9,2.00,3.61,2.00,2.81,89.58,MaxStepReached,0,0
72,500,-0.51,0.00,-0.90,0,0,-13.74,2.51,0.00,76.61,11,2.00,4.61,1.60,3.01,88.78,MaxStepReached,0,0
73,500,-0.52,0.00,-0.91,0,0,-13.74,2.51,0.00,70.91,15,1.40,4.61,2.00,2.00,89.98,MaxStepReached,0,0
74,15,-0.07,0.00,-0.91,1,0,-7.19,6.87,0.00,100.00,0,0.00,80.00,6.67,0.00,6.67,ResourceConsumed,0,0
75,501,-0.50,0.00,-0.89,0,0,-13.75,2.50,0.00,81.49,8,2.40,4.40,2.20,3.00,88.00,MaxStepReached,0,0
76,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,81.47,8,1.80,4.81,1.00,2.40,89.98,MaxStepReached,0,0
77,500,-0.47,0.00,-0.89,0,0,-13.74,2.51,0.00,85.44,11,1.20,5.21,1.40,1.40,90.78,MaxStepReached,0,0
78,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,81.55,8,2.00,3.41,2.40,2.00,90.18,MaxStepReached,0,0
79,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,82.38,7,2.81,3.81,3.01,1.80,88.58,MaxStepReached,0,0
80,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,79.29,8,1.40,5.61,1.80,2.00,89.18,MaxStepReached,0,0
81,500,-0.48,0.00,-0.89,0,0,-13.74,2.51,0.00,85.50,6,2.61,4.21,2.00,1.40,89.78,MaxStepReached,0,0
82,500,-0.44,0.00,-0.88,0,0,-13.74,2.51,0.00,93.16,7,2.00,9.82,2.20,3.41,82.57,MaxStepReached,0,0
83,500,-0.48,0.00,-0.88,0,0,-13.74,2.51,0.00,86.02,8,1.20,4.01,2.61,1.00,91.18,MaxStepReached,0,0
84,500,-0.51,0.00,-0.91,0,0,-13.74,2.51,0.00,72.32,16,3.01,4.61,1.80,2.00,88.58,MaxStepReached,0,0
85,500,-0.49,0.00,-0.91,0,0,-13.74,2.51,0.00,82.85,12,2.00,5.21,2.40,3.01,87.37,MaxStepReached,0,0
86,500,-0.46,0.00,-0.88,0,0,-13.74,2.51,0.00,91.32,7,2.00,4.61,1.40,2.81,89.18,MaxStepReached,0,0
87,500,-0.45,0.00,-0.87,0,0,-13.74,2.51,0.00,95.91,4,2.61,6.21,3.41,2.20,85.57,MaxStepReached,0,0
88,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,2,6.61,5.01,4.01,2.40,81.96,MaxStepReached,0,0
89,500,-0.50,0.00,-0.90,0,0,-13.74,2.51,0.00,77.55,10,1.80,3.81,2.81,1.60,89.98,MaxStepReached,0,0
90,17,-0.07,0.00,-0.90,1,0,-7.22,6.86,0.00,100.00,0,5.88,70.59,5.88,0.00,11.76,ResourceConsumed,0,0
91,501,-0.49,0.00,-0.89,0,0,-13.75,2.50,0.00,81.90,7,2.20,4.80,2.80,1.60,88.60,MaxStepReached,0,0
92,500,-0.50,0.00,-0.89,0,0,-13.74,2.51,0.00,82.43,7,2.00,3.81,2.20,1.60,90.38,MaxStepReached,0,0
93,500,-0.44,0.00,-0.88,0,0,-13.74,2.51,0.00,95.26,5,2.40,11.62,1.20,1.40,83.37,MaxStepReached,0,0
94,500,-0.47,0.00,-0.87,0,0,-13.74,2.51,0.00,88.00,11,2.20,4.01,2.40,2.61,88.78,MaxStepReached,0,0
95,500,-0.56,0.00,-0.93,0,0,-13.74,2.51,0.00,66.74,12,2.20,4.21,1.60,1.60,90.38,MaxStepReached,0,0
96,500,-0.49,0.00,-0.93,0,0,-13.74,2.51,0.00,84.68,7,2.40,4.41,3.01,1.80,88.38,MaxStepReached,0,0
97,500,-0.50,0.00,-0.88,0,0,-13.74,2.51,0.00,82.39,7,2.00,3.61,2.20,3.21,88.98,MaxStepReached,0,0
98,500,-0.50,0.00,-0.88,0,0,-13.74,2.51,0.00,82.41,7,1.60,4.01,2.61,1.60,90.18,MaxStepReached,0,0
99,500,-0.50,0.00,-0.88,0,0,-13.74,2.51,0.00,82.30,7,1.80,5.41,1.80,2.00,88.98,MaxStepReached,0,0
100,500,-0.51,0.00,-0.90,0,0,-13.74,2.51,0.00,75.22,10,1.60,4.01,2.20,2.20,89.98,MaxStepReached,0,0
101,500,-0.53,0.00,-0.91,0,0,-13.74,2.51,0.00,71.77,14,2.00,4.61,2.20,2.20,88.98,MaxStepReached,0,0
102,500,-0.53,0.00,-0.91,0,0,-13.74,2.51,0.00,72.16,11,2.20,4.01,2.40,2.20,89.18,MaxStepReached,0,0
103,500,-0.50,0.00,-0.91,0,0,-13.74,2.51,0.00,82.37,7,2.81,3.81,2.00,1.80,89.58,MaxStepReached,0,0
104,23,-0.06,0.00,-0.88,0,1,-7.30,6.80,0.00,100.00,0,4.35,73.91,0.00,4.35,13.04,ResourceConsumed,0,0
105,501,-0.49,0.00,-0.89,0,0,-13.75,2.50,0.00,82.43,7,1.80,4.60,2.20,1.60,89.80,MaxStepReached,0,0
106,500,-0.44,0.00,-0.89,0,0,-13.74,2.51,0.00,98.37,7,7.01,5.81,2.40,3.21,81.56,MaxStepReached,0,0
107,500,-0.51,0.00,-0.89,0,0,-13.74,2.51,0.00,78.04,12,1.60,4.01,1.60,1.00,91.78,MaxStepReached,0,0
108,500,-0.52,0.00,-0.89,0,0,-13.74,2.51,0.00,78.43,9,2.20,4.61,2.00,1.20,89.98,MaxStepReached,0,0
109,500,-0.46,0.00,-0.89,0,0,-13.74,2.51,0.00,86.96,17,1.20,7.21,2.20,2.20,87.17,MaxStepReached,0,0
110,500,-0.50,0.00,-0.88,0,0,-13.74,2.51,0.00,82.39,7,2.40,3.61,1.60,1.20,91.18,MaxStepReached,0,0
111,500,-0.55,0.00,-0.92,0,0,-13.74,2.51,0.00,69.84,11,2.00,5.21,2.20,1.60,88.98,MaxStepReached,0,0
