Wall time,Step,Value
1746933468.73119,1,2444.0
1746933525.7525716,2,1112.0
1746933738.2739139,4,1112.0
1746933790.2410614,5,779.0
1746933888.0226645,6,1556.0
1746933972.8536844,7,1334.0
1746934055.6601503,8,1334.0
1746934127.6023662,9,1112.0
1746934273.7801876,10,2445.0
1746934368.2415268,11,1556.0
1746934439.128213,12,1112.0
1746934512.2193007,13,1112.0
1746934607.7190497,14,1556.0
1746934792.8661606,15,3112.0
1746934889.2701817,16,1556.0
1746934985.9920595,17,1556.0
1746935163.0877626,18,2889.0
1746935327.9784777,19,2667.0
1746935564.3405886,20,4000.0
1746935657.9672134,21,1504.0
1746935777.442284,22,2000.0
1746935819.9718,23,611.0
1746935901.4362874,24,1334.0
1746935971.7196164,25,1112.0
1746936043.8157656,26,1112.0
1746936127.792643,27,1334.0
1746936209.846978,28,1334.0
1746936499.1168287,30,1334.0
1746936551.0232005,31,772.0
1746936672.8814664,32,2000.0
1746936769.4035459,33,1556.0
1746936851.1992617,34,1334.0
1746936948.3608642,35,1556.0
1746937153.025165,37,1112.0
1746937222.7053065,38,1112.0
1746937342.6871498,39,2000.0
1746937412.8164992,40,1112.0
1746937546.8895772,41,2223.0
1746937726.374637,43,1556.0
1746937808.893749,44,1334.0
1746937988.9553514,45,3001.0
1746938087.5914211,46,1556.0
1746938197.0307333,47,1778.0
1746938290.8005602,48,1556.0
1746938404.2095952,50,1112.0
1746938471.1555586,51,1112.0
1746938581.3085105,53,854.0
1746938649.0863647,54,1112.0
1746938720.5927687,55,1112.0
1746938777.1052167,56,817.0
1746938857.4433646,57,1334.0
1746938925.2913902,58,1112.0
1746939046.0008287,60,1334.0
1746939113.9293323,61,1112.0
1746939180.6206276,62,1112.0
1746939248.1334298,63,1112.0
1746939329.400998,64,1389.0
1746939422.0309014,65,1556.0
1746939493.3945923,66,1112.0
1746939564.5158663,67,1112.0
1746939644.7036052,68,1334.0
1746939715.147412,69,1112.0
1746939787.4508698,70,1112.0
1746939902.4200246,72,639.0
1746939985.4445834,73,1334.0
1746940054.6623168,74,1112.0
1746940125.1025887,75,1112.0
1746940191.8176486,76,1112.0
1746940260.0570226,77,1112.0
1746940313.4520109,78,827.0
1746940349.9395423,79,502.0
1746940419.5264387,80,1112.0
1746940572.0632482,82,1112.0
1746940640.6429224,83,1112.0
1746940784.6835186,85,1112.0
1746940853.8399026,86,1112.0
1746940923.3523216,87,1112.0
1746940995.256503,88,1112.0
1746941067.47407,89,1112.0
1746941139.8834407,90,1112.0
1746941209.2125385,91,1112.0
1746941278.1485493,92,1112.0
1746941351.3111708,93,1112.0
1746941422.585311,94,1112.0
1746941503.7956886,95,1334.0
1746941574.4343908,96,1112.0
1746941646.4453945,97,1112.0
1746941716.8458474,98,1112.0
1746941860.1593583,100,1112.0
1746941928.2601674,101,1112.0
1746941997.313185,102,1112.0
1746942065.184046,103,1112.0
1746942158.387905,104,1556.0
1746942229.2238047,105,1112.0
1746942266.8190608,106,552.0
1746942336.3571737,107,1112.0
1746942404.579727,108,1112.0
1746942473.5826135,109,1112.0
1746942554.3098342,110,1334.0
1746942623.4770374,111,1112.0
1746942695.193449,112,1112.0
1746942764.4387436,113,1112.0
1746942835.2724397,114,1112.0
1746942875.9675553,115,579.0
1746942943.8761332,116,1112.0
1746943011.582769,117,1112.0
1746943091.7671719,118,1334.0
1746943163.7593808,119,1112.0
1746943203.8348193,120,562.0
1746943272.477523,121,1112.0
1746943345.0452082,122,1112.0
1746943415.9650578,123,1112.0
1746943463.6227856,124,727.0
1746943532.3307755,125,1112.0
1746943603.378286,126,1112.0
1746943675.1846516,127,1112.0
1746943746.6813006,128,1112.0
1746943852.2366357,130,493.0
1746943922.244526,131,1112.0
1746943996.4399045,132,1112.0
1746944085.9428947,134,638.0
1746944155.43097,135,1112.0
1746944261.6292982,137,541.0
1746944330.5991485,138,1112.0
1746944466.7791102,140,1112.0
1746944529.7722409,141,965.0
1746944587.2732732,142,900.0
1746944659.2733696,143,1112.0
1746944731.8208616,144,1112.0
1746944803.7125258,145,1112.0
1746944876.2402713,146,1112.0
1746944950.4016466,147,1112.0
1746945090.7713861,149,1112.0
1746945160.9481277,150,1112.0
1746945233.8951435,151,1112.0
1746945307.0069294,152,1112.0
1746945451.2504346,154,1334.0
1746945520.369497,155,1112.0
1746945590.6737547,156,1112.0
1746945659.901084,157,1112.0
1746945730.1017802,158,1112.0
1746945768.6580791,159,548.0
1746945841.6022415,160,1112.0
1746945913.1985757,161,1112.0
1746945998.0690136,162,1334.0
1746946043.298965,163,631.0
1746946186.8708806,165,1112.0
1746946259.6263072,166,1112.0
1746946331.4274049,167,1112.0
1746946403.4489331,168,1112.0
1746946447.5356724,169,633.0
