Wall time,Step,Value
1746930426.8333864,2,1667.0
1746930505.1744335,4,1112.0
1746930606.5197453,6,1667.0
1746930655.897052,7,1334.0
1746930755.0217943,9,1556.0
1746930841.1605697,11,1112.0
1746930883.7682898,12,1112.0
1746930933.1589003,13,1334.0
1746930974.4337394,14,1112.0
1746931016.0789611,15,1112.0
1746931064.9786563,16,1334.0
1746931106.28084,17,1112.0
1746931155.5554624,18,1334.0
1746931220.424238,19,1778.0
1746931261.6690202,20,1112.0
1746931303.6749923,21,1112.0
1746931387.2712867,23,1112.0
1746931471.5828464,25,1112.0
1746931513.3419943,26,1112.0
1746931621.0973473,28,1667.0
1746931745.6073768,31,1112.0
1746931787.4100716,32,1112.0
1746931849.8225617,33,1667.0
1746931911.7459087,34,1667.0
1746931973.6882167,35,1667.0
1746932065.0706506,37,1112.0
1746932209.918085,40,1112.0
1746932273.9556239,41,1667.0
1746932358.2490587,43,1112.0
1746932386.4106452,44,748.0
1746932428.274397,45,1112.0
1746932469.7333326,46,1112.0
1746932531.8080118,47,1667.0
1746932573.8945363,48,1112.0
1746932656.2721033,50,1112.0
1746932697.35445,51,1112.0
1746932830.1895847,54,1112.0
1746932891.7192569,55,1667.0
1746932923.4262912,56,827.0
1746932965.8527985,57,1112.0
1746933009.7457378,58,1112.0
1746933155.8948002,61,1667.0
1746933197.8824244,62,1112.0
1746933259.186488,63,1667.0
1746933300.883681,64,1112.0
1746933342.6037934,65,1112.0
1746933384.2847307,66,1112.0
1746933446.187954,67,1667.0
1746933507.6295044,68,1667.0
1746933569.9650412,69,1667.0
1746933630.957054,70,1667.0
1746933738.235886,72,1667.0
1746933780.6934128,73,1112.0
1746933841.1821547,74,1602.0
1746933883.3653686,75,1112.0
1746933975.3023005,77,1112.0
1746934057.9281838,79,1112.0
1746934099.221139,80,1112.0
1746934202.8023856,82,1667.0
1746934265.1798787,83,1667.0
1746934348.0733001,85,1112.0
1746934389.7416072,86,1112.0
1746934454.9733243,87,1667.0
1746934497.9652748,88,1112.0
1746934559.8169503,89,1667.0
1746934601.6791372,90,1112.0
1746934725.3838854,92,1667.0
1746934753.8847184,93,727.0
1746934795.60447,94,1112.0
1746934845.2936444,95,1334.0
1746934950.6760318,97,1112.0
1746935139.7704694,100,1667.0
1746935190.798285,101,1334.0
1746935252.9850082,102,1667.0
1746935315.2138197,103,1667.0
1746935398.8457294,105,1112.0
1746935460.9489539,106,1667.0
1746935519.1269252,107,1556.0
1746935648.1495464,110,1237.0
1746935710.0227175,111,1667.0
1746935858.6963012,114,1112.0
1746936026.7553227,117,1667.0
1746936109.0317903,118,2223.0
1746936149.9053738,119,1112.0
1746936212.3687131,120,1667.0
1746936268.95301,121,1500.0
1746936430.5397573,124,1667.0
1746936472.02577,125,1112.0
1746936514.1524274,126,1112.0
1746936578.7296205,127,1667.0
1746936622.071787,128,1112.0
1746936770.615217,130,1667.0
1746936813.1018183,131,1112.0
1746936986.1017613,134,2223.0
1746937158.1815863,137,1667.0
1746937231.6838822,138,2001.0
1746937373.1883984,140,1667.0
1746937485.328278,142,1334.0
1746937527.5089371,143,1112.0
1746937570.0016842,144,1112.0
1746937633.1120977,145,1667.0
1746937674.3793144,146,1112.0
1746937716.0372322,147,1112.0
1746937820.897186,149,1667.0
1746937871.1389184,150,1334.0
1746937912.0589051,151,1112.0
1746937954.628712,152,1112.0
1746938074.7997482,154,1112.0
1746938116.743473,155,1112.0
1746938179.557332,156,1667.0
1746938305.1005192,158,1667.0
1746938368.405589,159,1667.0
1746938412.018532,160,1112.0
1746938524.0712082,162,1667.0
1746938586.2179222,163,1667.0
1746938671.1161945,165,1112.0
1746938734.4419975,166,1667.0
1746938860.6643453,168,1667.0
1746938923.4524047,169,1667.0
1746938965.3988268,170,1112.0
1746939089.6482615,172,1667.0
1746939152.2799115,173,1667.0
1746939277.7341516,176,1112.0
1746939340.4275956,177,1667.0
1746939402.479175,178,1667.0
1746939465.90578,179,1667.0
1746939592.9120708,181,1112.0
1746939634.995077,182,1112.0
1746939740.4475796,184,1112.0
1746939825.4765348,186,1112.0
1746939888.6952486,187,1667.0
1746939963.0271614,188,2000.0
1746940026.1292768,189,1667.0
1746940132.183347,191,1667.0
1746940173.7259374,192,1112.0
1746940336.2043595,195,1112.0
1746940542.8967223,199,1112.0
1746940585.412179,200,1112.0
1746940754.234573,203,1112.0
1746940806.620336,204,1334.0
1746940871.0765643,206,536.0
1746940913.4007237,207,1112.0
1746940974.7814186,208,1556.0
1746941025.1478314,209,1334.0
1746941066.8781583,210,1112.0
1746941215.0421395,213,1667.0
1746941278.592989,214,1667.0
1746941321.9419322,215,1112.0
1746941364.1843798,216,1112.0
1746941533.0439026,219,1667.0
1746941595.9082394,220,1667.0
1746941660.2847073,221,1667.0
1746941723.8441503,222,1667.0
1746941786.5159838,223,1667.0
1746941823.9534843,224,953.0
1746941930.38537,226,1112.0
1746941973.3970501,227,1112.0
1746942036.2778199,228,1667.0
1746942150.0798855,230,1667.0
1746942192.8568704,231,1112.0
1746942251.3160288,232,1556.0
1746942294.0126271,233,1112.0
1746942336.149285,234,1112.0
1746942399.697112,235,1667.0
1746942463.9835613,236,1667.0
1746942569.4255698,238,1667.0
1746942636.3054671,239,1778.0
1746942776.0392065,241,2000.0
1746942975.506109,245,1334.0
1746943038.026315,246,1667.0
1746943125.6416779,248,1112.0
1746943190.2303908,249,1667.0
1746943253.1342468,250,1667.0
1746943316.3790574,251,1667.0
1746943358.7128303,252,1112.0
1746943401.9083753,253,1112.0
1746943464.7377474,254,1667.0
1746943570.5819843,256,1667.0
1746943718.605938,259,1112.0
1746943761.9028597,260,1112.0
1746943824.910605,261,1667.0
1746943869.7373073,262,1112.0
1746943957.2835135,264,1112.0
1746944062.656893,266,1112.0
1746944175.718896,268,1334.0
1746944292.2532294,270,2000.0
1746944397.3572242,272,1667.0
1746944456.3434181,273,1556.0
1746944515.0558538,274,1532.0
1746944577.6367884,275,1667.0
1746944639.4427662,276,1556.0
1746944742.252858,278,1556.0
1746944784.943222,279,1112.0
1746944910.3833525,281,1667.0
1746944973.144105,282,1667.0
1746945015.599727,283,1112.0
1746945140.9376097,285,1667.0
1746945419.2305474,290,1667.0
1746945545.9309475,292,1667.0
1746945603.2835143,293,1524.0
1746945729.7984092,295,1667.0
1746945792.9139838,296,1667.0
1746945851.9770873,297,1556.0
1746945915.581232,298,1667.0
1746945959.4690459,299,1166.0
1746946022.840058,300,1667.0
1746946088.4285402,301,1667.0
1746946132.490454,302,1112.0
1746946194.4797587,303,1667.0
1746946257.96224,304,1667.0
1746946469.3034868,308,1667.0
1746946532.8756785,309,1667.0
1746946659.3272781,311,1667.0
1746946839.8728085,314,1667.0
1746947107.2963123,318,1667.0
1746947150.045818,319,1112.0
1746947211.5434256,320,1667.0
1746947254.9330878,321,1112.0
1746947385.3901896,323,1112.0
1746947426.8465915,324,1112.0
1746947502.1741214,325,2001.0
1746947565.556257,326,1667.0
1746947609.77135,327,1112.0
1746947674.0826957,328,1667.0
1746947798.9380314,331,1139.0
1746947841.307487,332,1112.0
1746947968.9648004,334,1667.0
1746948096.7813447,336,1667.0
1746948235.745818,338,2001.0
1746948339.4899042,340,1556.0
1746948446.0915668,342,1667.0
1746948509.6432738,343,1667.0
1746948572.6283906,344,1667.0
1746948635.357597,345,1667.0
1746948677.8218503,346,1112.0
1746948720.6630225,347,1112.0
1746948783.9700844,348,1667.0
1746948835.1062062,349,1334.0
1746948899.024483,350,1667.0
1746949004.8120172,352,1112.0
1746949133.805992,354,1667.0
1746949175.7689116,355,1112.0
1746949259.8425415,357,1112.0
1746949366.0519423,359,1667.0
1746949429.7097182,360,1667.0
1746949493.1525414,361,1667.0
1746949557.3387105,362,1667.0
1746949620.2560403,363,1667.0
1746949683.6213741,364,1667.0
1746949735.5121915,365,1334.0
1746949779.2164295,366,1112.0
1746949843.6392357,367,1667.0
1746949888.019547,368,1112.0
1746949976.7223916,369,2334.0
1746950083.644651,371,1667.0
1746950146.3446813,372,1667.0
1746950254.632368,374,1112.0
1746950340.98978,376,1112.0
1746950404.3146968,377,1667.0
1746950491.8927,378,2334.0
1746950555.5218759,379,1667.0
1746950620.8216696,380,1667.0
1746950734.648603,382,1334.0
1746950777.680897,383,1112.0
1746950882.5931263,385,1667.0
1746950945.656526,386,1667.0
1746950988.387103,387,1112.0
1746951031.92048,388,1112.0
1746951095.0531905,389,1667.0
1746951221.966727,391,1667.0
1746951227.4336536,392,90.0
1746951278.1849315,393,1334.0
1746951344.1102278,394,1667.0
1746951547.0819976,397,1667.0
1746951685.7503562,399,2001.0
1746951752.5920687,400,1778.0
1746951859.090203,402,1112.0
1746951916.5843673,403,1501.0
1746951980.221919,404,1667.0
1746952089.0266364,406,1667.0
1746952155.1075897,407,1667.0
1746952283.022181,409,1667.0
1746952402.2776713,411,1112.0
1746952716.089862,416,1667.0
1746952780.618186,417,1667.0
1746952932.5665262,420,1112.0
1746952976.493427,421,1112.0
1746953038.7721462,422,1667.0
1746953101.764951,423,1667.0
1746953165.4878292,424,1667.0
1746953228.1865406,425,1667.0
1746953334.4660676,427,1667.0
1746953421.1630616,429,1112.0
1746953547.5403037,431,1667.0
1746953657.3548696,433,1112.0
1746953827.5448208,436,1667.0
1746953891.3741598,437,1667.0
1746954040.091842,440,1112.0
1746954103.2802322,441,1667.0
1746954146.6575572,442,1112.0
1746954209.8404408,443,1667.0
1746954336.747626,445,1667.0
1746954402.2191436,446,1667.0
1746954593.7674751,449,1667.0
1746954636.0401225,450,1112.0
1746954699.8230727,451,1667.0
1746954742.550713,452,1112.0
1746954891.2889972,455,1667.0
1746954954.4183023,456,1667.0
