Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,72,-0.50,0.00,-0.51,1,0,-3.96,6.36,0.00,90.47,0,58.33,23.61,8.33,6.94,1.39,ResourceConsumed,0,0
2,57,-0.50,-0.50,-0.51,1,0,-3.76,6.50,0.00,95.11,0,42.11,29.82,10.53,12.28,3.51,ResourceConsumed,0,0
3,51,-0.50,-0.50,-0.51,1,0,-3.67,6.55,0.00,100.00,0,37.25,37.25,11.76,9.80,1.96,ResourceConsumed,0,0
4,61,-0.50,-0.50,-0.51,1,0,-3.81,6.46,0.00,100.00,0,42.62,29.51,13.11,11.48,1.64,ResourceConsumed,0,0
5,32,-0.50,-0.50,-0.51,1,0,-3.42,6.72,0.00,100.00,0,34.38,53.13,3.13,3.13,3.13,ResourceConsumed,0,0
6,50,-0.50,-0.50,-0.51,1,0,-3.66,6.56,0.00,100.00,0,46.00,34.00,8.00,8.00,2.00,ResourceConsumed,0,0
7,39,-0.50,-0.50,-0.51,1,0,-3.51,6.66,0.00,100.00,0,33.33,43.59,7.69,10.26,2.56,ResourceConsumed,0,0
8,111,-0.51,-0.50,-0.51,1,0,-4.49,6.01,0.00,89.86,1,42.34,26.13,15.32,11.71,3.60,ResourceConsumed,0,0
9,59,-0.51,-0.50,-0.52,1,0,-3.78,6.48,0.00,85.10,0,28.81,35.59,3.39,28.81,1.69,ResourceConsumed,0,0
10,37,-0.51,-0.50,-0.52,1,0,-3.49,6.68,0.00,99.98,0,37.84,45.95,5.41,5.41,2.70,ResourceConsumed,0,0
