Episode,GlobalStep,EpisodeStep,FoodLevel,WaterLevel,ThermoLevel,HealthLevel,PositionX,PositionY,PositionZ,Action,Reward,DistanceTraveled,IsEpisodeEnd,HasCollision,ResourceConsumed,ConsumedResourceType,HasEvent,EventType
1,1,1,-7.01,6.99,0.00,100.00,0.00,1.00,0.00,None,0.00,0.00,False,False,False,none,False,
1,2,2,-7.03,6.98,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,3,3,-7.04,6.97,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,4,4,-7.05,6.96,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,5,5,-7.07,6.96,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,6,6,-7.08,6.95,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,7,7,-7.09,6.94,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,8,8,-7.11,6.93,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,9,9,-7.12,6.92,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,10,10,-7.14,6.91,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,11,11,-7.15,6.90,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,12,12,-7.16,6.89,0.00,100.00,0.00,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,13,13,-7.18,6.88,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,14,14,-7.19,6.87,0.00,100.00,0.00,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,15,15,-7.20,6.87,0.00,100.00,0.00,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,16,16,-7.22,6.86,0.00,100.00,0.00,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,17,17,-7.23,6.85,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,18,18,-7.24,6.84,0.00,100.00,0.00,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,19,19,-7.26,6.83,0.00,100.00,0.00,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,20,20,-7.27,6.82,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,21,21,-7.28,6.81,0.00,100.00,0.00,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,22,22,-7.30,6.80,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,23,23,-7.31,6.79,0.00,100.00,0.00,1.00,0.00,Forward,-0.67,0.00,False,False,False,none,False,
1,24,24,-7.32,6.78,0.00,100.00,-1.83,1.00,-0.39,Forward,-0.67,1.87,False,False,False,none,False,
1,25,25,-7.34,6.78,0.00,100.00,-3.66,1.00,-0.78,Forward,-0.67,1.87,False,False,False,none,False,
1,26,26,-7.35,6.77,0.00,100.00,-5.49,1.00,-1.17,Forward,-0.67,1.87,False,False,False,none,False,
1,27,27,-7.36,6.76,0.00,100.00,-7.32,1.00,-1.56,Right,-0.67,1.87,False,False,False,none,False,
1,28,28,-7.38,6.75,0.00,100.00,-7.32,1.00,-1.56,None,-0.67,0.00,False,False,False,none,False,
1,29,29,-7.39,6.74,0.00,100.00,-7.32,1.00,-1.56,Forward,-0.67,0.00,False,False,False,none,False,
1,30,30,-7.41,6.73,0.00,100.00,-9.15,1.00,-1.17,Forward,-0.67,1.87,False,False,False,none,False,
1,31,31,-7.42,6.72,0.00,100.00,-10.99,1.00,-0.78,Forward,-0.67,1.87,False,False,False,none,False,
1,32,32,7.00,-7.00,0.00,100.00,-12.47,1.00,-0.46,,-0.67,1.51,False,False,False,none,True,resource
1,33,33,6.99,-7.01,0.00,100.00,-12.82,1.00,-0.39,Forward,-0.67,0.36,False,False,False,none,False,
1,34,34,6.97,-7.02,0.00,100.00,-14.65,1.00,0.00,Forward,-0.66,1.87,False,False,False,none,False,
1,35,35,6.96,-7.03,0.00,100.00,-16.48,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,36,36,6.95,-7.04,0.00,100.00,-18.31,1.00,0.78,Forward,-0.66,1.87,False,False,False,none,False,
1,37,37,6.93,-7.04,0.00,100.00,-20.14,1.00,1.17,None,-0.66,1.87,False,False,False,none,False,
1,38,38,6.92,-7.05,0.00,100.00,-20.14,1.00,1.17,Forward,-0.66,0.00,False,False,False,none,False,
1,39,39,6.91,-7.06,0.00,100.00,-21.97,1.00,1.56,None,-0.66,1.87,False,False,False,none,False,
1,40,40,6.89,-7.07,0.00,100.00,-21.97,1.00,1.56,Left,-0.66,0.00,False,False,False,none,False,
1,41,41,6.88,-7.08,0.00,100.00,-21.97,1.00,1.56,None,-0.66,0.00,False,False,False,none,False,
1,42,42,6.86,-7.09,0.00,100.00,-21.97,1.00,1.56,None,-0.66,0.00,False,False,False,none,False,
1,43,43,6.85,-7.10,0.00,100.00,-21.97,1.00,1.56,None,-0.66,0.00,False,False,False,none,False,
1,44,44,6.84,-7.11,0.00,100.00,-21.97,1.00,1.56,None,-0.66,0.00,False,False,False,none,False,
1,45,45,6.82,-7.12,0.00,100.00,-21.97,1.00,1.56,None,-0.66,0.00,False,False,False,none,False,
