Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,37,-0.65,0.00,-0.67,1,0,-7.49,6.68,0.00,100.00,0,48.65,29.73,8.11,5.41,5.41,ResourceConsumed,0,0
2,64,-0.67,-0.66,-0.68,1,0,-7.85,6.43,0.00,100.00,0,28.13,40.63,3.13,25.00,1.56,ResourceConsumed,0,0
3,32,-0.66,-0.66,-0.68,1,0,-7.42,6.72,0.00,100.00,0,21.88,37.50,18.75,15.63,3.13,ResourceConsumed,0,0
4,37,-0.66,-0.66,-0.67,1,0,-7.49,6.68,0.00,100.00,0,48.65,29.73,8.11,8.11,2.70,ResourceConsumed,0,0
5,71,-0.67,-0.66,-0.68,1,0,-7.95,6.37,0.00,100.00,0,32.39,23.94,8.45,29.58,4.23,ResourceConsumed,0,0
6,37,-0.66,-0.66,-0.68,1,0,-7.49,6.68,0.00,100.00,0,51.35,29.73,5.41,5.41,5.41,ResourceConsumed,0,0
7,34,-0.66,-0.66,-0.67,1,0,-7.45,6.70,0.00,100.00,0,38.24,35.29,11.76,5.88,5.88,ResourceConsumed,0,0
8,33,-0.66,-0.66,-0.67,1,0,-7.43,6.71,0.00,100.00,0,45.45,33.33,9.09,6.06,3.03,ResourceConsumed,0,0
9,34,-0.66,-0.66,-0.67,1,0,-7.45,6.70,0.00,100.00,0,44.12,32.35,8.82,2.94,8.82,ResourceConsumed,0,0
10,25,-0.66,-0.66,-0.67,1,0,-7.32,6.78,0.00,100.00,0,40.00,44.00,4.00,4.00,4.00,ResourceConsumed,0,0
11,30,-0.66,-0.66,-0.67,1,0,-7.39,6.74,0.00,100.00,0,46.67,36.67,6.67,3.33,3.33,ResourceConsumed,0,0
