Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,38,-0.65,0.00,-0.67,1,0,-7.50,6.67,0.04,100.00,0,50.00,28.95,7.89,5.26,5.26,ResourceConsumed,0,0
2,27,-0.66,-0.66,-0.67,1,0,-7.35,6.77,0.04,99.98,0,48.15,40.74,3.70,0.00,3.70,ResourceConsumed,0,0
3,28,-0.66,-0.66,-0.67,1,0,-7.36,6.76,0.15,100.00,0,42.86,39.29,7.14,3.57,3.57,ResourceConsumed,0,0
4,26,-0.66,-0.66,-0.67,1,0,-7.34,6.78,0.15,100.00,0,46.15,42.31,3.85,0.00,3.85,ResourceConsumed,0,0
5,18,-0.66,-0.66,-0.67,1,0,-7.23,6.85,0.04,100.00,0,22.22,61.11,5.56,0.00,5.56,ResourceConsumed,0,0
6,26,-0.66,-0.66,-0.67,1,0,-7.34,6.78,0.04,100.00,0,46.15,42.31,3.85,0.00,3.85,ResourceConsumed,0,0
7,29,-0.66,-0.66,-0.67,1,0,-7.38,6.75,0.04,100.00,0,48.28,37.93,6.90,0.00,3.45,ResourceConsumed,0,0
8,33,-0.66,-0.66,-0.67,1,0,-7.43,6.71,0.17,98.44,2,33.33,45.45,9.09,6.06,3.03,ResourceConsumed,0,0
9,25,-0.66,-0.66,-0.67,1,0,-7.32,6.78,0.15,100.00,0,40.00,48.00,4.00,0.00,4.00,ResourceConsumed,0,0
10,26,-0.66,-0.66,-0.67,1,0,-7.34,6.78,0.15,100.00,0,42.31,46.15,3.85,0.00,3.85,ResourceConsumed,0,0
