Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,123,-0.67,0.00,-0.70,1,0,-8.65,5.90,0.00,96.79,0,34.15,31.71,16.26,16.26,0.81,ResourceConsumed,0,0
2,42,-0.67,-0.66,-0.70,1,0,-7.55,6.63,0.00,100.00,0,45.24,28.57,9.52,9.52,4.76,ResourceConsumed,0,0
3,27,-0.66,-0.66,-0.67,1,0,-7.35,6.77,0.00,100.00,0,40.74,40.74,3.70,3.70,7.41,ResourceConsumed,0,0
4,35,-0.66,-0.66,-0.67,1,0,-7.46,6.69,0.00,100.00,0,57.14,28.57,2.86,2.86,5.71,ResourceConsumed,0,0
5,31,-0.66,-0.66,-0.67,1,0,-7.41,6.73,0.00,100.00,0,41.94,35.48,9.68,6.45,3.23,ResourceConsumed,0,0
6,30,-0.66,-0.66,-0.67,1,0,-7.39,6.74,0.00,100.00,0,36.67,36.67,10.00,10.00,3.33,ResourceConsumed,0,0
7,31,-0.66,-0.66,-0.67,1,0,-7.41,6.73,0.00,100.00,0,41.94,35.48,6.45,3.23,9.68,ResourceConsumed,0,0
8,30,-0.66,-0.66,-0.67,1,0,-7.39,6.74,0.00,99.97,0,40.00,36.67,10.00,6.67,3.33,ResourceConsumed,0,0
9,27,-0.66,-0.66,-0.67,1,0,-7.35,6.77,0.00,100.00,0,40.74,40.74,3.70,7.41,3.70,ResourceConsumed,0,0
10,37,-0.66,-0.66,-0.67,1,0,-7.49,6.68,0.00,100.00,0,48.65,29.73,5.41,8.11,5.41,ResourceConsumed,0,0
