Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,223,-0.62,-0.01,-1.23,0,0,-15.01,-14.01,0.00,74.09,0,4.95,44.14,24.32,26.58,0.00,FoodLevelOutOfRange,0,0
5,223,-0.62,0.00,-1.24,0,0,-15.01,-14.01,0.00,66.97,7,4.95,42.34,25.23,27.48,0.00,FoodLevelOutOfRange,0,0
7,223,-0.63,0.00,-1.25,0,0,-15.01,-14.01,0.00,65.77,6,5.41,42.79,24.77,27.03,0.00,FoodLevelOutOfRange,0,0
9,223,-0.61,0.00,-1.22,0,0,-15.01,-14.01,0.00,75.77,2,2.25,42.34,26.58,28.83,0.00,FoodLevelOutOfRange,0,0
11,223,-0.61,0.00,-1.21,0,0,-15.01,-14.01,0.00,86.00,10,78.38,16.67,3.15,1.80,0.00,FoodLevelOutOfRange,0,0
13,223,-0.62,0.00,-1.23,0,0,-15.01,-14.01,0.00,72.49,1,5.41,44.14,24.32,26.13,0.00,FoodLevelOutOfRange,0,0
15,223,-0.61,0.00,-1.21,0,0,-15.01,-14.01,0.00,87.95,6,73.87,13.96,6.76,4.95,0.45,FoodLevelOutOfRange,0,0
17,223,-0.63,0.00,-1.22,0,0,-15.01,-14.01,0.00,80.78,14,81.98,15.32,1.80,0.90,0.00,FoodLevelOutOfRange,0,0
19,223,-0.61,0.00,-1.21,0,0,-15.01,-14.01,0.00,86.07,10,80.63,15.77,1.80,0.90,0.90,FoodLevelOutOfRange,0,0
21,223,-0.60,0.00,-1.20,0,0,-15.01,-14.01,0.00,91.51,6,81.53,14.86,2.25,1.35,0.00,FoodLevelOutOfRange,0,0
23,223,-0.61,0.00,-1.21,0,0,-15.01,-14.01,0.00,84.83,11,82.88,14.41,1.80,0.90,0.00,FoodLevelOutOfRange,0,0
25,223,-0.62,0.00,-1.21,0,0,-15.01,-14.01,0.00,86.35,10,83.78,13.51,1.80,0.90,0.00,FoodLevelOutOfRange,0,0
27,223,-0.60,0.00,-1.21,0,0,-15.01,-14.01,0.00,89.37,1,63.51,19.37,9.46,7.66,0.00,FoodLevelOutOfRange,0,0
29,223,-0.61,0.00,-1.22,0,0,-15.01,-14.01,0.00,79.70,14,77.03,18.02,3.15,1.35,0.45,FoodLevelOutOfRange,0,0
31,223,-0.60,0.00,-1.20,0,0,-15.01,-14.01,0.00,92.90,5,81.98,14.41,2.25,1.35,0.00,FoodLevelOutOfRange,0,0
33,223,-0.61,0.00,-1.20,0,0,-15.01,-14.01,0.00,92.12,6,86.04,11.71,1.35,0.45,0.45,FoodLevelOutOfRange,0,0
35,223,-0.62,0.00,-1.22,0,0,-15.01,-14.01,0.00,77.45,16,76.13,18.02,3.15,2.25,0.45,FoodLevelOutOfRange,0,0
37,223,-0.62,0.00,-1.23,0,0,-15.01,-14.01,0.00,75.00,18,78.38,17.12,2.70,1.80,0.00,FoodLevelOutOfRange,0,0
39,223,-0.61,0.00,-1.21,0,0,-15.01,-14.01,0.00,82.91,12,77.48,17.57,2.70,1.80,0.45,FoodLevelOutOfRange,0,0
