Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.61,1.80,38.68,44.89,10.02,MaxStepReached,0,0
5,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,2,8.02,6.61,23.25,32.67,29.46,MaxStepReached,0,0
7,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.21,2.40,41.48,44.49,6.41,MaxStepReached,0,0
9,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.41,1.80,37.47,47.09,10.22,MaxStepReached,0,0
11,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.61,1.80,43.49,43.69,5.41,MaxStepReached,0,0
13,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,99.67,0,10.62,6.01,21.64,25.85,35.87,MaxStepReached,0,0
15,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,22.24,4.61,28.06,32.26,12.83,MaxStepReached,0,0
17,297,-0.19,0.00,-0.64,1,0,3.00,-9.66,0.00,100.00,0,4.71,6.06,32.66,37.37,18.86,ResourceConsumed,0,0
19,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.81,9.82,27.66,43.29,13.43,MaxStepReached,0,0
21,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,99.93,0,10.42,6.81,33.27,40.48,9.02,MaxStepReached,0,0
23,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,2.81,1.80,42.69,48.10,4.61,MaxStepReached,0,0
25,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.61,3.21,33.47,42.69,15.03,MaxStepReached,0,0
27,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.01,4.41,29.26,45.69,15.63,MaxStepReached,0,0
29,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,6.81,4.61,34.47,40.48,13.63,MaxStepReached,0,0
31,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,12.42,5.21,27.66,38.88,15.83,MaxStepReached,0,0
33,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.41,2.61,28.86,38.08,27.05,MaxStepReached,0,0
35,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,98.67,1,6.81,6.01,32.06,34.87,20.24,MaxStepReached,0,0
37,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,95.90,2,4.21,3.21,34.67,47.90,10.02,MaxStepReached,0,0
39,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,10.42,4.41,29.66,30.86,24.65,MaxStepReached,0,0
41,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,96.93,1,4.01,2.00,40.88,44.09,9.02,MaxStepReached,0,0
