Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,4.68,2.34,41.14,40.47,11.37,MaxStepReached,0,0
5,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.34,1.67,44.15,46.49,4.35,MaxStepReached,0,0
7,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,12.04,5.02,31.77,34.11,17.06,MaxStepReached,0,0
9,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.34,2.01,43.81,43.48,7.36,MaxStepReached,0,0
11,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,6.02,12.71,27.09,33.78,20.40,MaxStepReached,0,0
13,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,1,13.38,1.67,20.07,21.74,43.14,MaxStepReached,0,0
15,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,15.38,2.34,17.06,18.73,46.49,MaxStepReached,0,0
17,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.69,2.34,42.14,41.47,8.36,MaxStepReached,0,0
19,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,9.70,2.01,33.78,36.12,18.39,MaxStepReached,0,0
21,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.02,2.68,43.48,43.48,5.35,MaxStepReached,0,0
23,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,6.02,1.67,40.47,39.80,12.04,MaxStepReached,0,0
25,160,-1.53,0.00,-1.86,0,1,-8.82,5.79,0.00,100.00,0,1.26,15.09,17.61,49.69,15.72,ResourceConsumed,1,1
27,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,29.10,2.34,20.07,22.41,26.09,MaxStepReached,0,0
29,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,4.35,2.01,39.46,38.80,15.38,MaxStepReached,0,0
31,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,17.06,3.01,25.42,27.09,27.42,MaxStepReached,0,0
33,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,10.70,3.34,30.43,32.44,23.08,MaxStepReached,0,0
35,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,6.69,2.68,42.47,42.14,6.02,MaxStepReached,0,0
37,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,1,16.05,3.68,25.42,27.42,27.42,MaxStepReached,0,0
39,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,20.07,3.34,31.44,33.78,11.37,MaxStepReached,0,0
41,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,24.08,3.01,29.10,31.10,12.71,MaxStepReached,0,0
43,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,8.36,2.68,22.07,24.41,42.47,MaxStepReached,0,0
45,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,99.78,1,4.68,2.01,45.15,44.48,3.68,MaxStepReached,0,0
47,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,17.06,2.01,20.40,22.41,38.13,MaxStepReached,0,0
49,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.02,4.01,40.47,40.13,10.37,MaxStepReached,0,0
51,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,6.02,2.68,42.14,41.47,7.69,MaxStepReached,0,0
53,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,17.06,3.01,28.09,30.10,21.74,MaxStepReached,0,0
55,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,2.68,2.01,44.48,44.15,6.69,MaxStepReached,0,0
57,300,-0.20,0.00,-0.38,0,0,2.96,-9.69,0.00,98.53,3,2.68,3.01,41.81,41.14,11.37,MaxStepReached,0,0
59,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,11.71,2.01,26.09,28.43,31.77,MaxStepReached,0,0
61,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.01,2.01,40.13,40.13,14.72,MaxStepReached,0,0
63,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,13.71,2.01,30.43,32.44,21.40,MaxStepReached,0,0
65,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.68,1.67,40.47,39.80,14.38,MaxStepReached,0,0
67,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,16.05,2.01,30.43,32.44,19.06,MaxStepReached,0,0
69,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,2.68,1.67,45.82,45.82,4.01,MaxStepReached,0,0
71,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,6.69,1.34,43.81,43.14,5.02,MaxStepReached,0,0
73,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,17.73,2.34,23.08,25.42,31.44,MaxStepReached,0,0
75,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,4.35,2.01,43.14,42.47,8.03,MaxStepReached,0,0
77,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.69,2.01,40.80,40.80,10.70,MaxStepReached,0,0
79,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,1.67,2.34,40.80,40.47,14.72,MaxStepReached,0,0
81,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,8.36,3.01,32.11,34.11,22.41,MaxStepReached,0,0
83,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,12.37,3.34,36.79,38.46,9.03,MaxStepReached,0,0
85,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,16.39,2.01,22.07,24.41,35.12,MaxStepReached,0,0
87,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,7.69,1.34,41.81,41.14,8.03,MaxStepReached,0,0
89,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,8.70,2.01,39.46,41.47,8.36,MaxStepReached,0,0
91,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,14.38,1.67,26.42,28.76,28.76,MaxStepReached,0,0
93,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.35,2.01,37.79,37.46,17.39,MaxStepReached,0,0
95,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,17.06,1.67,19.40,21.07,40.80,MaxStepReached,0,0
97,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,8.36,2.68,22.74,24.41,41.81,MaxStepReached,0,0
99,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.01,4.35,35.79,40.47,16.39,MaxStepReached,0,0
101,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,4.01,1.34,45.48,45.48,3.68,MaxStepReached,0,0
103,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,7.02,2.01,27.42,29.43,34.11,MaxStepReached,0,0
105,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,13.71,8.03,20.07,26.09,32.11,MaxStepReached,0,0
107,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,28.09,2.01,24.41,26.76,18.73,MaxStepReached,0,0
109,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,99.97,0,2.68,2.34,38.80,38.46,17.73,MaxStepReached,0,0
111,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.34,1.34,40.13,39.80,15.38,MaxStepReached,0,0
113,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.02,1.34,44.48,43.81,5.35,MaxStepReached,0,0
115,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,17.39,1.34,23.75,25.75,31.77,MaxStepReached,0,0
117,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,13.71,2.01,30.77,32.78,20.74,MaxStepReached,0,0
119,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,6.69,1.34,45.15,44.82,2.01,MaxStepReached,0,0
121,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.34,1.67,44.48,44.15,6.35,MaxStepReached,0,0
123,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.69,1.34,41.47,41.47,10.03,MaxStepReached,0,0
125,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,2.68,3.34,41.81,41.47,10.70,MaxStepReached,0,0
127,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.02,2.01,42.81,42.14,8.03,MaxStepReached,0,0
129,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.02,2.68,27.09,29.43,35.79,MaxStepReached,0,0
131,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,7.69,2.01,42.81,42.81,4.68,MaxStepReached,0,0
133,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,4.68,1.67,44.82,44.15,4.68,MaxStepReached,0,0
135,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,16.39,2.34,36.12,38.13,7.02,MaxStepReached,0,0
137,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,4.01,2.01,44.15,43.48,6.35,MaxStepReached,0,0
139,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.34,2.01,44.15,46.49,4.01,MaxStepReached,0,0
141,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.01,2.34,44.82,44.15,5.69,MaxStepReached,0,0
143,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,99.80,0,18.06,2.01,19.40,21.40,39.13,MaxStepReached,0,0
145,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,13.71,2.01,33.78,36.12,14.38,MaxStepReached,0,0
147,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.01,1.67,44.82,44.48,6.02,MaxStepReached,0,0
149,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.69,2.01,41.14,40.80,10.37,MaxStepReached,0,0
151,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.01,2.34,40.47,39.80,14.38,MaxStepReached,0,0
153,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,7.69,3.01,26.09,28.09,35.12,MaxStepReached,0,0
155,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,2.68,1.67,40.80,40.47,14.38,MaxStepReached,0,0
157,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,7.02,3.34,42.47,42.14,5.02,MaxStepReached,0,0
159,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,4.68,1.34,44.15,43.81,6.02,MaxStepReached,0,0
161,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,9.70,2.68,39.80,44.48,3.34,MaxStepReached,0,0
163,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,1,6.35,2.68,43.48,42.81,4.68,MaxStepReached,0,0
165,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,9.36,2.01,28.76,30.77,29.10,MaxStepReached,0,0
167,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,7.02,1.67,41.47,41.47,8.36,MaxStepReached,0,0
169,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,6.35,1.67,42.14,41.81,8.03,MaxStepReached,0,0
171,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,4.68,2.01,44.48,44.15,4.68,MaxStepReached,0,0
173,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,8.03,1.67,42.47,41.81,6.02,MaxStepReached,0,0
175,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,14.38,4.01,25.75,27.76,28.09,MaxStepReached,0,0
177,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.69,2.34,42.14,41.81,8.03,MaxStepReached,0,0
179,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,24.08,2.34,24.75,26.42,22.41,MaxStepReached,0,0
181,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,10.37,3.01,33.78,36.12,16.72,MaxStepReached,0,0
183,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.34,4.01,26.09,30.77,35.79,MaxStepReached,0,0
185,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.35,1.67,44.82,44.15,4.01,MaxStepReached,0,0
187,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,8.36,2.68,23.41,25.42,40.13,MaxStepReached,0,0
189,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,4.68,2.01,43.48,42.81,7.02,MaxStepReached,0,0
191,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,6.02,4.35,31.44,35.79,22.41,MaxStepReached,0,0
193,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,5.02,1.67,45.48,45.15,2.68,MaxStepReached,0,0
195,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,9.03,4.35,40.47,41.81,4.35,MaxStepReached,0,0
197,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,10.37,2.01,39.46,41.47,6.69,MaxStepReached,0,0
199,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,6.02,1.34,42.47,41.81,8.36,MaxStepReached,0,0
201,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,12.04,2.34,24.41,26.42,34.78,MaxStepReached,0,0
