Wall time,Step,Value
1744350960.293088,1,566.0
1744351053.1239347,2,433.0
1744351309.1415124,3,140.0
1744351496.1822972,4,115.0
1744351624.8927186,5,78.0
1744351863.8606157,6,174.0
1744352033.2419958,7,150.0
1744352167.0768433,8,115.0
1744352261.632136,9,85.0
1744352346.7856479,10,71.0
1744352523.051263,11,176.0
1744352893.942875,12,321.0
1744353068.2454896,13,168.0
1744353567.9513938,14,476.0
1744353929.852997,15,323.0
1744354381.7892725,16,449.0
1744354531.7197955,17,130.0
1744354973.4128947,18,433.0
1744355040.1589158,19,66.0
1744355493.7379036,20,433.0
1744355644.9713633,21,141.0
1744356081.3558419,22,433.0
1744356947.0712004,23,839.0
1744357727.1528807,24,741.0
1744358840.7471826,25,1112.0
1744358963.0827506,26,107.0
1744359396.355011,27,433.0
1744359813.160295,28,433.0
1744360257.2160153,29,433.0
1744360702.1058655,30,433.0
1744361062.9038,31,350.0
1744361376.826786,32,320.0
1744361439.4114397,33,59.0
1744361874.6254869,34,433.0
1744362320.1375346,35,433.0
1744362756.8824337,36,433.0
1744363319.1269238,37,536.0
1744363753.8576643,38,433.0
1744364058.9061744,39,296.0
1744364506.0623782,40,435.0
1744365125.0375214,41,611.0
1744365754.6704216,42,620.0
1744366650.2608685,43,895.0
1744367299.4815636,44,630.0
1744367426.600388,45,125.0
1744368414.0888085,46,962.0
1744369582.901345,47,1112.0
1744370093.071343,48,506.0
1744371223.5647464,49,1112.0
1744371557.377755,50,331.0
1744371995.982627,51,433.0
1744372672.3104649,52,674.0
1744372918.6662822,53,243.0
1744373351.5914106,54,433.0
1744373787.1880095,55,433.0
1744374760.0897982,56,973.0
1744375347.3979342,57,575.0
1744375788.6215842,58,433.0
1744376220.158697,59,433.0
1744376572.1651623,60,348.0
1744377005.5925183,61,433.0
1744378125.6617498,62,1112.0
1744378296.511536,63,158.0
1744378349.1468928,64,51.0
1744378793.3103502,65,433.0
1744379249.6945415,66,433.0
1744380191.9587874,67,916.0
1744380885.2466156,68,689.0
1744381986.2108943,69,1112.0
1744382423.0411403,70,433.0
1744382929.5750868,71,524.0
1744383351.1989996,72,433.0
1744383781.03883,73,433.0
1744384636.3495295,74,847.0
1744385046.4535758,75,395.0
1744385625.3696556,76,579.0
1744386094.3990319,77,471.0
1744386326.744711,78,232.0
1744387104.5009918,79,783.0
1744387553.6695855,80,433.0
1744387998.5825264,81,433.0
1744388546.0405273,82,553.0
1744389658.326032,83,1094.0
1744389841.5631547,84,176.0
1744390147.9680474,85,306.0
1744390690.6418178,86,537.0
1744391166.1986682,87,487.0
1744391479.3577063,88,314.0
1744392193.792435,89,720.0
1744392677.3316205,90,489.0
1744393032.2737112,91,346.0
1744393181.7887533,92,150.0
1744394015.762947,93,809.0
1744394520.2024193,94,502.0
1744394614.9271882,95,87.0
1744394882.7690678,96,265.0
1744394957.4609683,97,72.0
1744395512.9847105,98,551.0
1744396316.5491931,99,793.0
1744396828.3856854,100,498.0
1744397227.0281034,101,397.0
1744398107.438526,102,862.0
1744398536.887182,103,433.0
1744398901.5808983,104,349.0
1744399785.8222115,105,872.0
1744400740.2417943,106,985.0
1744401061.4431474,107,317.0
1744401323.1061494,108,264.0
1744401690.004535,109,318.0
1744402369.3239806,110,528.0
1744403082.8743718,111,471.0
1744403785.3514953,112,574.0
1744404199.4255962,113,303.0
1744404584.232894,114,297.0
1744405001.4128692,115,310.0
1744405135.4707808,116,115.0
1744405486.918709,117,266.0
1744405688.8975337,118,177.0
1744405880.714662,119,177.0
1744406283.1832466,120,339.0
1744406801.2295098,121,435.0
1744407050.718931,122,225.0
1744407106.9742515,123,52.0
1744407427.8812268,124,271.0
1744407572.874932,125,113.0
1744407877.5628266,126,302.0
1744408203.7606795,127,321.0
1744408391.018383,128,171.0
1744408663.0576856,129,272.0
1744408864.7307978,130,212.0
1744408948.3322775,131,78.0
1744409072.8557634,132,118.0
1744409537.2138343,133,473.0
1744409815.0456636,134,290.0
1744409939.090738,135,121.0
1744410079.222025,136,138.0
1744410326.066443,137,248.0
1744410858.7673068,138,550.0
1744411149.45764,139,300.0
1744411967.5343857,140,835.0
1744412203.0116858,141,228.0
1744412351.0067542,142,152.0
1744412525.1295958,143,172.0
1744412853.5821226,144,340.0
1744412996.3049293,145,141.0
1744413103.4951215,146,103.0
1744413217.3717253,147,117.0
1744413369.8603318,148,157.0
1744413546.264864,149,174.0
1744413718.7767487,150,166.0
1744413907.6592753,151,181.0
1744413994.038213,152,88.0
1744414163.390025,153,177.0
1744414340.578005,154,176.0
1744414634.688527,155,284.0
1744414788.6680615,156,146.0
1744414882.8602893,157,96.0
1744414978.4445064,158,98.0
1744415218.5366218,159,241.0
1744415424.6693587,160,209.0
1744415647.3403509,161,217.0
1744416460.5595539,162,837.0
1744417116.3000317,163,666.0
1744417253.994933,164,134.0
1744417990.8595603,165,742.0
