Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,230,-1.40,0.00,-1.86,0,1,4.50,-8.66,0.00,100.00,0,14.41,50.22,12.66,18.34,3.93,ResourceConsumed,1,1
5,81,-0.50,0.00,-1.86,1,0,6.73,-7.18,0.00,100.00,0,16.25,51.25,8.75,17.50,5.00,ResourceConsumed,1,1
7,67,-0.17,0.00,-1.86,1,0,6.95,-7.04,0.00,100.00,0,10.61,39.39,6.06,39.39,3.03,ResourceConsumed,1,1
9,301,-1.04,0.00,-1.86,0,0,4.68,-8.55,0.00,100.00,0,14.72,46.15,13.71,19.40,6.02,MaxStepReached,1,1
11,160,-1.12,0.00,-1.86,0,1,5.69,-7.87,0.00,100.00,0,20.75,44.65,15.72,16.35,1.89,ResourceConsumed,1,1
13,241,-0.81,0.00,-1.86,0,1,5.66,-7.89,0.00,100.00,0,12.50,40.42,15.42,27.50,3.75,ResourceConsumed,1,1
15,179,-0.85,0.00,-1.86,0,1,5.92,-7.72,0.00,100.00,0,15.73,53.37,17.98,8.99,3.37,ResourceConsumed,1,1
17,163,-0.36,0.00,-1.86,1,0,6.69,-7.21,0.00,100.00,0,9.88,37.04,18.52,31.48,2.47,ResourceConsumed,1,1
19,301,-1.31,0.00,-1.86,0,0,3.92,-9.05,0.00,100.00,0,17.39,45.82,11.37,21.74,3.68,MaxStepReached,1,1
21,233,-0.79,0.00,-1.86,0,1,5.76,-7.83,0.00,100.00,0,13.79,36.64,12.93,25.43,10.78,ResourceConsumed,1,1
23,176,-1.18,0.00,-1.86,0,1,5.45,-8.03,0.00,100.00,0,22.29,40.00,16.00,12.00,9.14,ResourceConsumed,1,1
25,294,-1.41,0.00,-1.86,0,1,3.71,-9.20,0.00,100.00,0,7.85,51.88,13.99,19.45,6.48,ResourceConsumed,1,1
