Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,51,-0.35,0.00,-1.86,0,1,-7.12,6.92,0.00,100.00,0,10.00,62.00,20.00,4.00,2.00,ResourceConsumed,1,1
5,127,-0.77,0.00,-1.86,1,0,-7.69,6.54,0.00,100.00,0,15.08,59.52,11.11,11.11,2.38,ResourceConsumed,1,1
7,95,-1.09,0.00,-1.86,1,0,-7.76,6.50,0.00,100.00,0,26.60,38.30,15.96,14.89,3.19,ResourceConsumed,1,1
9,82,-0.05,0.00,-0.14,0,1,5.91,-7.73,0.00,100.00,0,15.85,40.24,23.17,13.41,6.10,ResourceConsumed,0,0
11,128,-0.90,0.00,-1.86,1,0,-7.82,6.45,0.00,100.00,0,14.17,53.54,14.17,14.96,2.36,ResourceConsumed,1,1
13,85,-1.16,0.00,-1.86,1,0,-7.72,6.52,0.00,100.00,0,17.86,51.19,22.62,4.76,2.38,ResourceConsumed,1,1
15,158,-0.83,0.00,-1.86,1,0,-7.93,6.38,0.00,100.00,0,19.11,48.41,14.01,13.38,4.46,ResourceConsumed,1,1
17,136,-0.89,0.00,-1.86,1,0,-7.86,6.42,0.00,100.00,0,13.33,52.59,15.56,15.56,2.22,ResourceConsumed,1,1
19,38,-0.31,0.00,-1.86,0,1,-7.08,6.95,0.00,100.00,0,29.73,32.43,24.32,2.70,8.11,ResourceConsumed,1,1
21,139,-0.96,0.00,-1.86,1,0,-7.96,6.36,0.00,100.00,0,15.22,50.00,5.80,27.54,0.72,ResourceConsumed,1,1
23,154,-0.50,0.00,-1.86,1,0,-7.50,6.67,0.00,100.00,0,18.30,57.52,16.34,5.88,1.31,ResourceConsumed,1,1
25,215,-0.94,0.00,-1.86,1,0,-8.44,6.04,0.00,100.00,0,14.02,36.45,10.75,31.78,6.54,ResourceConsumed,1,1
27,80,-0.23,0.00,-1.86,0,1,-7.11,6.93,0.00,100.00,0,10.13,50.63,21.52,11.39,5.06,ResourceConsumed,1,1
29,77,-0.21,0.00,-1.86,0,1,-7.09,6.94,0.00,100.00,0,10.53,51.32,19.74,10.53,6.58,ResourceConsumed,1,1
31,136,-0.78,0.00,-1.86,1,0,-7.74,6.51,0.00,100.00,0,10.37,55.56,15.56,14.81,2.96,ResourceConsumed,1,1
33,42,-0.33,0.00,-1.86,0,1,-7.09,6.94,0.00,100.00,0,36.59,26.83,21.95,4.88,7.32,ResourceConsumed,1,1
35,92,-0.25,0.00,-1.86,0,1,-7.14,6.91,0.00,100.00,0,19.78,52.75,16.48,7.69,2.20,ResourceConsumed,1,1
37,97,-0.21,0.00,-1.86,0,1,-7.11,6.93,0.00,100.00,0,8.33,57.29,10.42,17.71,5.21,ResourceConsumed,1,1
39,96,-0.26,0.00,-1.86,0,1,-7.15,6.90,0.00,100.00,0,16.84,51.58,10.53,16.84,3.16,ResourceConsumed,1,1
41,99,-0.07,0.00,-0.37,0,1,5.68,-7.88,0.00,100.00,0,12.12,54.55,11.11,17.17,4.04,ResourceConsumed,0,0
43,144,-1.58,0.00,-1.86,1,0,-8.69,5.88,0.00,100.00,0,7.69,58.74,10.49,20.98,1.40,ResourceConsumed,1,1
45,151,-0.75,0.00,-1.86,1,0,-7.80,6.47,0.00,100.00,0,19.33,46.00,20.67,10.67,2.67,ResourceConsumed,1,1
47,46,-0.03,0.00,-0.14,1,0,6.39,-7.40,0.00,100.00,0,28.26,32.61,15.22,15.22,6.52,ResourceConsumed,0,0
49,209,-1.16,0.00,-1.86,1,0,-8.78,5.81,0.00,100.00,0,12.02,52.88,10.10,24.04,0.48,ResourceConsumed,1,1
51,140,-1.42,0.00,-1.86,1,0,-8.47,6.02,0.00,100.00,0,11.51,49.64,17.99,17.99,2.16,ResourceConsumed,1,1
53,97,-0.06,0.00,-0.14,0,1,5.70,-7.86,0.00,100.00,0,29.90,41.24,7.22,14.43,6.19,ResourceConsumed,0,0
