Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,215,-0.14,0.00,-0.27,0,1,4.11,-8.93,0.00,100.00,0,13.02,42.79,13.02,19.53,11.16,ResourceConsumed,0,0
5,312,-0.20,0.00,-0.40,0,1,2.80,-9.80,0.00,100.00,0,9.94,38.14,11.86,21.47,18.27,ResourceConsumed,0,0
7,99,-0.06,0.00,-0.13,0,1,5.68,-7.88,0.00,100.00,0,13.13,36.36,28.28,13.13,8.08,ResourceConsumed,0,0
9,32,-0.02,0.00,-0.04,0,1,6.58,-7.28,0.00,100.00,0,21.88,37.50,15.63,6.25,15.63,ResourceConsumed,0,0
11,109,-0.07,0.00,-0.14,0,1,5.54,-7.97,0.00,98.17,3,20.18,33.03,22.94,9.17,13.76,ResourceConsumed,0,0
13,242,-0.15,0.00,-0.31,0,1,3.75,-9.17,0.00,100.00,0,9.92,43.39,17.77,18.18,10.33,ResourceConsumed,0,0
15,238,-0.15,0.00,-0.30,0,1,3.80,-9.13,0.00,100.00,0,12.18,46.22,13.45,19.75,7.98,ResourceConsumed,0,0
17,80,-0.05,0.00,-0.10,0,1,5.93,-7.71,0.00,100.00,0,3.75,38.75,32.50,15.00,8.75,ResourceConsumed,0,0
19,135,-0.09,0.00,-0.17,0,1,5.19,-8.21,0.00,100.00,0,8.89,48.89,9.63,20.74,11.11,ResourceConsumed,0,0
21,140,-0.09,0.00,-0.18,0,1,5.12,-8.25,0.00,100.00,0,12.14,41.43,22.86,12.14,10.71,ResourceConsumed,0,0
23,130,-0.08,0.00,-0.17,0,1,5.26,-8.16,0.00,100.00,0,10.77,40.00,26.15,13.85,8.46,ResourceConsumed,0,0
25,35,-0.02,0.00,-0.04,0,1,6.54,-7.31,0.00,100.00,0,17.14,34.29,14.29,17.14,14.29,ResourceConsumed,0,0
27,208,-0.13,0.00,-0.27,0,1,4.21,-8.86,0.00,100.00,0,18.75,35.58,21.63,11.54,12.02,ResourceConsumed,0,0
29,68,-0.04,0.00,-0.09,0,1,6.10,-7.60,0.00,100.00,0,10.29,50.00,16.18,17.65,4.41,ResourceConsumed,0,0
31,21,-0.01,0.00,-0.03,0,1,6.73,-7.18,0.00,100.00,0,9.52,52.38,14.29,9.52,9.52,ResourceConsumed,0,0
33,34,-0.02,0.00,-0.04,0,1,6.55,-7.30,0.00,100.00,0,14.71,35.29,14.71,8.82,23.53,ResourceConsumed,0,0
35,36,-0.03,0.00,-0.07,0,1,6.53,-7.31,0.00,94.92,6,5.56,61.11,8.33,11.11,11.11,ResourceConsumed,0,0
37,201,-0.13,0.00,-0.26,0,1,4.30,-8.80,0.00,100.00,0,18.91,40.80,18.41,10.95,10.45,ResourceConsumed,0,0
39,204,-0.13,0.00,-0.26,0,1,4.26,-8.83,0.00,100.00,0,9.80,35.29,19.61,12.25,22.55,ResourceConsumed,0,0
41,24,-0.01,0.00,-0.03,0,1,6.69,-7.21,0.00,100.00,0,4.17,45.83,12.50,12.50,20.83,ResourceConsumed,0,0
