Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,350,-0.30,0.00,-0.61,1,0,-11.71,3.86,0.00,100.00,1,1.71,11.43,8.86,68.00,9.71,ResourceConsumed,0,0
5,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,94.82,3,2.20,14.03,12.02,68.34,3.41,MaxStepReached,0,0
7,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,95.45,3,1.60,7.41,13.03,75.95,2.00,MaxStepReached,0,0
9,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,0,1.40,8.62,9.02,79.96,1.00,MaxStepReached,0,0
11,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,1,1.60,12.83,9.82,74.35,1.40,MaxStepReached,0,0
13,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,0,2.40,11.82,14.23,70.34,1.20,MaxStepReached,0,0
15,108,-0.10,0.00,-0.87,1,0,-8.44,6.04,0.00,100.00,0,7.41,26.85,10.19,50.93,3.70,ResourceConsumed,0,0
17,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,0,1.60,9.42,8.62,79.56,0.80,MaxStepReached,0,0
19,206,-0.18,0.00,-0.87,1,0,-9.77,5.16,0.00,100.00,0,0.49,15.53,7.28,73.30,2.91,ResourceConsumed,0,0
21,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,98.81,1,0.40,11.82,11.02,74.75,2.00,MaxStepReached,0,0
23,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,99.30,4,2.20,14.43,14.03,68.34,1.00,MaxStepReached,0,0
25,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,98.06,1,1.60,14.83,12.83,69.74,1.00,MaxStepReached,0,0
27,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,0,2.81,10.62,12.02,73.15,1.40,MaxStepReached,0,0
