Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,186,-0.12,0.00,-0.24,0,1,4.50,-8.66,0.00,100.00,0,5.91,41.94,37.63,13.44,0.54,ResourceConsumed,0,0
5,465,-0.30,0.00,-0.59,0,1,0.74,-11.18,0.00,100.00,0,5.59,36.56,43.01,13.98,0.65,ResourceConsumed,0,0
7,442,-0.28,0.00,-0.57,0,1,1.05,-10.97,0.00,100.00,1,3.85,34.16,44.12,17.19,0.45,ResourceConsumed,0,0
9,383,-0.24,0.00,-0.49,0,1,1.84,-10.44,0.00,100.00,0,6.01,38.64,38.90,15.14,1.04,ResourceConsumed,0,0
11,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.41,38.68,38.28,17.03,0.60,MaxStepReached,0,0
13,378,-0.24,0.00,-0.64,0,1,1.91,-10.39,0.00,100.00,0,3.70,32.80,45.24,17.46,0.53,ResourceConsumed,0,0
15,181,-0.12,0.00,-0.23,0,1,4.57,-8.62,0.00,100.00,0,1.10,43.09,39.78,14.36,1.10,ResourceConsumed,0,0
17,49,-0.03,0.00,-0.06,0,1,6.35,-7.43,0.00,100.00,0,6.12,42.86,38.78,8.16,2.04,ResourceConsumed,0,0
19,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.41,40.88,41.08,14.03,0.60,MaxStepReached,0,0
21,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.41,40.48,42.48,11.02,0.60,MaxStepReached,0,0
23,135,-0.09,0.00,-0.64,0,1,5.19,-8.21,0.00,99.99,0,2.22,38.52,50.37,6.67,1.48,ResourceConsumed,0,0
25,130,-0.08,0.00,-0.17,0,1,5.26,-8.16,0.00,100.00,0,4.62,36.15,43.85,13.08,1.54,ResourceConsumed,0,0
27,70,-0.04,0.00,-0.09,0,1,6.07,-7.62,0.00,100.00,0,2.86,37.14,38.57,18.57,1.43,ResourceConsumed,0,0
29,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,2.61,34.87,49.10,12.83,0.60,MaxStepReached,0,0
31,47,-0.04,0.00,-0.64,0,1,6.38,-7.41,0.00,100.00,0,2.13,38.30,29.79,25.53,2.13,ResourceConsumed,0,0
33,330,-0.21,0.00,-0.42,0,1,2.56,-9.96,0.00,100.00,0,4.85,43.64,36.67,13.94,0.61,ResourceConsumed,0,0
35,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,7.21,36.07,41.48,14.63,0.60,MaxStepReached,0,0
37,342,-0.22,0.00,-0.64,0,1,2.40,-10.07,0.00,100.00,0,5.56,35.09,44.44,13.16,1.46,ResourceConsumed,0,0
39,172,-0.11,0.00,-0.22,0,1,4.69,-8.54,0.00,100.00,0,2.33,43.60,37.21,15.70,0.58,ResourceConsumed,0,0
41,172,-0.11,0.00,-0.22,0,1,4.69,-8.54,0.00,100.00,0,1.16,43.02,37.21,15.70,2.33,ResourceConsumed,0,0
43,171,-0.11,0.00,-0.22,0,1,4.70,-8.53,0.00,99.99,0,2.34,40.94,40.35,15.20,0.58,ResourceConsumed,0,0
45,233,-0.15,0.00,-0.30,0,1,3.87,-9.09,0.00,100.00,0,4.72,38.63,40.34,15.02,0.86,ResourceConsumed,0,0
47,54,-0.03,0.00,-0.07,0,1,6.28,-7.48,0.00,100.00,0,5.56,37.04,37.04,14.81,3.70,ResourceConsumed,0,0
49,476,-0.30,0.00,-0.61,0,1,0.59,-11.27,0.00,100.00,0,4.41,40.13,35.08,19.54,0.63,ResourceConsumed,0,0
51,278,-0.18,0.00,-0.35,0,1,3.26,-9.49,0.00,100.00,0,3.60,37.77,47.48,9.71,1.08,ResourceConsumed,0,0
53,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.81,37.68,43.89,14.03,0.60,MaxStepReached,0,0
55,92,-0.07,0.00,-0.64,0,1,5.77,-7.82,0.00,100.00,0,3.26,35.87,42.39,14.13,3.26,ResourceConsumed,0,0
57,124,-0.08,0.00,-0.16,0,1,5.34,-8.11,0.00,100.00,0,4.84,32.26,43.55,16.94,1.61,ResourceConsumed,0,0
