Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,300,-3.07,0.00,-4.29,0,0,0.96,2.31,0.41,100.00,1,18.06,12.71,26.09,29.43,13.71,MaxStepReached,0,0
5,300,-1.87,-0.01,-4.23,0,0,0.96,2.31,-2.71,100.00,0,16.05,10.03,41.14,25.42,7.36,MaxStepReached,0,0
7,300,-1.91,-0.01,-4.23,0,0,0.96,2.31,0.67,100.00,2,18.39,14.38,33.11,25.08,9.03,MaxStepReached,0,0
9,147,-0.57,-0.01,-4.23,0,0,3.02,3.68,-15.01,100.01,0,5.48,10.96,56.16,24.66,2.74,ThermoLevelOutOfRange,0,0
11,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,4.79,6.85,52.05,32.88,3.42,ThermoLevelOutOfRange,0,0
13,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,2.74,1.37,76.03,17.12,2.74,ThermoLevelOutOfRange,0,0
15,300,-2.60,0.00,-4.41,0,0,0.96,2.31,-0.65,98.51,1,17.39,12.71,38.80,19.73,11.37,MaxStepReached,0,0
17,300,-2.68,-0.01,-4.32,0,0,0.96,2.31,-0.72,100.00,0,16.72,14.38,26.42,31.77,10.70,MaxStepReached,0,0
19,147,-0.57,-0.01,-3.77,0,0,3.02,3.68,-15.01,100.01,0,6.16,4.11,85.62,3.42,0.68,ThermoLevelOutOfRange,0,0
21,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,2.74,6.16,82.88,6.16,2.05,ThermoLevelOutOfRange,0,0
23,300,-2.10,0.00,-4.51,0,0,0.96,2.31,1.50,100.00,0,16.72,9.70,44.15,21.40,8.03,MaxStepReached,0,0
25,300,-2.46,-0.01,-4.51,0,0,0.96,2.31,-0.91,99.70,2,17.06,11.71,35.12,19.06,17.06,MaxStepReached,0,0
27,300,-2.69,-0.01,-4.66,0,0,0.96,2.31,-0.14,100.00,1,16.39,13.71,29.77,26.09,14.05,MaxStepReached,0,0
29,300,-2.65,-0.01,-4.43,0,0,0.96,2.31,-0.58,100.00,1,17.06,14.05,30.10,25.08,13.71,MaxStepReached,0,0
