Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,169,-0.15,0.00,-0.29,1,0,-9.27,5.49,0.00,97.67,1,43.79,13.02,17.75,18.34,6.51,ResourceConsumed,0,0
5,141,-0.12,0.00,-0.24,1,0,-8.89,5.74,0.00,100.00,0,39.01,16.31,13.48,25.53,4.96,ResourceConsumed,0,0
7,467,-0.40,0.00,-0.81,1,0,-13.29,2.81,0.00,99.63,2,42.61,11.56,26.34,16.92,2.36,ResourceConsumed,0,0
9,184,-0.16,0.00,-0.32,1,0,-9.47,5.35,0.00,96.70,1,40.22,14.13,22.83,14.13,8.15,ResourceConsumed,0,0
11,201,-0.17,0.00,-0.35,1,0,-9.70,5.20,0.00,98.90,1,33.83,19.40,17.41,25.37,3.48,ResourceConsumed,0,0
13,398,-0.35,0.00,-0.69,1,0,-12.36,3.43,0.00,94.31,4,41.21,15.58,21.36,18.59,3.02,ResourceConsumed,0,0
15,155,-0.14,0.00,-0.27,1,0,-9.08,5.61,0.00,98.02,2,29.68,20.65,26.45,15.48,7.10,ResourceConsumed,0,0
17,300,-0.26,0.00,-0.53,1,0,-11.04,4.31,0.00,87.79,9,38.00,18.33,24.67,15.00,3.67,ResourceConsumed,0,0
19,288,-0.25,0.00,-0.50,1,0,-10.87,4.42,0.00,93.02,5,35.76,16.32,22.57,17.36,7.64,ResourceConsumed,0,0
21,108,-0.09,0.00,-0.19,1,0,-8.44,6.04,0.00,96.02,5,35.19,25.00,16.67,17.59,4.63,ResourceConsumed,0,0
23,224,-0.19,0.00,-0.39,1,0,-10.01,4.99,0.00,99.47,1,35.27,11.61,22.77,21.88,8.04,ResourceConsumed,0,0
25,160,-0.15,0.00,-0.30,1,0,-9.15,5.57,0.00,88.02,5,49.38,14.38,24.38,5.63,5.63,ResourceConsumed,0,0
27,122,-0.12,0.00,-0.22,1,0,-8.63,5.91,0.00,94.43,2,37.70,22.13,15.57,16.39,7.38,ResourceConsumed,0,0
29,110,-0.09,0.00,-0.19,1,0,-8.47,6.02,0.00,100.00,0,36.36,21.82,16.36,16.36,8.18,ResourceConsumed,0,0
