Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,6.69,1.67,21.40,8.70,61.54,MaxStepReached,0,0
5,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,11.04,1.34,29.10,3.34,55.18,MaxStepReached,0,0
7,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,9.70,2.01,26.76,5.69,55.85,MaxStepReached,0,0
9,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,6.69,0.33,19.40,3.68,69.90,MaxStepReached,0,0
11,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,7.36,0.67,24.41,6.35,61.20,MaxStepReached,0,0
13,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,7.02,0.67,21.40,9.70,61.20,MaxStepReached,0,0
15,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,9.70,0.00,25.42,5.02,59.87,MaxStepReached,0,0
17,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,9.36,0.67,27.42,4.01,58.53,MaxStepReached,0,0
19,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,12.71,0.67,27.09,4.01,55.52,MaxStepReached,0,0
21,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,7.02,1.00,28.09,2.68,61.20,MaxStepReached,0,0
23,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,8.70,0.33,19.40,4.68,66.89,MaxStepReached,0,0
25,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,9.36,0.33,32.44,4.01,53.85,MaxStepReached,0,0
27,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,10.70,1.34,17.39,7.69,62.88,MaxStepReached,0,0
29,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,10.03,1.34,26.09,6.02,56.52,MaxStepReached,0,0
31,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,8.70,1.34,29.43,3.01,57.53,MaxStepReached,0,0
33,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,5.69,0.33,29.10,4.01,60.87,MaxStepReached,0,0
35,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,7.36,0.33,16.72,6.02,69.57,MaxStepReached,0,0
37,300,-0.26,0.00,-0.52,0,0,-11.04,4.31,0.00,100.00,0,7.36,1.00,22.74,7.02,61.87,MaxStepReached,0,0
