Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,121,-0.29,0.00,-1.86,0,1,-7.20,6.87,0.00,100.00,0,1.67,15.83,49.17,16.67,15.83,ResourceConsumed,1,1
5,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,3.34,12.37,43.48,29.10,11.71,MaxStepReached,0,0
7,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,9.70,12.04,45.15,26.42,6.69,MaxStepReached,0,0
9,301,-1.11,0.00,-1.86,0,0,-9.46,5.36,0.00,100.00,0,7.02,7.69,34.11,17.39,33.78,MaxStepReached,1,1
11,300,-0.20,0.00,-1.72,0,0,2.96,-9.69,0.00,100.00,0,3.68,17.73,35.45,27.76,15.38,MaxStepReached,0,0
13,301,-0.50,0.00,-1.86,0,0,-7.84,6.44,0.00,100.00,0,6.02,12.04,33.78,23.41,24.75,MaxStepReached,1,1
15,251,-0.96,0.00,-1.86,0,1,-8.71,5.86,0.00,100.00,0,4.00,9.20,36.40,15.60,34.40,ResourceConsumed,1,1
17,301,-0.54,0.00,-1.86,0,0,-7.95,6.37,0.00,100.00,0,4.35,13.04,40.80,20.74,21.07,MaxStepReached,1,1
19,300,-0.20,0.00,-1.80,0,0,2.96,-9.69,0.00,100.00,0,7.02,13.71,45.48,20.07,13.71,MaxStepReached,0,0
21,301,-1.03,0.00,-1.86,0,0,-9.25,5.50,0.00,100.00,0,8.03,8.36,39.80,14.05,29.77,MaxStepReached,1,1
23,291,-1.05,0.00,-1.86,0,1,-9.20,5.53,0.00,100.00,0,10.69,8.97,29.31,19.31,31.38,ResourceConsumed,1,1
25,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,4.01,12.04,43.14,25.08,15.72,MaxStepReached,0,0
27,301,-0.46,0.00,-1.86,0,0,-7.72,6.52,0.00,100.00,0,6.02,11.71,45.48,19.73,17.06,MaxStepReached,1,1
29,301,-0.31,0.00,-1.86,0,0,-7.31,6.79,0.00,100.00,0,3.01,20.40,41.14,20.07,15.38,MaxStepReached,1,1
31,301,-0.33,0.00,-1.86,0,0,-7.36,6.76,0.00,100.00,0,4.68,13.71,39.80,23.75,18.06,MaxStepReached,1,1
33,114,-0.09,0.00,-1.84,1,0,5.47,-8.02,0.00,100.00,0,2.63,16.67,30.70,36.84,12.28,ResourceConsumed,0,0
35,301,-1.26,0.00,-1.86,0,0,-9.84,5.11,0.00,100.00,0,5.69,7.36,25.08,19.73,42.14,MaxStepReached,1,1
37,300,-0.20,0.00,-1.70,0,0,2.96,-9.69,0.00,100.00,0,4.35,14.05,38.46,29.43,13.71,MaxStepReached,0,0
39,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,99.60,1,2.68,17.39,45.48,27.42,7.02,MaxStepReached,0,0
41,301,-0.20,0.00,-1.86,0,0,-7.01,6.99,0.00,100.00,0,7.69,11.37,45.15,21.74,14.05,MaxStepReached,1,1
43,301,-1.10,0.00,-1.86,0,0,-9.42,5.39,0.00,100.00,0,6.69,9.03,30.43,15.05,38.80,MaxStepReached,1,1
45,301,-1.00,0.00,-1.86,0,0,-9.16,5.56,0.00,100.00,0,7.36,6.69,24.75,22.74,38.46,MaxStepReached,1,1
47,300,-0.20,0.00,-1.73,0,0,2.96,-9.69,0.00,100.00,0,8.03,13.38,36.45,28.43,13.71,MaxStepReached,0,0
49,301,-1.01,0.00,-1.86,0,0,-9.19,5.54,0.00,100.00,0,5.35,5.35,53.18,10.37,25.75,MaxStepReached,1,1
51,301,-0.76,0.00,-1.86,0,0,-8.51,5.99,0.00,100.00,0,2.68,11.71,36.79,18.73,30.10,MaxStepReached,1,1
53,301,-0.36,0.00,-1.86,0,0,-7.45,6.70,0.00,100.00,0,4.01,16.72,37.46,24.75,17.06,MaxStepReached,1,1
55,300,-0.20,0.00,-1.83,0,0,2.96,-9.69,0.00,100.00,0,5.69,14.05,35.12,26.76,18.39,MaxStepReached,0,0
57,301,-1.49,0.00,-1.86,0,0,-10.43,4.71,0.00,100.00,0,5.35,5.35,34.78,9.36,45.15,MaxStepReached,1,1
59,301,-1.40,0.00,-1.86,0,0,-10.19,4.88,0.00,100.00,0,7.69,8.03,18.39,18.06,47.83,MaxStepReached,1,1
61,300,-0.20,0.00,-1.68,0,0,2.96,-9.69,0.00,100.00,0,4.68,12.37,45.48,26.09,11.37,MaxStepReached,0,0
63,300,-0.19,0.00,-0.38,0,0,2.96,-9.69,0.00,100.00,0,6.02,9.03,42.14,28.76,14.05,MaxStepReached,0,0
65,301,-1.05,0.00,-1.86,0,0,-9.31,5.46,0.00,100.00,0,6.69,7.36,31.77,17.06,37.12,MaxStepReached,1,1
67,301,-0.66,0.00,-1.86,0,0,-8.24,6.17,0.00,100.00,0,8.36,9.36,29.10,23.75,29.43,MaxStepReached,1,1
