Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,99.42,2,4.81,4.81,11.22,6.01,73.15,MaxStepReached,0,0
5,281,-0.25,0.00,-0.87,1,0,-10.78,4.48,0.00,100.00,0,4.98,8.90,12.81,7.83,65.12,ResourceConsumed,0,0
7,500,-0.45,0.00,-0.87,0,0,-13.74,2.51,0.00,92.67,6,4.21,4.61,6.21,3.01,81.96,MaxStepReached,0,0
9,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,98.91,1,4.21,4.81,5.41,3.61,81.96,MaxStepReached,0,0
11,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,89.41,27,2.40,8.22,4.81,4.41,80.16,MaxStepReached,0,0
13,457,-0.40,0.00,-0.87,1,0,-13.16,2.90,0.00,100.00,1,2.41,5.03,15.32,5.69,71.33,ResourceConsumed,0,0
15,279,-0.24,0.00,-0.48,1,0,-10.75,4.50,0.00,100.00,1,6.81,8.60,15.05,10.04,59.14,ResourceConsumed,0,0
17,500,-0.45,0.00,-0.88,0,0,-13.74,2.51,0.00,82.63,7,5.61,4.81,5.61,5.41,78.56,MaxStepReached,0,0
19,500,-0.44,0.00,-0.88,0,0,-13.74,2.51,0.00,100.00,1,3.01,3.41,6.61,3.21,83.77,MaxStepReached,0,0
21,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,95.80,2,5.81,2.40,7.21,6.61,77.96,MaxStepReached,0,0
23,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,1,5.41,4.21,2.81,2.40,85.17,MaxStepReached,0,0
25,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,99.88,1,4.61,6.41,2.20,2.20,84.57,MaxStepReached,0,0
27,210,-0.19,0.00,-0.87,1,0,-9.82,5.12,0.00,100.00,0,6.19,8.10,12.38,12.38,60.48,ResourceConsumed,0,0
29,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,99.90,7,5.41,4.01,4.41,4.21,81.96,MaxStepReached,0,0
31,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,0,5.81,3.01,11.82,6.01,73.35,MaxStepReached,0,0
33,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,1,2.81,5.01,18.04,4.01,70.14,MaxStepReached,0,0
35,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,91.86,21,6.01,6.81,4.41,4.21,78.56,MaxStepReached,0,0
37,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,0,3.21,3.81,5.41,3.61,83.97,MaxStepReached,0,0
39,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,96.90,10,4.41,5.21,3.41,3.21,83.77,MaxStepReached,0,0
41,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,93.16,4,6.81,3.81,9.62,6.21,73.55,MaxStepReached,0,0
43,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,95.24,3,3.01,4.61,15.43,5.61,71.34,MaxStepReached,0,0
45,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,100.00,0,3.41,3.61,7.21,2.61,83.17,MaxStepReached,0,0
