Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.21,13.23,42.69,20.04,19.84,MaxStepReached,0,0
5,431,-0.28,0.00,-0.64,1,0,1.19,-10.87,0.00,100.00,0,6.50,16.47,42.69,21.58,12.53,ResourceConsumed,0,0
7,413,-0.26,0.00,-0.53,1,0,1.44,-10.71,0.00,100.00,0,4.12,11.86,45.76,23.73,14.29,ResourceConsumed,0,0
9,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.41,14.23,37.68,19.44,23.25,MaxStepReached,0,0
11,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.21,16.03,41.28,20.84,17.64,MaxStepReached,0,0
13,434,-0.28,0.00,-0.64,0,1,1.15,-10.90,0.00,100.00,0,4.84,12.44,47.24,17.74,17.51,ResourceConsumed,0,0
15,232,-0.15,0.00,-0.30,1,0,3.88,-9.08,0.00,100.00,0,4.31,12.50,45.26,27.59,9.91,ResourceConsumed,0,0
17,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.61,10.42,41.48,21.44,23.05,MaxStepReached,0,0
19,256,-0.17,0.00,-0.64,1,0,3.56,-9.29,0.00,100.00,0,3.13,17.19,46.48,22.66,10.16,ResourceConsumed,0,0
21,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,6.21,14.03,36.07,19.44,24.25,MaxStepReached,0,0
23,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.41,14.03,43.69,16.63,21.24,MaxStepReached,0,0
25,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.81,15.83,41.28,20.04,18.04,MaxStepReached,0,0
27,475,-0.31,0.00,-0.64,1,0,0.60,-11.27,0.00,97.61,1,5.05,12.63,42.11,22.11,17.89,ResourceConsumed,0,0
29,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.01,12.42,42.08,18.84,22.65,MaxStepReached,0,0
31,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.41,12.63,45.49,17.84,18.64,MaxStepReached,0,0
33,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.61,14.23,47.49,15.03,19.64,MaxStepReached,0,0
35,445,-0.29,0.00,-0.64,1,0,1.01,-11.00,0.00,100.00,0,6.07,11.91,37.53,24.49,19.78,ResourceConsumed,0,0
37,468,-0.30,0.00,-0.60,1,0,0.70,-11.20,0.00,99.99,0,4.27,14.96,39.74,20.30,20.51,ResourceConsumed,0,0
39,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.21,10.22,34.87,23.65,26.05,MaxStepReached,0,0
41,367,-0.24,0.00,-0.64,1,0,2.06,-10.29,0.00,100.00,0,5.72,11.99,46.59,21.80,13.62,ResourceConsumed,0,0
43,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.41,13.43,42.28,14.23,26.65,MaxStepReached,0,0
45,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.61,12.63,55.51,15.83,12.42,MaxStepReached,0,0
47,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.01,12.83,43.29,18.44,20.44,MaxStepReached,0,0
49,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.01,13.23,45.49,17.43,19.84,MaxStepReached,0,0
51,443,-0.28,0.00,-0.64,1,0,1.03,-10.98,0.00,100.00,0,5.64,13.32,42.21,21.90,16.70,ResourceConsumed,0,0
53,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,99.31,1,3.81,16.03,34.87,22.85,22.44,MaxStepReached,0,0
55,384,-0.25,0.00,-0.64,0,1,1.83,-10.45,0.00,99.99,0,4.17,11.72,50.52,20.83,12.50,ResourceConsumed,0,0
57,383,-0.24,0.00,-0.49,1,0,1.84,-10.44,0.00,100.00,0,4.96,15.40,38.64,28.20,12.53,ResourceConsumed,0,0
59,434,-0.28,0.00,-0.55,1,0,1.15,-10.90,0.00,100.00,0,6.22,13.59,46.08,21.20,12.67,ResourceConsumed,0,0
61,291,-0.19,0.00,-0.37,1,0,3.08,-9.61,0.00,100.00,0,6.87,12.03,42.27,26.80,11.68,ResourceConsumed,0,0
63,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.01,12.83,49.30,17.64,15.23,MaxStepReached,0,0
65,449,-0.29,0.00,-0.64,1,0,0.95,-11.03,0.00,100.00,0,4.68,12.25,42.54,22.27,18.04,ResourceConsumed,0,0
67,236,-0.15,0.00,-0.30,1,0,3.83,-9.11,0.00,100.00,0,5.51,15.68,37.71,36.02,4.66,ResourceConsumed,0,0
69,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,1,4.01,12.42,40.08,27.05,16.43,MaxStepReached,0,0
71,390,-0.25,0.00,-0.64,1,0,1.75,-10.50,0.00,100.00,0,3.33,16.15,47.18,22.05,11.03,ResourceConsumed,0,0
73,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.81,12.42,39.08,25.45,19.24,MaxStepReached,0,0
75,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.41,11.42,38.68,23.25,22.24,MaxStepReached,0,0
77,431,-0.28,0.00,-0.64,1,0,1.19,-10.87,0.00,100.00,0,4.64,16.01,45.71,20.65,12.76,ResourceConsumed,0,0
79,423,-0.27,0.00,-0.54,1,0,1.30,-10.80,0.00,100.00,0,6.62,17.26,43.74,17.26,14.89,ResourceConsumed,0,0
81,463,-0.30,0.00,-0.59,1,0,0.76,-11.16,0.00,100.00,0,6.70,12.53,42.55,19.65,18.36,ResourceConsumed,0,0
83,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.41,14.83,45.89,16.43,18.44,MaxStepReached,0,0
85,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.21,13.03,42.28,18.24,22.24,MaxStepReached,0,0
87,444,-0.29,0.00,-0.64,1,0,1.02,-10.99,0.00,100.00,0,2.70,13.96,46.40,20.27,16.44,ResourceConsumed,0,0
89,423,-0.27,0.00,-0.54,1,0,1.30,-10.80,0.00,100.00,0,4.02,14.42,46.81,21.04,13.48,ResourceConsumed,0,0
91,182,-0.12,0.00,-0.23,1,0,4.56,-8.63,0.00,100.00,0,5.49,14.29,45.05,28.57,6.04,ResourceConsumed,0,0
93,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.01,10.22,49.30,16.03,19.44,MaxStepReached,0,0
95,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,5.21,15.63,42.28,14.63,22.24,MaxStepReached,0,0
97,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.61,13.43,47.29,14.03,21.64,MaxStepReached,0,0
99,337,-0.22,0.00,-0.64,1,0,2.46,-10.02,0.00,100.00,0,3.56,13.06,45.40,23.15,14.54,ResourceConsumed,0,0
101,361,-0.23,0.00,-0.46,1,0,2.14,-10.24,0.00,100.00,0,5.82,13.02,49.86,22.71,8.31,ResourceConsumed,0,0
103,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,6.41,12.83,40.28,20.44,20.04,MaxStepReached,0,0
105,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.81,14.43,43.69,16.03,21.04,MaxStepReached,0,0
107,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,6.81,13.23,38.08,20.64,21.24,MaxStepReached,0,0
109,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,6.21,12.83,41.08,19.04,20.84,MaxStepReached,0,0
111,323,-0.21,0.00,-0.64,1,0,2.65,-9.90,0.00,100.00,0,4.33,11.76,44.27,27.86,11.46,ResourceConsumed,0,0
113,374,-0.24,0.00,-0.48,1,0,1.96,-10.36,0.00,100.00,0,4.55,15.78,40.91,24.06,14.44,ResourceConsumed,0,0
115,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.41,12.63,39.48,22.85,21.64,MaxStepReached,0,0
117,164,-0.11,0.00,-0.64,1,0,4.80,-8.47,0.00,100.00,0,2.44,12.80,48.17,23.78,12.20,ResourceConsumed,0,0
119,425,-0.27,0.00,-0.54,1,0,1.28,-10.82,0.00,100.00,0,4.71,13.41,46.12,21.41,14.12,ResourceConsumed,0,0
121,445,-0.28,0.00,-0.57,1,0,1.01,-11.00,0.00,100.00,0,4.04,13.71,41.12,25.84,15.06,ResourceConsumed,0,0
123,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,3.01,15.03,45.49,16.63,19.84,MaxStepReached,0,0
125,272,-0.18,0.00,-0.64,1,0,3.34,-9.44,0.00,100.00,0,2.57,13.24,43.38,29.78,10.66,ResourceConsumed,0,0
127,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.61,13.43,44.89,15.23,21.84,MaxStepReached,0,0
129,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,0,4.41,14.03,48.30,18.44,14.83,MaxStepReached,0,0
131,283,-0.18,0.00,-0.64,1,0,3.19,-9.54,0.00,100.00,0,5.30,13.07,45.58,24.73,10.95,ResourceConsumed,0,0
133,382,-0.24,0.00,-0.49,1,0,1.86,-10.43,0.00,100.00,0,5.50,13.09,50.52,18.59,12.04,ResourceConsumed,0,0
135,454,-0.29,0.00,-0.58,1,0,0.88,-11.08,0.00,100.00,0,6.17,9.47,46.48,20.48,17.18,ResourceConsumed,0,0
