Episode,Step,FoodLevel,WaterLevel,ThermoLevel,HealthLevel,PositionX,PositionY,PositionZ,Action,Reward,DistanceTraveled,IsEpisodeEnd,HasCollision,ResourceConsumed,ConsumedResourceType
1,80,-1.07,0.29,-4.39,100.00,-25.20,1.00,26.40,Move_None,-0.30,0.00,False,False,False,none
1,81,-1.08,0.28,-4.44,100.00,-25.20,1.00,26.40,Move_Right,-0.30,0.00,False,False,False,none
1,82,-1.09,0.27,-4.49,100.00,-25.20,1.00,26.40,Move_Right,-0.30,0.00,False,False,False,none
1,83,-1.11,0.26,-4.54,100.00,-25.20,1.00,26.40,Move_Forward,-0.31,0.00,False,False,False,none
1,84,-1.12,0.25,-4.59,100.00,-27.03,1.00,26.80,Move_Forward,-0.31,1.87,False,False,False,none
1,85,-1.13,0.24,-4.63,100.00,-28.86,1.00,27.20,Move_Forward,-0.32,1.87,False,False,False,none
1,86,-1.15,0.23,-4.68,100.00,-30.69,1.00,27.60,Move_Right,-0.32,1.87,False,False,False,none
1,87,-1.16,0.23,-4.73,100.00,-30.69,1.00,27.60,Move_Forward,-0.32,0.00,False,False,False,none
1,88,-1.17,0.22,-4.78,100.00,-31.30,1.00,27.95,Move_Eat,-0.33,0.71,False,False,False,none
1,89,-1.17,0.22,-4.78,100.00,-31.30,1.00,27.95,Eat_Food,-0.33,0.00,False,False,True,food
1,90,1.81,0.21,-4.83,100.00,-31.30,1.00,27.95,Move_Eat,-0.33,0.00,False,False,True,food
1,91,1.80,0.20,-4.88,100.00,-31.30,1.00,27.95,Move_None,-0.34,0.00,False,False,False,none
1,92,1.79,0.19,-4.93,100.00,-31.30,1.00,27.95,Move_None,-0.35,0.00,False,False,False,none
1,93,1.77,0.18,-4.97,100.00,-31.30,1.00,27.95,Move_None,-0.35,0.00,False,False,False,none
1,94,1.76,0.17,-5.02,100.00,-31.30,1.00,27.95,Move_None,-0.35,0.00,False,False,False,none
1,95,1.74,0.16,-5.07,100.00,-31.30,1.00,27.95,Move_None,-0.35,0.00,False,False,False,none
1,96,1.73,0.15,-5.12,100.00,-31.30,1.00,27.95,Move_None,-0.36,0.00,False,False,False,none
1,97,1.72,0.14,-5.17,100.00,-31.30,1.00,27.95,Move_None,-0.36,0.00,False,False,False,none
1,98,1.70,0.14,-5.21,100.00,9.30,1.00,28.00,Move_None,-0.36,40.60,False,False,False,none
1,99,1.69,0.13,-5.26,20.01,29.60,1.00,18.60,Move_None,-0.37,22.37,False,False,False,none
1,100,1.68,0.12,-5.31,20.02,26.60,1.00,19.40,Move_None,-0.88,3.10,False,False,False,none
1,101,1.66,0.11,-5.35,20.03,25.20,1.00,20.20,Move_None,-0.88,1.61,False,False,False,none
1,102,1.65,0.10,-5.40,20.04,25.20,1.00,20.20,Move_None,-0.88,0.00,False,False,False,none
1,103,1.64,0.09,-5.45,20.05,25.20,1.00,20.20,Move_None,-0.88,0.00,False,False,False,none
1,104,1.62,0.08,-5.50,20.06,25.20,1.00,20.20,Move_None,-0.88,0.00,False,False,False,none
1,105,1.61,0.07,-5.54,20.07,25.20,1.00,20.20,Move_None,-0.89,0.00,False,False,False,none
1,106,1.60,0.06,-5.59,20.08,25.20,1.00,20.20,Move_Right,-0.89,0.00,False,False,False,none
1,107,1.58,0.05,-5.63,20.09,25.20,1.00,20.20,Move_Right,-0.89,0.00,False,False,False,none
1,108,1.57,0.05,-5.68,20.10,25.20,1.00,20.20,Move_Right,-0.89,0.00,False,False,False,none
1,109,1.56,0.04,-5.73,20.11,25.20,1.00,20.20,Move_Right,-0.89,0.00,False,False,False,none
1,110,1.54,0.03,-5.77,20.12,25.20,1.00,20.20,Move_Right,-0.89,0.00,False,False,False,none
1,111,1.53,0.02,-5.82,20.13,25.20,1.00,20.20,Move_Forward,-0.89,0.00,False,False,False,none
1,112,1.52,0.01,-5.86,20.14,26.91,1.00,20.95,Move_Forward,-0.89,1.87,False,False,False,none
1,113,1.50,0.00,-5.91,20.15,28.63,1.00,21.70,Move_Forward,-0.89,1.87,False,False,False,none
1,114,1.49,-0.01,-5.95,20.16,27.97,1.00,20.77,Move_Eat,-0.90,1.14,False,False,False,none
1,115,1.47,-0.02,-6.00,20.17,27.97,1.00,20.77,Move_Forward,-0.90,0.00,False,False,False,none
1,116,1.46,-0.03,-6.04,20.18,29.16,1.00,21.07,Move_Left,-0.90,1.22,False,False,False,none
1,117,1.45,-0.04,-6.09,20.19,29.16,1.00,21.07,Move_Eat,-0.90,0.00,False,False,False,none
1,118,1.45,-0.04,-6.09,20.19,29.16,1.00,21.07,Drink_Water,-0.90,0.00,False,False,True,pond
1,119,1.43,0.96,-6.13,20.20,29.16,1.00,21.07,Move_None,-0.90,0.00,False,False,True,pond
1,120,1.42,0.95,-6.18,20.21,29.16,1.00,21.07,Move_Eat,-0.90,0.00,False,False,False,none
1,121,1.42,0.95,-6.18,20.21,29.16,1.00,21.07,Drink_Water,-0.91,0.00,False,False,True,pond
1,122,1.41,1.94,-6.22,20.22,29.16,1.00,21.07,Move_None,-0.91,0.00,False,False,True,pond
1,123,1.39,1.93,-6.26,20.23,29.16,1.00,21.07,Move_Eat,-0.91,0.00,False,False,False,none
1,124,1.39,1.93,-6.26,20.23,29.16,1.00,21.07,Drink_Water,-0.91,0.00,False,False,True,pond
1,125,1.38,2.92,-6.31,20.24,29.16,1.00,21.07,Move_None,-0.91,0.00,False,False,True,pond
1,126,1.37,2.91,-6.35,20.25,29.16,1.00,21.07,Move_None,-0.93,0.00,False,False,False,none
1,127,1.35,2.90,-6.40,20.26,29.16,1.00,21.07,Move_None,-0.93,0.00,False,False,False,none
1,128,1.34,2.89,-6.44,20.27,29.16,1.00,21.07,Move_None,-0.93,0.00,False,False,False,none
1,129,1.33,2.88,-6.48,20.28,29.16,1.00,21.07,Move_None,-0.93,0.00,False,False,False,none
1,130,1.31,2.88,-6.53,20.29,29.16,1.00,21.07,Move_None,-0.93,0.00,False,False,False,none
1,131,1.30,2.87,-6.57,20.30,29.16,1.00,21.07,Move_None,-0.93,0.00,False,False,False,none
1,132,1.29,2.86,-6.61,20.31,29.16,1.00,21.07,Move_None,-0.93,0.00,False,False,False,none
1,133,1.27,2.85,-6.65,20.32,29.16,1.00,21.07,Move_None,-0.93,0.00,False,False,False,none
1,134,1.26,2.84,-6.70,20.33,29.16,1.00,21.07,Move_None,-0.94,0.00,False,False,False,none
1,135,1.25,2.83,-6.74,20.34,29.16,1.00,21.07,Move_None,-0.94,0.00,False,False,False,none
1,136,1.23,2.82,-6.78,20.35,29.16,1.00,21.07,Move_None,-0.94,0.00,False,False,False,none
1,137,1.22,2.81,-6.82,20.36,29.16,1.00,21.07,Move_None,-0.94,0.00,False,False,False,none
1,138,1.20,2.80,-6.87,20.37,29.16,1.00,21.07,Move_None,-0.94,0.00,False,False,False,none
1,139,1.19,2.79,-6.91,20.38,29.16,1.00,21.07,Move_Right,-0.94,0.00,False,False,False,none
1,140,1.18,2.78,-6.95,20.39,29.16,1.00,21.07,Move_Right,-0.94,0.00,False,False,False,none
1,141,1.16,2.78,-6.99,20.40,29.16,1.00,21.07,Move_Forward,-0.94,0.00,False,False,False,none
1,142,1.15,2.77,-7.03,20.41,29.09,1.00,20.42,Move_Forward,-0.94,0.65,False,False,False,none
1,143,1.14,2.76,-7.08,20.42,30.24,1.00,20.41,Move_Forward,-0.95,1.15,False,False,False,none
1,144,1.12,2.75,-7.12,19.46,30.24,1.00,20.41,Move_Right,-0.95,0.00,False,False,False,none
1,145,1.11,2.74,-7.16,19.47,30.20,1.00,20.39,Move_Right,-0.96,0.04,False,False,False,none
1,146,1.10,2.73,-7.20,19.48,30.20,1.00,20.39,Move_Right,-0.96,0.00,False,False,False,none
1,147,1.08,2.72,-7.24,19.49,30.20,1.00,20.39,Move_Forward,-0.96,0.00,False,False,False,none
1,148,1.07,2.71,-7.28,19.50,30.77,1.00,18.61,Move_Forward,-0.96,1.87,False,False,False,none
1,149,1.06,2.70,-7.32,19.51,31.23,1.00,17.36,Move_Left,-0.96,1.33,False,False,False,none
1,150,1.04,2.69,-7.36,19.52,31.23,1.00,17.52,Move_Left,-0.96,0.16,False,False,False,none
1,151,1.03,2.69,-7.40,19.53,31.23,1.00,17.52,Move_Forward,-0.96,0.00,False,False,False,none
1,152,1.02,2.68,-7.44,19.54,32.93,1.00,16.75,Move_Forward,-0.96,1.87,False,False,False,none
1,153,1.00,2.67,-7.48,19.55,34.64,1.00,15.98,Move_Forward,-0.96,1.87,False,False,False,none
1,154,0.99,2.66,-7.52,19.56,36.34,1.00,15.20,Move_Left,-0.97,1.87,False,False,False,none
1,155,0.98,2.65,-7.56,19.57,36.34,1.00,15.20,Move_Forward,-0.97,0.00,False,False,False,none
1,156,0.96,2.64,-7.60,19.58,38.22,1.00,15.19,Move_Forward,-0.97,1.87,False,False,False,none
1,157,0.95,2.63,-7.64,19.59,40.09,1.00,15.18,Move_Forward,-0.97,1.87,False,False,False,none
1,158,0.93,2.62,-7.68,19.60,41.96,1.00,15.17,Move_Forward,-0.97,1.87,False,False,False,none
1,159,0.92,2.61,-7.72,19.61,43.83,1.00,15.16,Move_Forward,-0.97,1.87,False,False,False,none
1,160,0.91,2.60,-7.76,19.62,45.70,1.00,15.14,Move_Forward,-0.97,1.87,False,False,False,none
1,161,0.89,2.60,-7.80,19.63,47.58,1.00,15.13,Move_Forward,-0.97,1.87,False,False,False,none
1,162,0.88,2.59,-7.84,19.64,49.45,1.00,15.12,Move_Forward,-0.97,1.87,False,False,False,none
1,163,0.87,2.58,-7.88,19.65,49.50,1.00,15.12,Move_Forward,-0.98,0.05,False,False,False,none
1,164,0.85,2.57,-7.92,16.13,49.50,1.00,15.12,Move_Forward,-0.98,0.00,False,False,False,none
1,165,0.84,2.56,-7.96,13.00,49.50,1.00,15.12,Move_Forward,-1.01,0.00,False,False,False,none
1,166,0.83,2.55,-7.99,9.88,49.50,1.00,15.12,Move_Forward,-1.03,0.00,False,False,False,none
1,167,0.81,2.54,-8.03,6.75,49.50,1.00,15.12,Move_Forward,-1.06,0.00,False,False,False,none
1,168,0.80,2.53,-8.07,3.63,49.50,1.00,15.12,Move_Forward,-1.09,0.00,False,False,False,none
1,169,0.79,2.52,-8.11,0.50,49.50,1.00,15.12,Move_Forward,-1.12,0.00,False,False,False,none
1,170,0.77,2.51,-8.15,-2.62,49.50,1.00,15.12,,-1.15,0.00,True,False,False,none
2,1,0.00,0.00,0.00,100.00,48.01,1.00,-0.13,Move_None,-1.15,0.00,False,False,False,none
2,2,-0.01,-0.01,-0.06,100.00,48.01,1.00,-0.13,Move_None,0.00,0.00,False,False,False,none
