Episode,GlobalStep,EpisodeStep,FoodLevel,WaterLevel,ThermoLevel,HealthLevel,PositionX,PositionY,PositionZ,Action,Reward,DistanceTraveled,IsEpisodeEnd,HasCollision,ResourceConsumed,ConsumedResourceType,HasEvent,EventType
1,1,1,6.99,-7.01,0.00,100.00,0.00,1.00,0.00,None,0.00,0.00,False,False,False,none,False,
1,2,2,6.97,-7.02,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,3,3,6.96,-7.03,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,4,4,6.95,-7.04,0.00,100.00,0.00,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,5,5,6.93,-7.04,0.00,100.00,0.00,1.00,0.00,Forward,-0.66,0.00,False,False,False,none,False,
1,6,6,6.92,-7.05,0.00,100.00,-1.87,1.00,0.00,None,-0.66,1.87,False,False,False,none,False,
1,7,7,6.91,-7.06,0.00,100.00,-1.87,1.00,0.00,Forward,-0.66,0.00,False,False,False,none,False,
1,8,8,6.89,-7.07,0.00,100.00,-3.74,1.00,0.00,Forward,-0.66,1.87,False,False,False,none,False,
1,9,9,6.88,-7.08,0.00,100.00,-5.62,1.00,0.00,None,-0.66,1.87,False,False,False,none,False,
1,10,10,6.86,-7.09,0.00,100.00,-5.62,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,11,11,6.85,-7.10,0.00,100.00,-5.62,1.00,0.00,Forward,-0.66,0.00,False,False,False,none,False,
1,12,12,6.84,-7.11,0.00,100.00,-7.49,1.00,0.00,Forward,-0.66,1.87,False,False,False,none,False,
1,13,13,6.82,-7.12,0.00,100.00,-9.36,1.00,0.00,Forward,-0.66,1.87,False,False,False,none,False,
1,14,14,6.81,-7.13,0.00,100.00,-11.23,1.00,0.00,Forward,-0.66,1.87,False,False,False,none,False,
1,15,15,6.80,-7.13,0.00,100.00,-13.10,1.00,0.00,Forward,-0.66,1.87,False,False,False,none,False,
1,16,16,6.78,-7.14,0.00,100.00,-14.97,1.00,0.00,Forward,-0.66,1.87,False,False,False,none,False,
1,17,17,6.77,-7.15,0.00,100.00,-16.85,1.00,0.00,Forward,-0.66,1.87,False,False,False,none,False,
1,18,18,6.76,-7.16,0.00,100.00,-18.72,1.00,0.00,Right,-0.66,1.87,False,False,False,none,False,
1,19,19,6.74,-7.17,0.00,100.00,-18.72,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,20,20,6.73,-7.18,0.00,100.00,-18.72,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,21,21,6.72,-7.19,0.00,100.00,-18.72,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,22,22,6.70,-7.20,0.00,100.00,-18.72,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,23,23,6.69,-7.21,0.00,100.00,-18.72,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,24,24,6.68,-7.22,0.00,100.00,-18.72,1.00,0.00,Right,-0.66,0.00,False,False,False,none,False,
1,25,25,6.66,-7.22,0.00,100.00,-18.72,1.00,0.00,None,-0.66,0.00,False,False,False,none,False,
1,26,26,6.65,-7.23,0.00,100.00,-18.72,1.00,0.00,Forward,-0.66,0.00,False,False,False,none,False,
1,27,27,6.64,-7.24,0.00,100.00,-16.89,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,28,28,6.62,-7.25,0.00,100.00,-15.06,1.00,0.78,None,-0.65,1.87,False,False,False,none,False,
1,29,29,6.61,-7.26,0.00,100.00,-15.06,1.00,0.78,Right,-0.65,0.00,False,False,False,none,False,
1,30,30,6.59,-7.27,0.00,100.00,-15.06,1.00,0.78,Forward,-0.65,0.00,False,False,False,none,False,
1,31,31,6.58,-7.28,0.00,100.00,-13.23,1.00,0.39,Forward,-0.65,1.87,False,False,False,none,False,
1,32,32,6.57,-7.29,0.00,100.00,-11.39,1.00,0.00,Forward,-0.65,1.87,False,False,False,none,False,
1,33,33,6.55,-7.30,0.00,100.00,-9.56,1.00,-0.39,Forward,-0.65,1.87,False,False,False,none,False,
1,34,34,6.54,-7.31,0.00,100.00,-7.73,1.00,-0.78,None,-0.65,1.87,False,False,False,none,False,
1,35,35,6.53,-7.31,0.00,100.00,-7.73,1.00,-0.78,Forward,-0.65,0.00,False,False,False,none,False,
1,36,36,6.51,-7.32,0.00,100.00,-5.90,1.00,-1.17,Forward,-0.65,1.87,False,False,False,none,False,
1,37,37,6.50,-7.33,0.00,100.00,-4.07,1.00,-1.56,Left,-0.65,1.87,False,False,False,none,False,
1,38,38,6.49,-7.34,0.00,100.00,-4.07,1.00,-1.56,None,-0.65,0.00,False,False,False,none,False,
1,39,39,6.47,-7.35,0.00,100.00,-4.07,1.00,-1.56,Forward,-0.65,0.00,False,False,False,none,False,
1,40,40,6.46,-7.36,0.00,100.00,-2.24,1.00,-1.17,Forward,-0.65,1.87,False,False,False,none,False,
1,41,41,6.45,-7.37,0.00,100.00,-0.41,1.00,-0.78,Forward,-0.65,1.87,False,False,False,none,False,
1,42,42,6.43,-7.38,0.00,100.00,1.42,1.00,-0.39,Forward,-0.65,1.87,False,False,False,none,False,
1,43,43,6.42,-7.39,0.00,100.00,3.25,1.00,0.00,Forward,-0.65,1.87,False,False,False,none,False,
1,44,44,6.41,-7.40,0.00,100.00,5.08,1.00,0.39,Forward,-0.65,1.87,False,False,False,none,False,
1,45,45,6.39,-7.40,0.00,100.00,6.91,1.00,0.78,Forward,-0.65,1.87,False,False,False,none,False,
1,46,46,6.38,-7.41,0.00,100.00,8.75,1.00,1.17,Forward,-0.65,1.87,False,False,False,none,False,
1,47,47,6.37,-7.42,0.00,100.00,10.58,1.00,1.56,Right,-0.65,1.87,False,False,False,none,False,
1,48,48,6.35,-7.43,0.00,100.00,10.58,1.00,1.56,None,-0.65,0.00,False,False,False,none,False,
1,49,49,6.34,-7.44,0.00,100.00,10.58,1.00,1.56,Forward,-0.65,0.00,False,False,False,none,False,
1,50,50,-7.00,7.00,0.00,100.00,12.41,1.00,1.17,,-0.65,1.87,False,False,False,none,True,resource
1,51,51,-7.01,6.99,0.00,100.00,12.41,1.00,1.17,Forward,-0.65,0.00,False,False,False,none,False,
1,52,52,-7.03,6.98,0.00,100.00,14.24,1.00,0.78,Forward,-0.66,1.87,False,False,False,none,False,
1,53,53,-7.04,6.97,0.00,100.00,16.07,1.00,0.39,None,-0.66,1.87,False,False,False,none,False,
1,54,54,-7.05,6.96,0.00,100.00,16.07,1.00,0.39,Right,-0.66,0.00,False,False,False,none,False,
1,55,55,-7.07,6.96,0.00,100.00,16.07,1.00,0.39,Right,-0.66,0.00,False,False,False,none,False,
1,56,56,-7.08,6.95,0.00,100.00,16.07,1.00,0.39,Right,-0.66,0.00,False,False,False,none,False,
1,57,57,-7.09,6.94,0.00,100.00,16.07,1.00,0.39,Right,-0.66,0.00,False,False,False,none,False,
1,58,58,-7.11,6.93,0.00,100.00,16.07,1.00,0.39,Right,-0.66,0.00,False,False,False,none,False,
1,59,59,-7.12,6.92,0.00,100.00,16.07,1.00,0.39,Right,-0.66,0.00,False,False,False,none,False,
1,60,60,-7.14,6.91,0.00,100.00,16.07,1.00,0.39,Right,-0.66,0.00,False,False,False,none,False,
1,61,61,-7.15,6.90,0.00,100.00,16.07,1.00,0.39,None,-0.66,0.00,False,False,False,none,False,
1,62,62,-7.16,6.89,0.00,100.00,16.07,1.00,0.39,Forward,-0.66,0.00,False,False,False,none,False,
1,63,63,-7.18,6.88,0.00,100.00,14.20,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,64,64,-7.19,6.87,0.00,100.00,12.33,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,65,65,-7.20,6.87,0.00,100.00,10.45,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,66,66,-7.22,6.86,0.00,100.00,8.58,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,67,67,-7.23,6.85,0.00,100.00,6.71,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,68,68,-7.24,6.84,0.00,100.00,4.84,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,69,69,-7.26,6.83,0.00,100.00,2.97,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,70,70,-7.27,6.82,0.00,100.00,1.09,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,71,71,-7.28,6.81,0.00,100.00,-0.78,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,72,72,-7.30,6.80,0.00,100.00,-2.65,1.00,0.39,Forward,-0.66,1.87,False,False,False,none,False,
1,73,73,-7.31,6.79,0.00,100.00,-4.52,1.00,0.39,Forward,-0.67,1.87,False,False,False,none,False,
1,74,74,-7.32,6.78,0.00,100.00,-6.39,1.00,0.39,Forward,-0.67,1.87,False,False,False,none,False,
1,75,75,-7.34,6.78,0.00,100.00,-8.26,1.00,0.39,Forward,-0.67,1.87,False,False,False,none,False,
1,76,76,-7.35,6.77,0.00,100.00,-10.14,1.00,0.39,Forward,-0.67,1.87,False,False,False,none,False,
1,77,77,-7.36,6.76,0.00,100.00,-12.01,1.00,0.39,Forward,-0.67,1.87,False,False,False,none,False,
1,78,78,-7.38,6.75,0.00,100.00,-13.88,1.00,0.39,Right,-0.67,1.87,False,False,False,none,False,
1,79,79,-7.39,6.74,0.00,100.00,-13.88,1.00,0.39,None,-0.67,0.00,False,False,False,none,False,
1,80,80,-7.41,6.73,0.00,100.00,-13.88,1.00,0.39,Forward,-0.67,0.00,False,False,False,none,False,
1,81,81,-7.42,6.72,0.00,100.00,-15.59,1.00,1.15,Forward,-0.67,1.87,False,False,False,none,False,
1,82,82,-7.43,6.71,0.00,100.00,-17.30,1.00,1.91,Forward,-0.67,1.87,False,False,False,none,False,
1,83,83,-7.45,6.70,0.00,100.00,-19.01,1.00,2.67,Forward,-0.67,1.87,False,False,False,none,False,
1,84,84,-7.46,6.69,0.00,100.00,-20.72,1.00,3.43,None,-0.67,1.87,False,False,False,none,False,
1,85,85,-7.47,6.69,0.00,100.00,-20.72,1.00,3.43,None,-0.67,0.00,False,False,False,none,False,
1,86,86,-7.49,6.68,0.00,100.00,-20.72,1.00,3.43,Left,-0.67,0.00,False,False,False,none,False,
1,87,87,-7.50,6.67,0.00,100.00,-20.72,1.00,3.43,None,-0.67,0.00,False,False,False,none,False,
1,88,88,-7.51,6.66,0.00,100.00,-20.72,1.00,3.43,Forward,-0.67,0.00,False,False,False,none,False,
1,89,89,-7.53,6.65,0.00,100.00,-22.59,1.00,3.43,Forward,-0.67,1.87,False,False,False,none,False,
1,90,90,-7.54,6.64,0.00,100.00,-24.15,1.00,3.42,None,-0.67,1.56,False,False,False,none,False,
1,91,91,-7.55,6.63,0.00,100.00,-24.15,1.00,3.42,None,-0.67,0.00,False,False,False,none,False,
1,92,92,-7.57,6.62,0.00,100.00,-24.15,1.00,3.42,None,-0.67,0.00,False,False,False,none,False,
1,93,93,-7.58,6.61,0.00,100.00,-24.15,1.00,3.42,None,-0.67,0.00,False,False,False,none,False,
1,94,94,-7.59,6.60,0.00,100.00,-24.15,1.00,3.42,Forward,-0.67,0.00,False,False,False,none,False,
1,95,95,-7.61,6.60,0.00,100.00,-25.19,1.00,3.40,None,-0.67,1.05,False,False,False,none,False,
1,96,96,-7.62,6.59,0.00,100.00,-25.19,1.00,3.40,None,-0.67,0.00,False,False,False,none,False,
1,97,97,-7.63,6.58,0.00,100.00,-25.19,1.00,3.40,None,-0.67,0.00,False,False,False,none,False,
1,98,98,-7.65,6.57,0.00,100.00,-25.19,1.00,3.40,None,-0.67,0.00,False,False,False,none,False,
1,99,99,-7.66,6.56,0.00,100.00,-25.19,1.00,3.40,Eat,-0.67,0.00,False,False,False,none,False,
1,100,100,-7.66,6.56,0.00,100.00,-25.19,1.00,3.40,Eat_Food,-0.67,0.00,True,False,True,food,False,
2,101,1,9.99,-7.01,0.00,100.00,0.00,1.00,0.00,None,-0.67,25.42,False,False,True,food,False,
2,102,2,9.97,-7.02,0.00,100.00,0.00,1.00,0.00,None,-0.81,0.00,False,False,False,none,False,
2,103,3,9.96,-7.03,0.00,100.00,0.00,1.00,0.00,None,-0.81,0.00,False,False,False,none,False,
2,104,4,9.95,-7.04,0.00,100.00,0.00,1.00,0.00,None,-0.81,0.00,False,False,False,none,False,
2,105,5,9.93,-7.04,0.00,100.00,0.00,1.00,0.00,None,-0.81,0.00,False,False,False,none,False,
2,106,6,9.92,-7.05,0.00,100.00,0.00,1.00,0.00,Left,-0.81,0.00,False,False,False,none,False,
2,107,7,9.91,-7.06,0.00,100.00,0.00,1.00,0.00,Left,-0.81,0.00,False,False,False,none,False,
2,108,8,9.89,-7.07,0.00,100.00,0.00,1.00,0.00,None,-0.81,0.00,False,False,False,none,False,
