Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,40,-0.65,0.00,-0.67,0,1,-7.53,6.65,0.00,100.00,0,45.00,30.00,7.50,12.50,2.50,ResourceConsumed,0,0
2,301,-0.72,-0.66,-0.79,0,0,-11.05,4.30,0.00,100.00,0,46.67,22.33,13.00,18.00,0.00,MaxStepReached,0,0
3,242,-0.70,-0.66,-0.79,1,0,-10.25,4.83,0.00,100.00,0,89.67,4.55,2.48,2.48,0.41,ResourceConsumed,0,0
4,94,-0.67,-0.66,-0.76,1,0,-8.26,6.16,0.00,100.00,0,39.36,30.85,13.83,13.83,1.06,ResourceConsumed,0,0
5,60,-0.67,-0.66,-0.69,1,0,-7.80,6.47,0.00,100.00,0,63.33,26.67,5.00,1.67,1.67,ResourceConsumed,0,0
6,69,-0.67,-0.66,-0.68,1,0,-7.92,6.39,0.00,100.00,0,65.22,24.64,2.90,1.45,4.35,ResourceConsumed,0,0
7,41,-0.67,-0.66,-0.68,1,0,-7.54,6.64,0.00,100.00,0,46.34,26.83,12.20,9.76,2.44,ResourceConsumed,0,0
8,37,-0.66,-0.66,-0.67,1,0,-7.49,6.68,0.00,100.00,0,59.46,29.73,2.70,0.00,5.41,ResourceConsumed,0,0
9,34,-0.66,-0.66,-0.67,1,0,-7.45,6.70,0.00,99.99,0,44.12,35.29,8.82,5.88,2.94,ResourceConsumed,0,0
10,21,-0.66,-0.66,-0.67,1,0,-7.27,6.82,0.00,100.00,0,28.57,52.38,4.76,0.00,9.52,ResourceConsumed,0,0
