Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,43,-0.65,0.00,-0.67,1,0,-7.57,6.62,0.04,100.00,0,48.84,25.58,11.63,9.30,2.33,ResourceConsumed,0,0
2,42,-0.67,-0.66,-0.67,1,0,-7.55,6.63,0.22,100.00,0,57.14,30.95,4.76,2.38,2.38,ResourceConsumed,0,0
3,36,-0.66,-0.66,-0.67,1,0,-7.47,6.69,0.14,100.00,0,52.78,38.89,2.78,0.00,2.78,ResourceConsumed,0,0
4,20,-0.66,-0.66,-0.67,1,0,-7.26,6.83,0.04,100.00,0,30.00,55.00,5.00,0.00,5.00,ResourceConsumed,0,0
5,24,-0.66,-0.66,-0.67,1,0,-7.31,6.79,0.15,100.00,0,41.67,45.83,4.17,0.00,4.17,ResourceConsumed,0,0
6,33,-0.66,-0.66,-0.67,1,0,-7.43,6.71,0.04,100.00,0,48.48,33.33,9.09,3.03,3.03,ResourceConsumed,0,0
7,22,-0.66,-0.66,-0.67,1,0,-7.28,6.81,0.15,100.00,0,31.82,54.55,4.55,0.00,4.55,ResourceConsumed,0,0
8,29,-0.66,-0.66,-0.67,1,0,-7.38,6.75,0.35,100.00,0,44.83,37.93,6.90,3.45,3.45,ResourceConsumed,0,0
9,28,-0.66,-0.66,-0.67,1,0,-7.36,6.76,0.04,100.00,0,50.00,39.29,3.57,0.00,3.57,ResourceConsumed,0,0
10,37,-0.66,-0.66,-0.67,1,0,-7.49,6.68,0.14,100.00,0,51.35,35.14,2.70,2.70,5.41,ResourceConsumed,0,0
