Wall time,Step,Value
1746982319.4606082,1,1111.0
1746982394.6995633,2,1112.0
1746982471.3404057,3,1112.0
1746982548.7314465,4,1112.0
1746982655.6523013,5,1556.0
1746982732.979196,6,1112.0
1746982810.2149096,7,1112.0
1746982886.5502238,8,1112.0
1746983002.1075048,9,1667.0
1746983093.6310284,10,1334.0
1746983171.5614116,11,1112.0
1746983248.789056,12,1112.0
1746983326.1937869,13,1112.0
1746983417.1792333,14,1334.0
1746983495.022557,15,1112.0
1746983573.3216588,16,1112.0
1746983651.2158477,17,1112.0
1746983728.1851363,18,1112.0
1746983761.8835266,19,455.0
1746983837.0904558,20,1112.0
1746983914.296448,21,1112.0
1746983992.1261113,22,1112.0
1746984083.6418278,23,1334.0
1746984160.038546,24,1112.0
1746984237.3086946,25,1112.0
1746984313.3315535,26,1112.0
1746984404.260644,27,1334.0
1746984480.8233452,28,1112.0
1746984572.2441778,29,1334.0
1746984649.5402539,30,1112.0
1746984727.498073,31,1112.0
1746984781.796443,32,766.0
1746984858.7955523,33,1112.0
1746984934.4725435,34,1112.0
1746985011.9594183,35,1112.0
1746985088.7030144,36,1112.0
1746985166.7252312,37,1112.0
1746985243.3387256,38,1112.0
1746985319.8790019,39,1112.0
1746985397.0272756,40,1112.0
1746985473.533481,41,1112.0
1746985581.0484416,42,1556.0
1746985657.6312697,43,1112.0
1746985764.7755303,44,1556.0
1746985840.611888,45,1112.0
1746985917.0028687,46,1112.0
1746985994.0968964,47,1112.0
1746986071.5403228,48,1112.0
1746986147.0430186,49,1112.0
1746986224.9131424,50,1112.0
1746986339.6063676,51,1667.0
1746986418.0067632,52,1112.0
1746986493.8226895,53,1112.0
1746986571.496579,54,1112.0
1746986648.8540008,55,1112.0
1746986706.22623,56,818.0
1746986783.8821929,57,1112.0
1746986860.299736,58,1112.0
1746986938.1046402,59,1112.0
1746987015.853392,60,1112.0
1746987093.3384097,61,1112.0
1746987199.6203828,62,1556.0
1746987277.881917,63,1112.0
1746987352.2689745,64,1112.0
1746987428.974025,65,1112.0
1746987506.0783255,66,1112.0
1746987582.5410767,67,1112.0
1746987695.9079957,68,1667.0
1746987772.0705345,69,1112.0
1746987849.1614792,70,1112.0
1746987925.3305693,71,1112.0
1746988002.3889232,72,1112.0
1746988078.8066404,73,1112.0
1746988154.8611305,74,1112.0
1746988232.5654483,75,1112.0
1746988309.1446662,76,1112.0
1746988416.2379057,77,1556.0
1746988493.135843,78,1112.0
1746988570.2590826,79,1112.0
1746988649.482171,80,1112.0
1746988727.698221,81,1112.0
1746988805.2922356,82,1112.0
1746988882.436948,83,1112.0
1746988958.781151,84,1112.0
1746989010.1765952,85,746.0
1746989088.020159,86,1112.0
1746989200.5181394,87,1667.0
1746989277.9928985,88,1112.0
1746989355.7776628,89,1112.0
1746989431.214368,90,1112.0
1746989507.9741805,91,1112.0
1746989585.8055925,92,1112.0
1746989662.3887236,93,1112.0
1746989753.368924,94,1334.0
1746989830.6797755,95,1112.0
1746989906.8930168,96,1112.0
1746989983.5061696,97,1112.0
1746990061.5621064,98,1112.0
1746990139.3523436,99,1112.0
1746990217.767943,100,1112.0
1746990294.743693,101,1112.0
1746990385.9919527,102,1334.0
1746990463.245052,103,1112.0
1746990539.6389408,104,1112.0
1746990618.3539922,105,1112.0
1746990695.1557093,106,1112.0
1746990772.467735,107,1112.0
1746990849.517137,108,1112.0
1746990926.8238273,109,1112.0
1746991004.649043,110,1112.0
1746991081.3279102,111,1112.0
1746991158.261173,112,1112.0
1746991234.8373206,113,1112.0
1746991312.3034127,114,1112.0
1746991404.8190258,115,1334.0
1746991497.2095034,116,1334.0
1746991575.5204847,117,1112.0
1746991653.8070874,118,1112.0
1746991731.881556,119,1112.0
1746991810.3511143,120,1112.0
1746991847.0168855,121,493.0
1746991923.9982202,122,1112.0
1746992015.825802,123,1334.0
1746992106.8465083,124,1334.0
1746992185.9306288,125,1112.0
1746992262.2881024,126,1112.0
1746992339.5867782,127,1112.0
1746992417.9529977,128,1112.0
1746992496.2734635,129,1112.0
1746992573.6299615,130,1112.0
1746992644.321145,131,1012.0
1746992722.5216117,132,1112.0
1746992800.0914474,133,1112.0
1746992877.3652222,134,1112.0
1746992990.9790535,135,1667.0
1746993068.3887787,136,1112.0
1746993161.80218,137,1334.0
1746993238.5863864,138,1112.0
1746993316.7252753,139,1112.0
1746993391.5705674,140,1112.0
1746993468.4396493,141,1112.0
1746993546.992584,142,1112.0
1746993622.2460725,143,1112.0
1746993699.1198535,144,1112.0
1746993777.063368,145,1112.0
1746993853.1914318,146,1112.0
1746993930.2524035,147,1112.0
1746994008.1126673,148,1112.0
1746994085.419924,149,1112.0
1746994151.1102471,150,947.0
1746994243.1828613,151,1334.0
1746994320.0146523,152,1112.0
1746994398.154916,153,1112.0
1746994476.0321944,154,1112.0
1746994553.7231019,155,1112.0
1746994647.6480808,156,1334.0
1746994726.2282481,157,1112.0
1746994803.192404,158,1112.0
1746994881.2965164,159,1112.0
1746994958.1557958,160,1112.0
1746995017.6103654,161,841.0
1746995109.7570188,162,1334.0
1746995186.6589048,163,1112.0
1746995277.412606,164,1334.0
1746995369.0742545,165,1334.0
1746995448.2192004,166,1112.0
1746995525.8870046,167,1112.0
1746995602.6901302,168,1112.0
1746995680.88194,169,1112.0
1746995758.1592371,170,1112.0
1746995828.1211689,171,1011.0
1746995905.24403,172,1112.0
1746995982.3281004,173,1112.0
1746996059.1875148,174,1112.0
1746996137.5429585,175,1112.0
1746996214.941474,176,1112.0
1746996293.9447696,177,1112.0
1746996371.3182418,178,1112.0
1746996448.176209,179,1112.0
1746996526.8431795,180,1112.0
1746996605.0959463,181,1112.0
1746996684.1000113,182,1112.0
1746996774.7761054,183,1334.0
1746996852.9711628,184,1112.0
1746996932.0187228,185,1112.0
1746997011.3895788,186,1112.0
1746997089.691396,187,1112.0
1746997167.0860786,188,1112.0
1746997245.512874,189,1112.0
1746997322.935998,190,1112.0
1746997402.0492885,191,1112.0
1746997479.37174,192,1112.0
1746997555.8990943,193,1112.0
1746997633.296945,194,1112.0
1746997713.0665507,195,1112.0
1746997792.7413998,196,1112.0
1746997870.386008,197,1112.0
1746997947.6854243,198,1112.0
1746998025.794647,199,1112.0
1746998103.2610753,200,1112.0
1746998182.0276325,201,1112.0
1746998260.362586,202,1112.0
1746998337.569434,203,1112.0
1746998415.131236,204,1112.0
1746998492.7499394,205,1112.0
1746998572.2727537,206,1112.0
1746998651.46067,207,1112.0
1746998730.5338016,208,1112.0
1746998807.3369675,209,1112.0
1746998884.9756322,210,1112.0
1746998951.0264475,211,926.0
1746999029.2700791,212,1112.0
1746999107.732713,213,1112.0
1746999187.5062428,214,1112.0
1746999264.5409439,215,1112.0
1746999343.1195645,216,1112.0
1746999420.649016,217,1112.0
1746999497.2407467,218,1112.0
1746999590.5646822,219,1334.0
1746999669.7145538,220,1112.0
1746999747.2180376,221,1112.0
1746999823.8628635,222,1112.0
1746999901.8332582,223,1112.0
1746999980.7777302,224,1112.0
1747000058.2569864,225,1112.0
1747000136.3080258,226,1112.0
1747000213.72548,227,1112.0
1747000292.1876354,228,1112.0
1747000371.3742237,229,1112.0
1747000447.3781233,230,1112.0
1747000525.1118543,231,1112.0
1747000602.1756804,232,1112.0
1747000679.8874345,233,1112.0
1747000758.1980243,234,1112.0
1747000826.387471,235,946.0
1747000903.661502,236,1112.0
1747000982.1481156,237,1112.0
1747001072.8497763,238,1334.0
1747001150.390993,239,1112.0
1747001228.7632759,240,1112.0
1747001323.097593,241,1334.0
1747001400.8398988,242,1112.0
1747001478.9345899,243,1112.0
1747001556.4782312,244,1112.0
1747001634.3821511,245,1112.0
1747001713.4094946,246,1112.0
1747001791.059779,247,1112.0
1747001868.7513702,248,1112.0
1747001983.6625323,249,1667.0
1747002061.215781,250,1112.0
1747002139.3156486,251,1112.0
1747002216.5242527,252,1112.0
1747002293.2844338,253,1112.0
1747002386.558242,254,1334.0
1747002463.7157931,255,1112.0
1747002542.4223282,256,1112.0
1747002619.445475,257,1112.0
1747002696.0195785,258,1112.0
1747002773.1677744,259,1112.0
1747002851.0701466,260,1112.0
1747002928.1818209,261,1112.0
1747003006.8735454,262,1112.0
1747003085.8131628,263,1112.0
1747003163.358478,264,1112.0
1747003243.449515,265,1112.0
1747003323.090098,266,1112.0
1747003399.7516315,267,1112.0
1747003476.543838,268,1112.0
1747003568.518315,269,1334.0
1747003646.6410573,270,1112.0
1747003725.7620177,271,1112.0
1747003803.512471,272,1112.0
1747003882.4751403,273,1112.0
1747003977.6920776,274,1334.0
1747004056.1111338,275,1112.0
1747004134.1774895,276,1112.0
1747004212.3385646,277,1112.0
1747004290.536571,278,1112.0
1747004366.6359563,279,1112.0
1747004458.040685,280,1334.0
1747004535.474944,281,1112.0
1747004613.6204703,282,1112.0
1747004686.9825473,283,1112.0
1747004795.0516694,284,1556.0
1747004872.5775087,285,1112.0
1747004949.918277,286,1112.0
1747005028.068917,287,1112.0
1747005108.1895528,288,1112.0
1747005200.8660543,289,1334.0
1747005279.5178103,290,1112.0
1747005357.0824835,291,1112.0
1747005435.8436875,292,1112.0
1747005511.868643,293,1112.0
1747005589.345928,294,1112.0
1747005667.0755854,295,1112.0
1747005759.5922062,296,1334.0
1747005837.3801053,297,1112.0
1747005915.666141,298,1112.0
1747005994.6592689,299,1112.0
1747006072.5507927,300,1112.0
1747006151.4968116,301,1112.0
1747006226.9733622,302,1112.0
1747006305.7844398,303,1112.0
1747006383.7295446,304,1112.0
1747006460.429845,305,1112.0
1747006539.385983,306,1112.0
1747006617.3862062,307,1112.0
1747006694.0705364,308,1112.0
1747006771.466114,309,1112.0
1747006850.2872162,310,1112.0
1747006928.2945738,311,1112.0
1747007006.2535808,312,1112.0
1747007086.0284915,313,1112.0
1747007164.3535469,314,1112.0
1747007240.4064999,315,1112.0
1747007319.0049677,316,1112.0
1747007397.997689,317,1112.0
1747007475.5981417,318,1112.0
1747007553.547934,319,1112.0
1747007631.7542102,320,1112.0
1747007708.7625997,321,1112.0
1747007788.0686562,322,1112.0
1747007867.024546,323,1112.0
1747007946.0620148,324,1112.0
1747008038.5642138,325,1334.0
1747008115.7862656,326,1112.0
1747008194.390114,327,1112.0
1747008273.9330554,328,1112.0
1747008350.980634,329,1112.0
1747008430.1706507,330,1112.0
1747008507.2537694,331,1112.0
1747008584.1100607,332,1112.0
1747008677.348215,333,1334.0
1747008755.608325,334,1112.0
1747008834.3282807,335,1112.0
1747008912.4551194,336,1112.0
1747008991.7201676,337,1112.0
1747009070.3731432,338,1112.0
