Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,150,-0.54,0.00,-1.01,0,0,2.97,3.65,-15.01,96.55,2,4.70,28.86,4.03,4.03,58.39,ThermoLevelOutOfRange,0,0
2,301,-2.54,0.00,-4.85,0,0,0.96,2.31,-5.45,100.00,0,35.00,6.33,6.33,9.67,42.67,MaxStepReached,0,0
3,300,-5.04,-0.01,-8.23,0,0,0.96,2.31,3.20,100.00,0,2.68,6.35,5.02,10.70,75.25,MaxStepReached,0,0
4,147,-0.57,-0.01,-5.07,0,0,3.02,3.68,-15.01,100.01,0,0.68,12.33,2.74,2.05,82.19,ThermoLevelOutOfRange,0,0
5,148,-0.75,0.00,-1.21,0,0,3.02,3.68,-15.01,32.29,35,1.36,27.21,25.85,2.04,43.54,ThermoLevelOutOfRange,0,0
6,148,-0.64,0.00,-1.21,0,0,3.02,3.68,-15.01,59.39,44,2.72,57.14,3.40,0.68,36.05,ThermoLevelOutOfRange,0,0
7,148,-0.54,0.00,-1.08,0,0,3.02,3.68,-15.01,98.45,1,2.04,46.94,3.40,0.68,46.94,ThermoLevelOutOfRange,0,0
8,148,-0.68,0.00,-1.10,0,0,3.02,3.68,-15.01,55.34,18,2.04,53.06,2.04,0.00,42.86,ThermoLevelOutOfRange,0,0
9,301,-1.03,0.00,-2.16,0,0,0.96,2.31,-5.83,38.49,34,8.67,23.33,9.33,4.00,54.67,MaxStepReached,0,0
10,147,-0.68,-0.01,-2.16,0,0,3.02,3.68,-15.01,35.45,36,1.37,43.15,13.70,2.74,39.04,ThermoLevelOutOfRange,0,0
11,148,-0.77,0.00,-1.19,0,0,3.02,3.68,-15.01,36.81,21,2.72,40.14,11.56,1.36,44.22,ThermoLevelOutOfRange,0,0
12,148,-0.76,0.00,-1.19,0,0,3.02,3.68,-15.01,37.91,24,2.04,45.58,3.40,2.04,46.94,ThermoLevelOutOfRange,0,0
13,148,-0.54,0.00,-1.18,0,0,3.02,3.68,-15.01,100.01,0,2.04,12.93,1.36,0.68,82.99,ThermoLevelOutOfRange,0,0
14,148,-0.54,0.00,-1.01,0,0,3.02,3.68,-15.01,93.76,3,2.72,12.93,1.36,1.36,81.63,ThermoLevelOutOfRange,0,0
15,148,-0.75,0.00,-1.15,0,0,3.02,3.68,-15.01,44.11,19,1.36,56.46,3.40,1.36,37.41,ThermoLevelOutOfRange,0,0
16,148,-0.74,0.00,-1.16,0,0,3.02,3.68,-15.01,41.65,30,2.72,49.66,2.72,1.36,43.54,ThermoLevelOutOfRange,0,0
17,148,-0.74,0.00,-1.20,0,0,3.02,3.68,-15.01,34.48,49,5.44,59.18,27.21,1.36,6.80,ThermoLevelOutOfRange,0,0
18,148,-0.76,0.00,-1.20,0,0,3.02,3.68,-15.01,41.81,19,1.36,51.70,2.04,0.68,44.22,ThermoLevelOutOfRange,0,0
19,148,-0.56,0.00,-1.16,0,0,3.02,3.68,-15.01,87.73,15,1.36,44.90,4.76,2.72,46.26,ThermoLevelOutOfRange,0,0
20,148,-0.78,0.00,-1.20,0,0,3.02,3.68,-15.01,34.14,27,0.68,23.13,27.89,2.72,45.58,ThermoLevelOutOfRange,0,0
21,148,-0.73,0.00,-1.20,0,0,3.02,3.68,-15.01,47.22,17,3.40,32.65,2.04,2.04,59.86,ThermoLevelOutOfRange,0,0
22,148,-0.78,0.00,-1.20,0,0,3.02,3.68,-15.01,34.86,21,1.36,20.41,26.53,0.68,51.02,ThermoLevelOutOfRange,0,0
23,148,-0.55,0.00,-1.20,0,0,3.02,3.68,-15.01,96.48,0,3.40,50.34,2.72,2.72,40.82,ThermoLevelOutOfRange,0,0
24,148,-0.77,0.00,-1.20,0,0,3.02,3.68,-15.01,33.73,32,2.04,38.10,23.81,3.40,32.65,ThermoLevelOutOfRange,0,0
25,148,-0.54,0.00,-1.20,0,0,3.02,3.68,-15.01,97.61,0,2.72,36.73,2.04,1.36,57.14,ThermoLevelOutOfRange,0,0
26,148,-0.74,0.00,-1.17,0,0,3.02,3.68,-15.01,39.53,25,2.04,44.90,5.44,1.36,46.26,ThermoLevelOutOfRange,0,0
27,289,-0.86,0.00,-1.18,0,0,1.11,2.41,-15.01,41.60,19,12.85,49.31,13.89,6.25,17.71,ThermoLevelOutOfRange,0,0
28,148,-0.77,0.00,-1.20,0,0,3.02,3.68,-15.01,33.91,30,4.08,36.73,25.17,2.04,31.97,ThermoLevelOutOfRange,0,0
29,148,-0.76,0.00,-1.20,0,0,3.02,3.68,-15.01,35.80,35,4.08,44.22,9.52,2.72,39.46,ThermoLevelOutOfRange,0,0
30,148,-0.55,0.00,-1.19,0,0,3.02,3.68,-15.01,97.58,1,2.72,22.45,1.36,2.72,70.75,ThermoLevelOutOfRange,0,0
31,301,-0.77,0.00,-1.14,0,0,0.96,2.31,-10.80,38.19,21,43.33,23.33,7.33,2.00,24.00,MaxStepReached,0,0
32,147,-0.77,-0.01,-1.18,0,0,3.02,3.68,-15.01,38.26,21,0.00,49.32,4.11,2.05,44.52,ThermoLevelOutOfRange,0,0
33,148,-0.55,0.00,-1.18,0,0,3.02,3.68,-15.01,97.03,2,1.36,13.61,1.36,3.40,80.27,ThermoLevelOutOfRange,0,0
34,148,-0.73,0.00,-1.18,0,0,3.02,3.68,-15.01,38.87,47,1.36,55.78,7.48,1.36,34.01,ThermoLevelOutOfRange,0,0
35,301,-1.51,0.00,-2.89,0,0,0.96,2.31,-11.18,99.06,0,11.67,29.33,5.33,9.00,44.67,MaxStepReached,0,0
36,300,-2.04,-0.01,-6.45,0,0,0.96,2.31,7.24,36.80,28,2.34,18.06,8.36,2.01,69.23,MaxStepReached,0,0
37,147,-0.82,-0.01,-6.45,0,0,3.02,3.68,-15.01,34.66,29,2.74,28.77,31.51,2.74,34.25,ThermoLevelOutOfRange,0,0
38,149,-0.73,0.00,-1.20,0,0,3.00,3.67,-15.01,44.36,38,2.03,68.92,8.11,2.70,18.24,ThermoLevelOutOfRange,0,0
39,301,-0.88,0.00,-1.18,0,0,0.96,2.31,-14.63,37.10,54,2.33,42.33,15.67,3.33,36.33,MaxStepReached,0,0
40,151,-0.74,-0.01,-1.18,0,0,2.96,3.64,-15.02,38.42,54,3.33,60.00,9.33,3.33,24.00,ThermoLevelOutOfRange,0,0
41,148,-0.69,0.00,-1.21,0,0,3.02,3.68,-15.01,32.73,29,2.72,24.49,21.77,2.04,48.98,ThermoLevelOutOfRange,0,0
42,148,-0.54,0.00,-1.21,0,0,3.02,3.68,-15.01,99.15,1,2.72,10.88,2.04,1.36,82.99,ThermoLevelOutOfRange,0,0
43,148,-0.77,0.00,-1.18,0,0,3.02,3.68,-15.01,37.01,22,4.76,50.34,4.08,2.72,38.10,ThermoLevelOutOfRange,0,0
44,301,-3.03,0.00,-5.19,0,0,0.96,2.31,-6.50,98.09,2,18.00,12.67,4.67,3.67,61.00,MaxStepReached,0,0
45,147,-0.70,-0.01,-1.85,0,0,3.02,3.68,-15.01,42.57,60,2.74,76.03,2.74,1.37,17.12,ThermoLevelOutOfRange,0,0
46,301,-1.04,0.00,-2.40,0,0,0.96,2.31,-12.65,80.80,1,3.67,37.33,2.33,4.33,52.33,MaxStepReached,0,0
47,147,-0.73,-0.01,-1.18,0,0,3.02,3.68,-15.01,37.68,35,1.37,54.79,4.79,3.42,35.62,ThermoLevelOutOfRange,0,0
48,148,-0.68,0.00,-1.18,0,0,3.02,3.68,-15.01,52.69,31,2.72,53.06,3.40,3.40,37.41,ThermoLevelOutOfRange,0,0
49,148,-0.77,0.00,-1.18,0,0,3.02,3.68,-15.01,38.55,20,3.40,55.10,1.36,0.00,40.14,ThermoLevelOutOfRange,0,0
50,148,-0.74,0.00,-1.18,0,0,3.02,3.68,-15.01,47.44,17,2.04,28.57,3.40,4.08,61.90,ThermoLevelOutOfRange,0,0
51,301,-0.92,0.00,-2.11,0,0,0.96,2.31,-12.93,80.09,1,5.00,40.00,5.00,6.67,43.33,MaxStepReached,0,0
52,147,-0.69,-0.01,-1.16,0,0,3.02,3.68,-15.01,41.98,22,0.68,34.93,6.85,5.48,52.05,ThermoLevelOutOfRange,0,0
53,148,-0.77,0.00,-1.20,0,0,3.02,3.68,-15.01,34.39,28,2.72,49.66,22.45,2.04,23.13,ThermoLevelOutOfRange,0,0
54,148,-0.74,0.00,-1.20,0,0,3.02,3.68,-15.01,45.60,19,2.04,25.17,4.08,1.36,67.35,ThermoLevelOutOfRange,0,0
55,148,-0.71,0.00,-1.18,0,0,3.02,3.68,-15.01,37.09,44,2.72,61.90,12.24,2.04,21.09,ThermoLevelOutOfRange,0,0
56,148,-0.71,0.00,-1.18,0,0,3.02,3.68,-15.01,48.02,20,3.40,72.11,2.04,3.40,19.05,ThermoLevelOutOfRange,0,0
57,148,-0.72,0.00,-1.13,0,0,3.02,3.68,-15.01,48.70,20,1.36,35.37,4.08,1.36,57.82,ThermoLevelOutOfRange,0,0
58,148,-0.69,0.00,-1.16,0,0,3.02,3.68,-15.01,42.37,59,4.76,73.47,2.72,1.36,17.69,ThermoLevelOutOfRange,0,0
59,148,-0.77,0.00,-1.18,0,0,3.02,3.68,-15.01,37.42,22,2.04,43.54,2.72,1.36,50.34,ThermoLevelOutOfRange,0,0
60,148,-0.77,0.00,-1.20,0,0,3.02,3.68,-15.01,35.09,26,3.40,21.77,25.17,4.08,45.58,ThermoLevelOutOfRange,0,0
61,148,-0.54,0.00,-1.20,0,0,3.02,3.68,-15.00,100.01,0,4.76,22.45,2.04,2.04,68.71,ThermoLevelOutOfRange,0,0
62,148,-0.69,0.00,-1.15,0,0,3.02,3.68,-15.01,43.67,60,3.40,57.82,4.76,2.04,31.97,ThermoLevelOutOfRange,0,0
63,148,-0.62,0.00,-1.15,0,0,3.02,3.68,-15.01,55.76,22,1.36,55.78,2.04,4.08,36.73,ThermoLevelOutOfRange,0,0
64,148,-0.68,0.00,-1.20,0,0,3.02,3.68,-15.01,34.81,65,1.36,64.63,25.17,2.04,6.80,ThermoLevelOutOfRange,0,0
65,148,-0.74,0.00,-1.20,0,0,3.02,3.68,-15.01,34.27,39,2.04,46.26,27.89,2.72,21.09,ThermoLevelOutOfRange,0,0
66,148,-0.74,0.00,-1.20,0,0,3.02,3.68,-15.01,33.86,36,0.68,61.90,13.61,1.36,22.45,ThermoLevelOutOfRange,0,0
67,148,-0.65,0.00,-1.20,0,0,3.02,3.68,-15.01,37.57,47,3.40,59.18,3.40,3.40,30.61,ThermoLevelOutOfRange,0,0
68,148,-0.75,0.00,-1.18,0,0,3.02,3.68,-15.01,37.65,26,5.44,63.27,0.68,1.36,29.25,ThermoLevelOutOfRange,0,0
69,148,-0.73,0.00,-1.18,0,0,3.02,3.68,-15.01,42.37,28,4.08,39.46,8.16,3.40,44.90,ThermoLevelOutOfRange,0,0
70,148,-0.54,0.00,-1.16,0,0,3.02,3.68,-15.01,99.86,0,1.36,22.45,3.40,2.72,70.07,ThermoLevelOutOfRange,0,0
71,148,-0.75,0.00,-1.15,0,0,3.02,3.68,-15.01,43.13,24,2.04,42.86,8.84,2.72,43.54,ThermoLevelOutOfRange,0,0
72,162,-0.77,0.00,-1.15,0,0,2.83,3.55,-15.01,44.42,36,3.73,47.83,9.32,7.45,31.68,ThermoLevelOutOfRange,0,0
73,148,-0.72,0.00,-1.15,0,0,3.02,3.68,-15.01,49.35,19,2.72,44.90,0.68,4.08,47.62,ThermoLevelOutOfRange,0,0
74,148,-0.54,0.00,-1.12,0,0,3.02,3.68,-15.01,100.01,0,4.76,10.20,3.40,0.68,80.95,ThermoLevelOutOfRange,0,0
75,148,-0.77,0.00,-1.17,0,0,3.02,3.68,-15.01,40.33,19,3.40,48.30,8.84,1.36,38.10,ThermoLevelOutOfRange,0,0
76,149,-0.75,0.00,-1.17,0,0,3.00,3.67,-15.02,44.31,20,1.35,56.76,6.76,2.03,33.11,ThermoLevelOutOfRange,0,0
77,148,-0.77,0.00,-1.18,0,0,3.02,3.68,-15.01,37.43,25,2.04,43.54,6.12,2.72,45.58,ThermoLevelOutOfRange,0,0
78,148,-0.54,0.00,-1.18,0,0,3.02,3.68,-15.01,100.01,0,1.36,5.44,2.04,1.36,89.80,ThermoLevelOutOfRange,0,0
79,148,-0.76,0.00,-1.18,0,0,3.02,3.68,-15.01,38.81,26,3.40,46.94,3.40,3.40,42.86,ThermoLevelOutOfRange,0,0
80,148,-0.79,0.00,-1.20,0,0,3.02,3.68,-15.01,34.97,21,2.04,19.05,23.13,0.00,55.78,ThermoLevelOutOfRange,0,0
81,148,-0.78,0.00,-1.20,0,0,3.02,3.68,-15.01,34.96,21,2.04,18.37,21.77,0.68,57.14,ThermoLevelOutOfRange,0,0
82,148,-0.54,0.00,-1.20,0,0,3.02,3.68,-15.01,97.94,3,2.04,15.65,2.72,4.08,75.51,ThermoLevelOutOfRange,0,0
83,149,-0.59,0.00,-1.04,0,0,3.00,3.67,-15.01,72.99,29,3.38,56.76,1.35,3.38,35.14,ThermoLevelOutOfRange,0,0
84,148,-0.73,0.00,-1.20,0,0,3.02,3.68,-15.01,34.97,65,4.76,51.70,23.13,2.04,18.37,ThermoLevelOutOfRange,0,0
85,148,-0.73,0.00,-1.20,0,0,3.02,3.68,-15.01,35.68,24,2.04,57.82,5.44,2.04,32.65,ThermoLevelOutOfRange,0,0
86,301,-1.37,0.00,-3.70,0,0,0.96,2.31,-1.06,38.77,20,2.33,19.00,4.67,3.33,70.67,MaxStepReached,0,0
87,147,-0.80,-0.01,-3.70,0,0,3.02,3.68,-15.01,35.28,22,2.05,41.10,8.90,1.37,46.58,ThermoLevelOutOfRange,0,0
88,148,-0.74,0.00,-1.19,0,0,3.02,3.68,-15.01,47.47,17,1.36,21.77,5.44,2.72,68.71,ThermoLevelOutOfRange,0,0
89,148,-0.73,0.00,-1.21,0,0,3.02,3.68,-15.01,32.44,42,1.36,32.65,29.93,2.72,33.33,ThermoLevelOutOfRange,0,0
90,148,-0.75,0.00,-1.21,0,0,3.02,3.68,-15.01,35.32,37,2.04,65.99,13.61,2.72,15.65,ThermoLevelOutOfRange,0,0
91,148,-0.62,0.00,-1.19,0,0,3.02,3.68,-15.01,68.17,14,5.44,32.65,4.08,1.36,56.46,ThermoLevelOutOfRange,0,0
92,148,-0.54,0.00,-1.05,0,0,3.02,3.68,-15.01,100.01,0,4.08,10.88,1.36,0.68,82.99,ThermoLevelOutOfRange,0,0
93,148,-0.72,0.00,-1.13,0,0,3.02,3.68,-15.01,47.15,23,5.44,64.63,2.04,0.00,27.89,ThermoLevelOutOfRange,0,0
94,148,-0.77,0.00,-1.20,0,0,3.02,3.68,-15.01,33.46,32,2.72,45.58,27.21,2.04,22.45,ThermoLevelOutOfRange,0,0
95,150,-0.77,0.00,-1.20,0,0,2.99,3.66,-15.01,40.25,20,1.34,41.61,11.41,2.68,42.95,ThermoLevelOutOfRange,0,0
96,148,-0.78,0.00,-1.21,0,0,3.02,3.68,-15.01,31.86,22,3.40,18.37,27.89,1.36,48.98,ThermoLevelOutOfRange,0,0
97,148,-0.77,0.00,-1.21,0,0,3.02,3.68,-15.01,37.32,20,5.44,49.66,10.88,2.04,31.97,ThermoLevelOutOfRange,0,0
98,148,-0.54,0.00,-1.18,0,0,3.02,3.68,-15.01,100.01,0,1.36,12.24,4.76,2.04,79.59,ThermoLevelOutOfRange,0,0
99,148,-0.75,0.00,-1.19,0,0,3.02,3.68,-15.01,35.40,40,2.72,55.78,6.80,1.36,33.33,ThermoLevelOutOfRange,0,0
100,148,-0.56,0.00,-1.19,0,0,3.02,3.68,-15.01,88.35,5,2.72,44.22,1.36,2.04,49.66,ThermoLevelOutOfRange,0,0
101,148,-0.76,0.00,-1.17,0,0,3.02,3.68,-15.01,40.01,22,2.04,52.38,10.20,2.04,33.33,ThermoLevelOutOfRange,0,0
102,148,-0.77,0.00,-1.18,0,0,3.02,3.68,-15.01,38.62,24,2.72,42.86,8.84,1.36,44.22,ThermoLevelOutOfRange,0,0
103,301,-2.23,0.00,-3.80,0,0,0.96,2.31,-8.97,50.56,17,20.33,16.67,4.67,11.00,47.33,MaxStepReached,0,0
104,147,-0.55,-0.01,-1.15,0,0,3.02,3.68,-15.01,100.01,0,3.42,11.64,0.68,0.68,83.56,ThermoLevelOutOfRange,0,0
105,148,-0.76,0.00,-1.16,0,0,3.02,3.68,-15.01,41.53,18,3.40,76.19,0.68,2.04,17.69,ThermoLevelOutOfRange,0,0
106,148,-0.77,0.00,-1.20,0,0,3.02,3.68,-15.01,34.72,28,1.36,42.18,19.73,2.04,34.69,ThermoLevelOutOfRange,0,0
107,148,-0.78,0.00,-1.20,0,0,3.02,3.68,-15.01,34.73,21,2.04,23.13,31.29,2.04,41.50,ThermoLevelOutOfRange,0,0
108,301,-0.84,0.00,-1.39,0,0,0.96,2.31,-12.42,91.90,0,3.67,41.33,18.67,19.33,17.00,MaxStepReached,0,0
109,300,-2.96,-0.01,-5.06,0,0,0.96,2.31,-5.83,96.29,2,17.73,5.69,11.37,12.37,52.84,MaxStepReached,0,0
110,147,-0.78,-0.01,-2.07,0,0,3.02,3.68,-15.01,34.39,24,2.05,23.97,30.14,3.42,40.41,ThermoLevelOutOfRange,0,0
111,148,-0.73,0.00,-1.20,0,0,3.02,3.68,-15.01,38.57,44,2.72,59.86,2.04,1.36,34.01,ThermoLevelOutOfRange,0,0
112,148,-0.76,0.00,-1.17,0,0,3.02,3.68,-15.01,41.49,20,2.72,40.82,2.04,0.68,53.74,ThermoLevelOutOfRange,0,0
113,148,-0.75,0.00,-1.18,0,0,3.02,3.68,-15.01,38.78,24,4.76,37.41,8.84,1.36,47.62,ThermoLevelOutOfRange,0,0
114,148,-0.77,0.00,-1.18,0,0,3.02,3.68,-15.01,39.48,19,2.72,53.06,2.04,0.68,41.50,ThermoLevelOutOfRange,0,0
115,148,-0.54,0.00,-1.17,0,0,3.02,3.68,-15.01,100.01,1,0.68,18.37,5.44,0.00,75.51,ThermoLevelOutOfRange,0,0
116,148,-0.78,0.00,-1.19,0,0,3.02,3.68,-15.01,36.78,20,1.36,49.66,7.48,2.72,38.78,ThermoLevelOutOfRange,0,0
117,148,-0.73,0.00,-1.20,0,0,3.02,3.68,-15.01,34.29,32,2.72,76.19,8.16,1.36,11.56,ThermoLevelOutOfRange,0,0
118,205,-4.72,0.00,-8.99,0,0,2.25,3.16,15.03,97.90,1,2.94,6.37,1.96,3.43,85.29,ThermoLevelOutOfRange,0,0
119,148,-0.60,0.00,-8.99,0,0,3.02,3.68,-15.01,100.01,0,1.36,14.97,2.72,2.04,78.91,ThermoLevelOutOfRange,0,0
120,301,-0.69,0.00,-1.02,0,0,0.96,2.31,-12.84,41.09,19,2.33,36.33,5.00,3.00,53.33,MaxStepReached,0,0
121,150,-0.74,-0.01,-1.16,0,0,2.97,3.65,-15.01,41.42,29,2.01,53.02,11.41,2.68,30.87,ThermoLevelOutOfRange,0,0
122,148,-0.70,0.00,-1.20,0,0,3.02,3.68,-15.01,34.55,73,2.72,63.27,27.89,0.68,5.44,ThermoLevelOutOfRange,0,0
123,148,-0.66,0.00,-1.20,0,0,3.02,3.68,-15.01,48.60,52,2.72,48.30,1.36,3.40,44.22,ThermoLevelOutOfRange,0,0
