Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,59,-0.05,0.00,-0.10,1,0,-7.78,6.48,0.00,100.00,0,50.85,18.64,6.78,6.78,15.25,ResourceConsumed,0,0
2,48,-0.04,0.00,-0.10,1,0,-7.63,6.58,0.00,100.00,0,47.92,22.92,8.33,6.25,12.50,ResourceConsumed,0,0
3,31,-0.03,0.00,-0.08,1,0,-7.41,6.73,0.00,100.00,0,38.71,35.48,3.23,3.23,16.13,ResourceConsumed,0,0
4,41,-0.04,0.00,-0.07,1,0,-7.54,6.64,0.00,100.00,0,26.83,26.83,39.02,2.44,2.44,ResourceConsumed,0,0
5,49,-0.04,0.00,-0.08,1,0,-7.65,6.57,0.00,100.00,0,44.90,22.45,6.12,6.12,18.37,ResourceConsumed,0,0
6,29,-0.03,0.00,-0.08,1,0,-7.38,6.75,0.00,100.00,0,44.83,37.93,6.90,3.45,3.45,ResourceConsumed,0,0
7,31,-0.03,0.00,-0.05,1,0,-7.41,6.73,0.00,99.98,0,48.39,35.48,6.45,3.23,3.23,ResourceConsumed,0,0
8,36,-0.03,0.00,-0.06,0,1,-7.47,6.69,0.00,100.00,0,41.67,30.56,8.33,8.33,8.33,ResourceConsumed,0,0
9,32,-0.03,0.00,-0.06,1,0,-7.42,6.72,0.00,100.00,0,46.88,34.38,6.25,6.25,3.13,ResourceConsumed,0,0
10,28,-0.03,0.00,-0.05,1,0,-7.36,6.76,0.00,100.00,0,46.43,39.29,3.57,3.57,3.57,ResourceConsumed,0,0
