Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,116,-0.67,0.00,-0.70,1,0,-8.55,5.97,0.00,96.96,1,11.21,49.14,18.97,18.97,0.86,ResourceConsumed,0,0
2,35,-0.67,-0.66,-0.70,1,0,-7.46,6.69,0.00,97.55,1,28.57,42.86,8.57,11.43,5.71,ResourceConsumed,0,0
3,32,-0.67,-0.66,-0.67,1,0,-7.42,6.72,0.00,90.72,3,18.75,53.13,9.38,12.50,3.13,ResourceConsumed,0,0
4,30,-0.66,-0.66,-0.67,1,0,-7.39,6.74,0.00,100.00,0,33.33,43.33,6.67,10.00,3.33,ResourceConsumed,0,0
5,28,-0.66,-0.66,-0.67,1,0,-7.36,6.76,0.00,97.48,1,25.00,50.00,7.14,7.14,7.14,ResourceConsumed,0,0
6,54,-0.67,-0.66,-0.67,1,0,-7.72,6.52,0.00,95.93,4,24.07,44.44,12.96,14.81,1.85,ResourceConsumed,0,0
7,36,-0.66,-0.66,-0.67,1,0,-7.47,6.69,0.00,100.00,0,16.67,38.89,19.44,16.67,5.56,ResourceConsumed,0,0
8,49,-0.67,-0.66,-0.67,1,0,-7.65,6.57,0.00,94.79,3,20.41,48.98,12.24,12.24,4.08,ResourceConsumed,0,0
9,30,-0.66,-0.66,-0.67,1,0,-7.39,6.74,0.00,100.00,0,23.33,43.33,13.33,13.33,3.33,ResourceConsumed,0,0
10,41,-0.66,-0.66,-0.67,1,0,-7.54,6.64,0.00,99.87,0,26.83,39.02,17.07,12.20,2.44,ResourceConsumed,0,0
