Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,30,-0.64,0.00,-0.67,1,0,-7.39,6.74,0.00,100.00,0,46.67,36.67,6.67,3.33,3.33,ResourceConsumed,0,0
2,43,-0.67,-0.66,-0.67,1,0,-7.57,6.62,0.00,100.00,0,48.84,32.56,6.98,2.33,6.98,ResourceConsumed,0,0
3,23,-0.66,-0.66,-0.67,1,0,-7.30,6.80,0.00,100.00,0,39.13,47.83,4.35,0.00,4.35,ResourceConsumed,0,0
4,42,-0.66,-0.66,-0.67,1,0,-7.55,6.63,0.00,100.00,0,50.00,33.33,9.52,2.38,2.38,ResourceConsumed,0,0
5,32,-0.66,-0.66,-0.67,1,0,-7.42,6.72,0.00,100.00,0,46.88,34.38,6.25,3.13,6.25,ResourceConsumed,0,0
6,38,-0.66,-0.66,-0.67,1,0,-7.50,6.67,0.00,100.00,0,55.26,31.58,5.26,2.63,2.63,ResourceConsumed,0,0
7,27,-0.66,-0.66,-0.67,1,0,-7.35,6.77,0.00,100.00,0,37.04,44.44,7.41,3.70,3.70,ResourceConsumed,0,0
8,29,-0.66,-0.66,-0.67,1,0,-7.38,6.75,0.00,100.00,0,44.83,37.93,6.90,3.45,3.45,ResourceConsumed,0,0
9,31,-0.66,-0.66,-0.67,1,0,-7.41,6.73,0.00,100.00,0,41.94,35.48,9.68,6.45,3.23,ResourceConsumed,0,0
10,24,-0.66,-0.66,-0.67,1,0,-7.31,6.79,0.00,100.00,0,37.50,45.83,4.17,0.00,8.33,ResourceConsumed,0,0
11,27,-0.66,-0.66,-0.67,1,0,-7.35,6.77,0.00,100.00,0,44.44,40.74,3.70,3.70,3.70,ResourceConsumed,0,0
