Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,36,-0.65,0.00,-0.67,1,0,-7.47,6.69,0.07,99.97,0,38.89,33.33,13.89,8.33,2.78,ResourceConsumed,0,0
2,58,-0.67,-0.66,-0.67,1,0,-7.77,6.49,0.05,100.00,0,56.90,32.76,5.17,1.72,1.72,ResourceConsumed,0,0
3,32,-0.66,-0.66,-0.67,1,0,-7.42,6.72,0.04,100.00,0,40.63,37.50,9.38,6.25,3.13,ResourceConsumed,0,0
4,24,-0.66,-0.66,-0.67,1,0,-7.31,6.79,0.04,100.00,0,41.67,45.83,4.17,0.00,4.17,ResourceConsumed,0,0
5,21,-0.66,-0.66,-0.67,1,0,-7.27,6.82,0.04,100.00,0,33.33,52.38,4.76,0.00,4.76,ResourceConsumed,0,0
6,38,-0.66,-0.66,-0.67,1,0,-7.50,6.67,0.11,100.00,0,52.63,34.21,5.26,2.63,2.63,ResourceConsumed,0,0
7,45,-0.67,-0.66,-0.67,1,0,-7.59,6.60,0.09,100.00,0,51.11,33.33,6.67,4.44,2.22,ResourceConsumed,0,0
8,26,-0.66,-0.66,-0.67,1,0,-7.34,6.78,0.15,100.00,0,46.15,42.31,3.85,0.00,3.85,ResourceConsumed,0,0
9,53,-0.67,-0.66,-0.67,1,0,-7.70,6.53,0.04,100.00,0,66.04,28.30,1.89,0.00,1.89,ResourceConsumed,0,0
10,20,-0.66,-0.66,-0.67,1,0,-7.26,6.83,0.04,100.00,0,20.00,55.00,10.00,5.00,5.00,ResourceConsumed,0,0
