Wall time,Step,Value
1746789849.3667598,1,439.0
1746790049.3564641,2,894.0
1746790299.7941833,3,433.0
1746790412.0710633,4,194.0
1746790458.598289,5,78.0
1746790509.6131604,6,85.0
1746790762.4619124,7,438.0
1746790793.2276683,8,50.0
1746791400.2564268,9,1053.0
1746791663.7169614,10,455.0
1746791803.7042835,11,241.0
1746792053.5575342,12,433.0
1746792239.3916128,13,319.0
1746792490.0271025,14,433.0
1746792740.431022,15,433.0
1746793381.5862973,16,1112.0
1746793633.4207628,17,435.0
1746793883.964311,18,433.0
1746793957.8060565,19,124.0
1746794219.2916653,20,450.0
1746794628.7258546,21,707.0
1746795088.660699,22,798.0
1746795521.2681315,23,751.0
1746795939.0709226,24,724.0
1746796234.828194,25,510.0
1746796399.79656,26,276.0
1746796660.1338022,27,328.0
1746796919.7758586,28,433.0
1746797566.3666272,29,1112.0
1746798072.1854255,30,846.0
1746798328.8700933,31,433.0
1746798711.0592535,32,527.0
1746798970.4005055,33,443.0
1746799221.155846,34,433.0
1746799471.9742222,35,433.0
1746800063.2682567,36,1024.0
1746800314.6555529,37,433.0
1746800433.3009484,38,202.0
1746800684.158064,39,433.0
1746800782.788623,40,169.0
1746800986.9099774,41,351.0
1746801082.0768695,42,162.0
1746801539.771987,43,791.0
1746802182.2180033,44,1112.0
1746802664.4454007,45,835.0
1746802915.3470783,46,433.0
1746803166.9868312,47,433.0
1746803496.385128,48,568.0
1746803749.292937,49,437.0
1746804180.7039473,50,745.0
1746804648.5023801,51,806.0
1746804899.5019047,52,433.0
1746805152.8203516,53,437.0
1746805405.8797653,54,436.0
1746805682.0483308,55,475.0
1746805959.203941,56,478.0
1746806211.909378,57,438.0
1746806519.8855085,58,532.0
1746806769.7717311,59,433.0
1746807147.2504942,60,652.0
1746807737.4222376,61,433.0
1746809292.3964014,62,1112.0
1746809561.1347919,63,433.0
1746809631.8485284,64,116.0
1746809876.8844843,65,412.0
1746810127.9632328,66,423.0
1746810422.0092502,67,488.0
1746810760.2722824,68,574.0
1746811025.014306,69,447.0
1746811678.4185061,70,1112.0
1746811983.4562938,71,516.0
1746812390.3188493,72,691.0
1746812819.0226576,73,723.0
1746813074.5067835,74,433.0
1746813255.0692406,75,302.0
1746813492.1698534,76,402.0
1746813747.5885062,77,433.0
1746813929.801721,78,304.0
1746814270.5317338,79,579.0
1746814527.1683824,80,434.0
1746814842.6429563,81,536.0
1746815126.1825433,82,480.0
1746815274.1807513,83,249.0
1746815283.6075919,84,13.0
1746815404.2440934,85,203.0
1746815980.4169295,86,980.0
1746816276.2054532,87,500.0
1746816803.4412565,88,897.0
1746817059.531205,89,433.0
1746817444.8671458,90,655.0
1746817930.0047872,91,828.0
1746818082.8154805,92,258.0
1746818328.6702492,93,417.0
1746818584.322723,94,433.0
1746818914.563617,95,564.0
1746819566.1267889,96,1112.0
1746819843.31097,97,471.0
1746820098.3132021,98,433.0
1746820354.4606838,99,436.0
1746820457.7613845,100,173.0
1746820711.5276551,101,433.0
1746821016.0172305,102,515.0
1746821302.3271823,103,483.0
1746821363.599165,104,102.0
1746821692.395625,105,560.0
1746821882.567925,106,322.0
1746822230.8500798,107,588.0
1746822616.7184546,108,657.0
1746822923.2684371,109,517.0
1746823180.6149752,110,437.0
1746823424.1671746,111,413.0
1746823684.821876,112,442.0
1746823941.228092,113,433.0
1746824217.1070251,114,469.0
1746824786.1754746,115,968.0
1746825332.7496903,116,928.0
1746825744.0554118,117,699.0
1746826212.4352393,118,800.0
1746826651.62815,119,747.0
1746827103.4479702,120,773.0
1746827357.8142807,121,433.0
1746827934.6391613,122,984.0
1746828345.8284218,123,701.0
1746828601.1661801,124,433.0
1746828674.3587756,125,122.0
1746828929.6286526,126,433.0
1746829184.661695,127,433.0
1746829810.7948487,128,1066.0
1746830246.1024144,129,742.0
1746830872.2036934,130,1067.0
1746831128.067036,131,433.0
1746831189.9239357,132,102.0
1746831381.3234274,133,325.0
1746831685.6829379,134,517.0
1746831941.284598,135,433.0
1746832003.0232303,136,102.0
1746832603.2299924,137,1022.0
1746832936.8654428,138,564.0
1746833592.102179,139,1112.0
1746833813.1040325,140,374.0
1746834126.2376044,141,533.0
1746834381.6284807,142,433.0
1746834552.4099913,143,290.0
1746834847.0327744,144,500.0
1746835069.2342331,145,378.0
1746835323.9987926,146,433.0
1746835680.406111,147,610.0
1746835774.4951339,148,157.0
1746836047.1680698,149,461.0
1746836335.257331,150,489.0
1746836808.5913038,151,803.0
1746837300.0906148,152,834.0
1746837509.2316537,153,355.0
1746837763.1783633,154,433.0
1746837892.7420182,155,217.0
1746838146.8094976,156,433.0
1746838402.2150147,157,433.0
1746838946.4831939,158,927.0
1746839530.6887636,159,991.0
1746839814.6462736,160,482.0
1746840105.3320608,161,492.0
1746840360.0713015,162,434.0
1746840597.4250417,163,403.0
1746841053.7011206,164,776.0
1746841252.5545697,165,338.0
1746841589.637457,166,574.0
1746842087.6883569,167,845.0
1746842742.6978247,168,1112.0
1746843453.04794,169,1051.0
1746844382.5900095,170,961.0
1746844451.4364324,171,116.0
1746844677.9897285,172,392.0
1746845007.8091853,173,568.0
1746845101.7840598,174,158.0
1746845620.9311652,175,893.0
1746845849.7013092,176,393.0
1746845924.276315,177,125.0
1746846097.5280852,178,298.0
1746846595.913214,179,861.0
1746847159.796181,180,971.0
1746847412.0341487,181,433.0
1746848038.5247855,182,954.0
1746848540.3094537,183,868.0
1746848711.9494073,184,296.0
1746848783.8478248,185,122.0
1746849011.752555,186,393.0
1746849365.5929646,187,608.0
1746849675.1458263,188,534.0
1746849814.5795858,189,237.0
1746850021.691765,190,356.0
1746850330.0034804,191,526.0
1746850513.9549153,192,316.0
1746850673.7410715,193,271.0
1746850750.3157487,194,128.0
1746850825.3024163,195,125.0
1746850954.324846,196,219.0
1746851038.5936484,197,143.0
1746851469.113651,198,743.0
1746851797.192915,199,568.0
1746852044.7706497,200,431.0
1746852494.020551,201,779.0
1746852574.2358332,202,136.0
1746852814.6567018,203,416.0
1746852957.07915,204,245.0
1746853151.579319,205,332.0
1746853651.4812584,206,863.0
1746853803.5599256,207,259.0
1746854232.8141713,208,743.0
1746854516.553987,209,491.0
1746854671.6538508,210,267.0
1746854718.2529762,211,77.0
1746854808.7917705,212,154.0
1746854983.4920256,213,298.0
1746855285.1626008,214,521.0
1746855354.374584,215,117.0
1746855724.592252,216,639.0
1746855963.939573,217,413.0
1746856321.7558265,218,619.0
1746856424.85898,219,176.0
1746856676.8523498,220,437.0
1746856811.9786332,221,232.0
1746857013.7730958,222,350.0
1746857077.5884445,223,106.0
1746857189.6580641,224,192.0
1746857259.625605,225,123.0
1746857416.7372997,226,270.0
1746857530.010691,227,195.0
1746857700.3606,228,293.0
1746857788.089891,229,151.0
1746858099.0632124,230,534.0
1746858206.3031104,231,184.0
1746858456.1974545,232,434.0
1746858552.0042188,233,165.0
1746858664.571968,234,191.0
1746858791.4070516,235,219.0
1746858969.6459804,236,304.0
1746859116.02058,237,252.0
1746859197.8987732,238,140.0
1746859771.018064,239,994.0
1746859858.1771917,240,148.0
1746859965.56772,241,186.0
1746860034.7345781,242,117.0
1746860285.233974,243,433.0
1746860838.0058453,244,955.0
1746861123.0269368,245,493.0
1746861168.2655149,246,76.0
1746861221.4402728,247,89.0
1746861386.7962523,248,284.0
1746861456.582724,249,118.0
1746861708.6497843,250,433.0
1746861735.4007788,251,44.0
1746861808.8957317,252,124.0
1746861865.7444658,253,96.0
1746862115.9604099,254,433.0
1746862233.4381635,255,197.0
1746862418.8619258,256,313.0
1746862523.9439056,257,179.0
1746862568.1241028,258,73.0
1746862982.5156085,259,718.0
1746863210.062864,260,390.0
1746863601.4140818,261,677.0
1746864123.680013,262,906.0
1746864753.7260792,263,1056.0
1746865108.681383,264,611.0
1746865359.8027024,265,435.0
1746865504.973807,266,249.0
1746865761.2597654,267,441.0
1746866342.9222324,268,1008.0
1746866554.5389833,269,368.0
1746866945.5816135,270,675.0
1746867136.098299,271,328.0
1746867462.9394562,272,563.0
1746867666.3277483,273,350.0
1746867996.782701,274,570.0
1746868216.730304,275,377.0
1746868535.4056,276,553.0
1746868833.439139,277,515.0
1746869304.592246,278,814.0
1746869462.9408295,279,273.0
1746869841.0426214,280,655.0
1746870024.3247137,281,316.0
1746870363.851895,282,583.0
1746870561.962334,283,341.0
1746870885.8329525,284,560.0
1746871183.521263,285,514.0
1746871305.9063704,286,209.0
1746871553.4552968,287,426.0
1746871649.2491696,288,163.0
1746872042.7685027,289,681.0
1746872321.6707706,290,481.0
1746872557.613203,291,406.0
1746872694.9161422,292,235.0
1746872868.5477626,293,297.0
1746873265.434372,294,683.0
1746873473.4171429,295,355.0
1746873646.9705398,296,297.0
1746873904.9535415,297,443.0
1746874191.4667692,298,494.0
1746874518.7093248,299,563.0
1746874876.1696172,300,616.0
1746875129.9462082,301,436.0
1746875505.0122316,302,648.0
1746875680.1403534,303,300.0
1746876271.2118042,304,1025.0
1746876554.6041293,305,491.0
1746876827.6502512,306,472.0
1746877023.0090265,307,335.0
1746877209.0808537,308,320.0
1746877359.7090545,309,259.0
1746877554.417497,310,336.0
1746877911.7154706,311,617.0
1746878301.0228674,312,671.0
1746878799.1804671,313,860.0
1746878860.3624852,314,102.0
1746878979.0221958,315,203.0
1746879401.2498593,316,727.0
1746879703.1850243,317,520.0
1746879881.5093405,318,306.0
1746880080.1185517,319,342.0
1746880162.0952733,320,139.0
1746880304.4932952,321,244.0
1746880711.2588928,322,703.0
1746880892.996469,323,311.0
1746881219.6991048,324,563.0
1746881554.0590818,325,576.0
1746881920.4351773,326,635.0
1746882341.0372531,327,726.0
1746882648.1605039,328,532.0
1746883004.0805705,329,617.0
1746883274.9027193,330,467.0
1746883570.7204616,331,510.0
1746883713.0272248,332,245.0
1746883883.731442,333,293.0
1746884368.3784018,334,841.0
1746884509.7698588,335,243.0
1746884784.7367864,336,473.0
1746885177.1981926,337,677.0
1746885680.3891482,338,870.0
1746885990.2316678,339,534.0
1746886271.435453,340,486.0
1746886427.610321,341,265.0
1746886726.0383787,342,513.0
1746886986.4779408,343,448.0
1746887238.2789502,344,433.0
1746887544.0746725,345,522.0
1746887872.5147746,346,567.0
1746888244.1636887,347,642.0
1746888510.5237467,348,457.0
1746888818.7727044,349,531.0
1746888931.7341442,350,193.0
1746889375.7762387,351,769.0
1746889772.550026,352,686.0
1746889856.1054828,353,142.0
1746890043.593082,354,322.0
1746890399.8696387,355,612.0
1746890692.0266414,356,502.0
1746891109.0331175,357,721.0
1746891437.987649,358,565.0
1746891581.481874,359,246.0
1746891858.9617755,360,476.0
1746892210.466008,361,606.0
1746892548.9553976,362,584.0
1746892700.343401,363,259.0
1746892857.142529,364,267.0
1746893028.279044,365,296.0
1746893283.9746442,366,438.0
1746893627.6278138,367,593.0
1746893742.8537734,368,195.0
1746894317.6935585,369,995.0
1746894613.9091885,370,512.0
1746894977.4838166,371,627.0
1746895298.7854416,372,555.0
1746895752.0099816,373,782.0
1746895942.6843724,374,325.0
1746896314.952577,375,643.0
1746896664.1375685,376,603.0
1746896979.8678532,377,547.0
1746897240.4746287,378,450.0
1746897514.5540857,379,473.0
1746897664.9469395,380,257.0
1746898024.3747764,381,617.0
1746898200.8046763,382,302.0
1746898398.2586088,383,339.0
1746898787.892908,384,672.0
1746899077.738617,385,500.0
1746899369.4465997,386,503.0
1746899738.6756504,387,638.0
1746900058.381338,388,552.0
1746900253.4613755,389,337.0
1746900512.0336366,390,446.0
1746900748.1081078,391,406.0
1746900971.7112026,392,385.0
1746901309.9742284,393,585.0
1746901618.9848197,394,532.0
1746901685.4483664,395,112.0
1746902042.694965,396,614.0
1746902426.2748337,397,664.0
1746902746.6337678,398,552.0
1746902933.8521621,399,322.0
1746903226.6009858,400,504.0
1746903491.5134442,401,455.0
1746903636.4717731,402,248.0
1746904043.8484716,403,703.0
1746904208.2993357,404,283.0
1746904469.5564299,405,449.0
1746904738.3961537,406,464.0
1746905041.7281694,407,522.0
1746905442.7689247,408,694.0
1746905619.1211207,409,303.0
1746905778.815423,410,273.0
1746905894.9975233,411,199.0
1746906294.2063613,412,687.0
1746906307.8336399,413,20.0
1746906555.918427,414,426.0
1746906943.0590086,415,671.0
1746907236.5588026,416,508.0
1746907445.1347504,417,358.0
1746907623.399888,418,305.0
1746907831.5130143,419,359.0
1746908216.126627,420,664.0
1746908578.5610397,421,625.0
1746908796.806389,422,375.0
1746909425.159653,423,1089.0
1746909753.1644475,424,566.0
1746910060.2542644,425,531.0
1746910257.2866333,426,338.0
1746910508.8669393,427,433.0
1746910795.2019217,428,492.0
1746911047.4978962,429,433.0
1746911385.9149456,430,584.0
1746911720.965462,431,580.0
1746912001.4035242,432,484.0
1746912320.0315597,433,549.0
1746912729.3430338,434,709.0
1746913133.5811434,435,697.0
1746913411.9666529,436,479.0
1746913758.3889534,437,597.0
1746913922.7707472,438,282.0
1746914351.1681845,439,745.0
1746914699.783728,440,600.0
1746915055.4398355,441,608.0
1746915585.0776634,442,918.0
1746915967.9134924,443,664.0
1746916337.0350108,444,635.0
1746916660.4786644,445,558.0
1746917038.0180771,446,653.0
1746917193.861411,447,267.0
1746917548.1201203,448,612.0
1746917803.867591,449,441.0
1746917944.7256062,450,241.0
1746918311.2293203,451,632.0
1746918658.840633,452,599.0
1746919087.672548,453,738.0
1746919143.414113,454,93.0
1746919443.562509,455,518.0
1746919793.3470252,456,603.0
1746919964.5434663,457,294.0
1746920497.077078,458,922.0
1746920867.0035555,459,636.0
1746920917.629594,460,85.0
1746921122.4524815,461,353.0
1746921236.1085417,462,194.0
1746921602.6997025,463,634.0
1746921936.835757,464,576.0
