Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,300,-2.59,0.00,-4.25,0,0,0.96,2.31,-0.35,41.74,35,8.03,32.11,32.78,18.73,8.36,MaxStepReached,0,0
5,300,-2.94,-0.01,-4.32,0,0,0.96,2.31,-0.39,84.31,5,16.39,23.75,24.41,25.08,10.37,MaxStepReached,0,0
7,300,-2.61,-0.01,-4.14,0,0,0.96,2.31,-0.74,83.56,7,16.39,27.42,24.41,21.74,10.03,MaxStepReached,0,0
9,300,-2.37,-0.01,-4.24,0,0,0.96,2.31,-0.67,60.42,15,9.03,26.76,33.11,24.08,7.02,MaxStepReached,0,0
11,147,-0.57,-0.01,-3.81,0,0,3.02,3.68,-15.01,100.01,0,6.16,17.81,44.52,19.18,12.33,ThermoLevelOutOfRange,0,0
13,300,-1.41,0.00,-3.96,0,0,0.96,2.31,-0.24,64.81,14,9.70,25.08,31.77,25.08,8.36,MaxStepReached,0,0
15,300,-1.81,-0.01,-3.97,0,0,0.96,2.31,-1.78,78.29,12,11.71,25.08,30.43,24.75,8.03,MaxStepReached,0,0
17,147,-0.56,-0.01,-3.42,0,0,3.02,3.68,-15.01,100.01,0,2.74,16.44,52.74,26.71,1.37,ThermoLevelOutOfRange,0,0
19,300,-2.66,0.00,-4.09,0,0,0.96,2.31,-0.95,67.85,13,13.04,27.09,28.43,23.08,8.36,MaxStepReached,0,0
21,147,-0.57,-0.01,-3.71,0,0,3.02,3.68,-15.01,100.01,0,6.85,15.07,45.89,27.40,4.79,ThermoLevelOutOfRange,0,0
23,300,-2.39,0.00,-4.13,0,0,0.96,2.31,-0.09,68.18,10,11.71,24.41,38.46,18.39,7.02,MaxStepReached,0,0
25,300,-2.95,-0.01,-4.31,0,0,0.96,2.31,-0.78,54.51,15,12.71,27.42,32.11,19.06,8.70,MaxStepReached,0,0
27,147,-0.57,-0.01,-3.77,0,0,3.02,3.68,-15.01,100.01,0,2.05,14.38,40.41,34.93,8.22,ThermoLevelOutOfRange,0,0
29,300,-2.42,0.00,-4.14,0,0,0.96,2.31,0.03,66.12,13,13.71,23.75,38.46,14.38,9.70,MaxStepReached,0,0
31,300,-1.57,-0.01,-4.03,0,0,0.96,2.31,-0.73,76.92,9,11.71,26.09,21.07,30.10,11.04,MaxStepReached,0,0
33,300,-2.75,-0.01,-3.99,0,0,0.96,2.31,-0.11,63.39,15,12.04,25.08,31.10,23.08,8.70,MaxStepReached,0,0
35,147,-0.57,-0.01,-3.99,0,0,3.02,3.68,-15.01,100.01,0,2.05,14.38,47.95,30.82,4.79,ThermoLevelOutOfRange,0,0
37,300,-1.92,0.00,-3.93,0,0,0.96,2.31,-1.28,87.66,5,10.37,24.08,32.44,20.74,12.37,MaxStepReached,0,0
39,300,-2.59,-0.01,-4.19,0,0,0.96,2.31,-0.34,55.86,17,15.05,25.08,20.07,27.09,12.71,MaxStepReached,0,0
41,147,-0.57,-0.01,-3.92,0,0,3.02,3.68,-15.01,100.01,0,2.74,17.12,45.21,30.82,4.11,ThermoLevelOutOfRange,0,0
43,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,99.24,1,4.79,19.18,46.58,26.03,3.42,ThermoLevelOutOfRange,0,0
45,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,3.42,19.86,45.21,30.14,1.37,ThermoLevelOutOfRange,0,0
47,300,-0.95,0.00,-1.93,0,0,0.96,2.31,-6.64,76.64,10,10.03,22.74,34.78,24.75,7.69,MaxStepReached,0,0
49,147,-0.55,-0.01,-1.82,0,0,3.02,3.68,-15.01,100.01,0,14.38,15.75,34.25,22.60,13.01,ThermoLevelOutOfRange,0,0
51,300,-2.96,0.00,-4.14,0,0,0.96,2.31,-0.48,96.38,4,14.38,21.74,32.11,20.07,11.71,MaxStepReached,0,0
53,300,-2.91,-0.01,-4.07,0,0,0.96,2.31,0.10,73.50,12,14.38,27.09,22.74,24.75,11.04,MaxStepReached,0,0
55,300,-2.44,-0.01,-4.05,0,0,0.96,2.31,-1.42,70.99,13,15.05,28.76,25.08,23.75,7.36,MaxStepReached,0,0
57,147,-0.56,-0.01,-3.55,0,0,3.02,3.68,-15.01,100.01,0,9.59,13.01,46.58,24.66,6.16,ThermoLevelOutOfRange,0,0
59,300,-1.49,0.00,-3.74,0,0,0.96,2.31,-1.12,83.75,7,10.70,25.75,28.43,23.41,11.71,MaxStepReached,0,0
61,300,-2.25,-0.01,-4.07,0,0,0.96,2.31,-0.86,89.20,5,13.71,24.75,25.42,23.75,12.37,MaxStepReached,0,0
63,300,-2.73,-0.01,-4.05,0,0,0.96,2.31,-1.11,81.13,8,10.37,26.09,30.10,22.41,11.04,MaxStepReached,0,0
65,300,-2.84,-0.01,-4.19,0,0,0.96,2.31,0.20,75.99,9,16.72,23.75,27.09,22.07,10.37,MaxStepReached,0,0
67,300,-3.01,-0.01,-4.32,0,0,0.96,2.31,-0.40,92.59,6,16.39,22.07,27.09,24.41,10.03,MaxStepReached,0,0
69,147,-0.57,-0.01,-3.87,0,0,3.02,3.68,-15.01,100.01,0,8.90,16.44,47.26,14.38,13.01,ThermoLevelOutOfRange,0,0
71,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,8.90,15.75,41.10,26.03,8.22,ThermoLevelOutOfRange,0,0
73,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,6.16,14.38,47.95,30.14,1.37,ThermoLevelOutOfRange,0,0
75,300,-2.33,0.00,-4.13,0,0,0.96,2.31,-0.14,65.69,14,15.05,28.09,13.04,33.44,10.37,MaxStepReached,0,0
77,147,-0.57,-0.01,-3.97,0,0,3.02,3.68,-15.01,100.01,0,4.11,11.64,46.58,30.82,6.85,ThermoLevelOutOfRange,0,0
79,300,-2.80,0.00,-4.09,0,0,0.96,2.31,0.03,85.12,5,13.71,21.07,29.77,22.41,13.04,MaxStepReached,0,0
81,147,-0.57,-0.01,-4.02,0,0,3.02,3.68,-15.01,100.01,0,3.42,15.75,45.89,30.82,4.11,ThermoLevelOutOfRange,0,0
83,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,98.05,1,1.37,11.64,58.90,24.66,3.42,ThermoLevelOutOfRange,0,0
85,300,-2.37,0.00,-4.39,0,0,0.96,2.31,0.63,63.40,12,13.38,26.09,26.76,22.41,11.37,MaxStepReached,0,0
87,300,-2.78,-0.01,-4.23,0,0,0.96,2.31,-0.36,89.46,7,16.05,24.41,25.42,27.42,6.69,MaxStepReached,0,0
89,300,-2.25,-0.01,-4.15,0,0,0.96,2.31,0.43,89.26,4,13.04,23.75,30.77,19.40,13.04,MaxStepReached,0,0
91,300,-1.95,-0.01,-4.15,0,0,0.96,2.31,-1.11,72.50,15,14.05,24.75,21.40,28.76,11.04,MaxStepReached,0,0
93,300,-2.89,-0.01,-4.19,0,0,0.96,2.31,-0.62,97.02,1,13.38,23.41,28.76,23.75,10.70,MaxStepReached,0,0
95,147,-0.57,-0.01,-3.80,0,0,3.02,3.68,-15.01,100.01,0,4.11,10.27,53.42,29.45,2.74,ThermoLevelOutOfRange,0,0
97,300,-1.58,0.00,-4.03,0,0,0.96,2.31,0.01,65.99,12,9.36,24.08,24.75,30.43,11.37,MaxStepReached,0,0
99,300,-1.90,-0.01,-4.03,0,0,0.96,2.31,-0.93,79.98,9,16.72,22.74,21.07,24.41,15.05,MaxStepReached,0,0
101,300,-2.49,-0.01,-4.23,0,0,0.96,2.31,-0.67,50.62,18,8.36,25.42,33.44,21.40,11.37,MaxStepReached,0,0
103,147,-0.57,-0.01,-3.82,0,0,3.02,3.68,-15.01,100.01,0,5.48,16.44,37.67,34.25,6.16,ThermoLevelOutOfRange,0,0
105,300,-2.70,0.00,-4.19,0,0,0.96,2.31,-0.24,83.80,9,17.39,24.41,16.72,32.44,9.03,MaxStepReached,0,0
107,147,-0.57,-0.01,-3.93,0,0,3.02,3.68,-15.01,100.01,0,13.01,15.75,38.36,27.40,5.48,ThermoLevelOutOfRange,0,0
109,300,-2.55,0.00,-4.18,0,0,0.96,2.31,-1.42,92.92,5,15.72,22.07,28.43,22.74,11.04,MaxStepReached,0,0
111,300,-2.86,-0.01,-4.41,0,0,0.96,2.31,0.26,84.13,9,17.06,22.07,27.09,23.75,10.03,MaxStepReached,0,0
113,300,-2.30,-0.01,-4.10,0,0,0.96,2.31,-0.14,61.00,18,13.71,23.75,26.09,27.09,9.36,MaxStepReached,0,0
115,300,-2.02,-0.01,-3.98,0,0,0.96,2.31,-0.67,84.92,8,16.72,23.75,18.73,26.76,14.05,MaxStepReached,0,0
117,147,-0.57,-0.01,-3.79,0,0,3.02,3.68,-15.01,100.01,0,5.48,17.12,45.21,30.14,2.05,ThermoLevelOutOfRange,0,0
119,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,99.72,0,2.74,13.70,47.26,30.82,5.48,ThermoLevelOutOfRange,0,0
121,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,97.63,1,12.33,15.75,46.58,13.01,12.33,ThermoLevelOutOfRange,0,0
123,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,13.01,19.18,28.77,24.66,14.38,ThermoLevelOutOfRange,0,0
125,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,8.22,20.55,31.51,30.82,8.90,ThermoLevelOutOfRange,0,0
127,300,-2.31,0.00,-4.13,0,0,0.96,2.31,-0.10,86.01,7,11.71,22.74,36.79,22.74,6.02,MaxStepReached,0,0
129,147,-0.57,-0.01,-3.98,0,0,3.02,3.68,-15.01,100.01,0,4.79,16.44,42.47,31.51,4.79,ThermoLevelOutOfRange,0,0
131,300,-1.63,0.00,-3.95,0,0,0.96,2.31,-1.11,69.98,13,11.71,23.41,25.75,28.76,10.37,MaxStepReached,0,0
133,300,-1.62,-0.01,-3.75,0,0,0.96,2.31,-1.74,48.20,38,4.35,32.11,36.45,19.06,8.03,MaxStepReached,0,0
135,300,-1.79,-0.01,-4.00,0,0,0.96,2.31,-3.37,79.40,10,7.69,23.41,39.80,24.08,5.02,MaxStepReached,0,0
137,147,-0.56,-0.01,-2.89,0,0,3.02,3.68,-15.01,100.01,0,12.33,17.81,32.88,24.66,12.33,ThermoLevelOutOfRange,0,0
139,300,-2.79,0.00,-4.14,0,0,0.96,2.31,-0.40,71.47,13,14.38,23.41,31.77,21.07,9.36,MaxStepReached,0,0
141,300,-2.91,-0.01,-4.12,0,0,0.96,2.31,-0.54,83.39,16,13.71,23.75,25.42,27.42,9.70,MaxStepReached,0,0
143,300,-1.51,-0.01,-3.83,0,0,0.96,2.31,-0.85,95.61,4,11.04,23.41,36.79,20.40,8.36,MaxStepReached,0,0
145,300,-2.64,-0.01,-4.07,0,0,0.96,2.31,-0.75,85.36,7,16.39,23.75,21.07,27.76,11.04,MaxStepReached,0,0
147,147,-0.57,-0.01,-3.76,0,0,3.02,3.68,-15.01,100.01,0,7.53,13.01,41.78,32.88,4.79,ThermoLevelOutOfRange,0,0
149,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,1.37,17.81,49.32,30.14,1.37,ThermoLevelOutOfRange,0,0
151,300,-2.89,0.00,-4.03,0,0,0.96,2.31,-2.10,79.65,8,12.71,22.41,29.10,24.75,11.04,MaxStepReached,0,0
153,147,-0.56,-0.01,-3.32,0,0,3.02,3.68,-15.01,100.01,0,3.42,17.12,44.52,32.19,2.74,ThermoLevelOutOfRange,0,0
155,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,99.26,1,2.74,10.27,52.74,28.08,6.16,ThermoLevelOutOfRange,0,0
157,300,-2.78,0.00,-4.23,0,0,0.96,2.31,-0.99,78.26,9,12.71,24.08,20.07,35.79,7.36,MaxStepReached,0,0
159,147,-0.57,-0.01,-3.69,0,0,3.02,3.68,-15.01,100.01,0,6.85,17.12,43.15,26.71,6.16,ThermoLevelOutOfRange,0,0
161,300,-2.88,0.00,-4.08,0,0,0.96,2.31,-0.29,57.98,16,8.36,29.10,36.45,19.73,6.35,MaxStepReached,0,0
163,300,-1.37,-0.01,-3.93,0,0,0.96,2.31,-5.39,94.72,4,18.06,20.74,16.72,30.77,13.71,MaxStepReached,0,0
165,300,-0.65,-0.01,-2.22,0,0,0.96,2.31,-13.28,99.63,1,8.03,25.42,31.44,26.09,9.03,MaxStepReached,0,0
167,300,-3.07,-0.01,-4.26,0,0,0.96,2.31,-0.44,71.26,10,15.72,22.41,27.09,27.42,7.36,MaxStepReached,0,0
169,300,-1.82,-0.01,-4.05,0,0,0.96,2.31,0.12,87.75,8,14.05,22.41,34.11,20.74,8.70,MaxStepReached,0,0
171,300,-0.62,-0.01,-4.05,0,0,0.96,2.31,-4.83,78.89,7,11.71,25.08,25.75,25.08,12.37,MaxStepReached,0,0
173,147,-0.56,-0.01,-2.41,0,0,3.02,3.68,-15.01,100.01,0,6.85,16.44,44.52,28.77,3.42,ThermoLevelOutOfRange,0,0
175,300,-1.30,0.00,-3.82,0,0,0.96,2.31,-1.22,91.56,3,17.06,25.75,21.74,19.40,16.05,MaxStepReached,0,0
177,300,-2.90,-0.01,-4.28,0,0,0.96,2.31,-0.89,59.40,15,8.36,29.10,32.11,22.07,8.36,MaxStepReached,0,0
179,147,-0.57,-0.01,-3.73,0,0,3.02,3.68,-15.01,100.01,0,6.16,14.38,43.84,28.08,7.53,ThermoLevelOutOfRange,0,0
181,300,-2.85,0.00,-4.22,0,0,0.96,2.31,0.33,93.85,3,15.05,23.08,39.13,13.38,9.36,MaxStepReached,0,0
183,147,-0.57,-0.01,-4.12,0,0,3.02,3.68,-15.01,100.01,0,8.22,18.49,41.78,27.40,4.11,ThermoLevelOutOfRange,0,0
185,300,-2.37,0.00,-4.23,0,0,0.96,2.31,0.01,82.73,11,14.05,27.42,35.79,14.72,8.03,MaxStepReached,0,0
187,300,-1.98,-0.01,-4.02,0,0,0.96,2.31,-1.55,58.95,13,7.69,30.77,34.11,22.41,5.02,MaxStepReached,0,0
189,300,-2.75,-0.01,-4.13,0,0,0.96,2.31,-0.12,72.78,10,15.05,25.75,29.77,19.73,9.70,MaxStepReached,0,0
191,147,-0.57,-0.01,-3.98,0,0,3.02,3.68,-15.01,100.01,1,3.42,17.12,44.52,30.82,4.11,ThermoLevelOutOfRange,0,0
193,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,5.48,16.44,43.15,28.77,6.16,ThermoLevelOutOfRange,0,0
195,300,-3.01,0.00,-3.97,0,0,0.96,2.31,-2.18,72.59,14,12.71,28.09,34.11,19.06,6.02,MaxStepReached,0,0
197,300,-0.97,-0.01,-3.29,0,0,0.96,2.31,-3.94,88.56,4,10.37,19.40,26.76,31.44,12.04,MaxStepReached,0,0
199,300,-3.05,-0.01,-4.27,0,0,0.96,2.31,-0.09,63.78,14,13.71,19.73,28.76,25.42,12.37,MaxStepReached,0,0
201,147,-0.57,-0.01,-3.99,0,0,3.02,3.68,-15.01,100.01,0,9.59,11.64,43.84,30.82,4.11,ThermoLevelOutOfRange,0,0
203,300,-2.77,0.00,-4.08,0,0,0.96,2.31,-0.96,88.85,6,17.06,23.75,18.06,28.09,13.04,MaxStepReached,0,0
205,300,-2.18,-0.01,-3.92,0,0,0.96,2.31,-0.62,54.49,16,15.72,26.42,29.10,22.07,6.69,MaxStepReached,0,0
207,147,-0.57,-0.01,-3.83,0,0,3.02,3.68,-15.01,100.01,0,3.42,20.55,44.52,26.71,4.79,ThermoLevelOutOfRange,0,0
209,300,-1.98,0.00,-3.79,0,0,0.96,2.31,-0.98,82.56,9,15.38,26.76,27.76,19.40,10.70,MaxStepReached,0,0
211,300,-1.27,-0.01,-3.69,0,0,0.96,2.31,-1.50,85.68,6,9.70,26.42,23.75,24.41,15.72,MaxStepReached,0,0
213,300,-2.13,-0.01,-4.03,0,0,0.96,2.31,-0.21,75.59,8,15.72,24.41,32.78,14.72,12.37,MaxStepReached,0,0
215,147,-0.57,-0.01,-3.94,0,0,3.02,3.68,-15.01,100.01,0,4.11,17.81,37.67,30.82,9.59,ThermoLevelOutOfRange,0,0
217,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,4.79,15.07,48.63,28.08,3.42,ThermoLevelOutOfRange,0,0
219,300,-2.81,0.00,-3.92,0,0,0.96,2.31,-2.75,98.26,2,9.70,25.08,31.77,25.42,8.03,MaxStepReached,0,0
221,147,-0.56,-0.01,-3.09,0,0,3.02,3.68,-15.01,100.01,0,6.85,15.75,39.04,28.08,10.27,ThermoLevelOutOfRange,0,0
223,300,-1.13,0.00,-3.51,0,0,0.96,2.31,-1.64,98.72,1,11.71,18.39,30.77,25.42,13.71,MaxStepReached,0,0
225,147,-0.56,-0.01,-3.46,0,0,3.02,3.68,-15.01,100.01,0,8.90,18.49,34.93,28.08,9.59,ThermoLevelOutOfRange,0,0
227,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,99.88,1,4.11,22.60,43.15,26.03,4.11,ThermoLevelOutOfRange,0,0
229,300,-2.86,0.00,-3.91,0,0,0.96,2.31,-0.95,58.28,14,8.70,28.76,36.79,16.39,9.36,MaxStepReached,0,0
231,300,-3.10,-0.01,-4.20,0,0,0.96,2.31,-0.54,86.52,6,17.73,20.40,17.39,35.79,8.70,MaxStepReached,0,0
233,300,-2.21,-0.01,-4.09,0,0,0.96,2.31,-0.96,77.02,11,10.03,27.76,37.46,16.72,8.03,MaxStepReached,0,0
235,300,-2.47,-0.01,-3.99,0,0,0.96,2.31,-1.80,95.55,4,17.06,21.74,30.77,16.05,14.38,MaxStepReached,0,0
237,300,-3.12,-0.01,-4.22,0,0,0.96,2.31,-0.64,74.02,9,17.06,21.07,30.43,20.74,10.70,MaxStepReached,0,0
239,300,-2.56,-0.01,-4.04,0,0,0.96,2.31,-0.12,80.74,10,18.39,22.74,27.09,18.39,13.38,MaxStepReached,0,0
241,147,-0.57,-0.01,-3.97,0,0,3.02,3.68,-15.01,100.01,0,8.22,10.96,45.21,31.51,4.11,ThermoLevelOutOfRange,0,0
243,300,-1.44,0.00,-4.00,0,0,0.96,2.31,-0.27,78.47,8,15.05,21.40,29.77,22.07,11.71,MaxStepReached,0,0
245,300,-2.39,-0.01,-4.15,0,0,0.96,2.31,-1.49,82.55,7,11.37,22.41,34.11,21.74,10.37,MaxStepReached,0,0
247,300,-2.83,-0.01,-4.13,0,0,0.96,2.31,-1.67,60.89,15,14.05,24.41,23.41,25.42,12.71,MaxStepReached,0,0
249,300,-2.91,-0.01,-4.07,0,0,0.96,2.31,-1.64,65.83,12,14.38,24.41,29.10,25.08,7.02,MaxStepReached,0,0
251,147,-0.56,-0.01,-3.48,0,0,3.02,3.68,-15.01,100.01,0,13.01,19.86,38.36,19.18,9.59,ThermoLevelOutOfRange,0,0
