Wall time,Step,Value
1746790450.206255,1,1111.0
1746790688.6256595,2,384.0
1746790813.490072,3,193.0
1746791523.1320233,4,1112.0
1746791923.6183305,5,640.0
1746792104.080874,6,280.0
1746792378.8890564,7,429.0
1746792806.961349,8,668.0
1746793232.7733953,9,652.0
1746793487.8230438,10,387.0
1746793924.1789248,11,684.0
1746794375.6875727,12,693.0
1746794600.2993653,13,343.0
1746794742.4927406,14,227.0
1746795127.7496576,15,608.0
1746795456.4982362,16,503.0
1746795775.4794066,17,497.0
1746796141.1682234,18,559.0
1746796344.2870169,19,316.0
1746796573.8218386,20,352.0
1746797052.9153166,21,744.0
1746797280.806278,22,357.0
1746797499.919337,23,345.0
1746797933.0276256,24,680.0
1746798645.826232,25,1112.0
1746799357.1857357,26,1112.0
1746799863.0094988,27,785.0
1746800324.7225304,28,737.0
1746800687.9361553,29,557.0
1746801000.5999753,30,496.0
1746801344.5470877,31,545.0
1746801677.69916,32,531.0
1746802005.5519392,33,510.0
1746802697.2267966,34,1112.0
1746802883.3560467,35,295.0
1746803057.5992212,36,278.0
1746803407.094348,37,556.0
1746803858.1692672,38,715.0
1746804119.2969341,39,418.0
1746804436.3078997,40,505.0
1746805118.8745239,41,1112.0
1746805719.4926703,42,966.0
1746806120.469638,43,660.0
1746806311.2575114,44,300.0
1746806492.2114642,45,290.0
1746806990.7400668,46,794.0
1746807387.4765143,47,633.0
1746807857.717826,48,756.0
1746808180.858218,49,524.0
1746808693.68258,50,826.0
1746808887.7407227,51,314.0
1746809573.57161,52,1112.0
1746809840.2889755,53,436.0
1746810479.3655777,54,1041.0
1746810965.8752887,55,788.0
1746811282.172873,56,519.0
1746811519.1724482,57,387.0
1746811702.3829587,58,289.0
1746812021.5481088,59,509.0
1746812207.3568552,60,294.0
1746812274.3897417,61,103.0
1746812513.1461802,62,377.0
1746812984.6442475,63,754.0
1746813215.497492,64,366.0
1746813551.9183512,65,541.0
1746813929.0595999,66,607.0
1746814437.3862793,67,815.0
1746814946.427656,68,816.0
1746815309.8014362,69,587.0
1746815725.969702,70,670.0
1746815901.4984753,71,279.0
1746816368.0080845,72,755.0
1746816740.0108256,73,602.0
1746817100.3644152,74,587.0
1746817143.7486765,75,67.0
1746817316.287907,76,278.0
1746817498.1083844,77,294.0
1746817933.9741015,78,713.0
1746818350.2424908,79,679.0
1746819028.443995,80,1112.0
1746819050.210099,81,32.0
1746819108.9730146,82,94.0
1746819469.0497768,83,592.0
1746819709.6975408,84,395.0
1746819975.76191,85,435.0
1746820259.2698605,86,464.0
1746820514.0893834,87,418.0
1746820696.5843875,88,298.0
1746821113.536728,89,688.0
1746821471.1429727,90,584.0
1746821816.031759,91,560.0
1746821818.9540222,92,1.0
1746822224.7642295,93,660.0
1746822409.167369,94,299.0
1746822797.002304,95,635.0
1746823240.5379455,96,723.0
1746823578.5691133,97,551.0
1746823794.2217574,98,352.0
1746824135.7035043,99,562.0
1746824307.4431086,100,279.0
1746824580.6302526,101,449.0
1746824874.2392957,102,483.0
1746825106.4976528,103,378.0
1746825276.2963533,104,276.0
1746825478.7192712,105,330.0
1746825519.686083,106,64.0
1746825721.4151263,107,331.0
1746826123.6521652,108,663.0
1746826369.909386,109,402.0
1746826778.6510205,110,688.0
1746827027.0720947,111,408.0
1746827224.5916138,112,324.0
1746827636.5115888,113,680.0
1746827834.5755944,114,336.0
1746828104.7306108,115,448.0
1746828512.408139,116,673.0
1746828669.9463184,117,254.0
1746829087.243302,118,686.0
1746829454.3944693,119,601.0
1746829502.7060192,120,75.0
1746829692.2897694,121,309.0
1746830103.4290452,122,676.0
1746830282.2130187,123,287.0
1746830320.824696,124,61.0
1746830715.4988616,125,647.0
1746830758.6201704,126,66.0
1746831208.2450647,127,741.0
1746831513.1166253,128,497.0
1746831781.5729926,129,435.0
1746832045.038742,130,426.0
1746832460.633503,131,688.0
1746832781.0305772,132,537.0
1746833074.163283,133,480.0
1746833447.6841967,134,607.0
1746833680.479163,135,379.0
1746833865.122626,136,301.0
1746834155.9577372,137,479.0
1746834507.030723,138,578.0
1746834725.5881567,139,355.0
