Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,301,-1.42,0.00,-1.86,0,0,3.60,-9.27,0.00,100.00,0,6.69,4.68,4.01,30.77,53.85,MaxStepReached,1,1
5,127,-0.12,0.00,-1.52,0,1,-8.70,5.87,0.00,100.00,0,16.54,21.26,15.75,21.26,24.41,ResourceConsumed,0,0
7,71,-0.06,0.00,-0.14,0,1,-7.95,6.37,0.00,100.00,0,19.72,32.39,26.76,15.49,4.23,ResourceConsumed,0,0
9,70,-0.06,0.00,-0.14,0,1,-7.93,6.38,0.00,100.00,0,17.14,35.71,24.29,14.29,7.14,ResourceConsumed,0,0
11,101,-0.09,0.00,-0.17,0,1,-8.35,6.10,0.00,100.00,0,25.74,28.71,24.75,15.84,3.96,ResourceConsumed,0,0
13,301,-1.14,0.00,-1.86,0,0,4.38,-8.75,0.00,100.00,0,13.71,17.73,10.03,18.06,40.47,MaxStepReached,1,1
15,255,-1.22,0.00,-1.86,1,0,4.64,-8.57,0.00,100.00,0,5.51,7.09,3.94,35.83,47.24,ResourceConsumed,1,1
17,132,-0.12,0.00,-0.37,0,1,-8.77,5.82,0.00,100.00,0,13.64,29.55,12.12,29.55,14.39,ResourceConsumed,0,0
19,78,-0.07,0.00,-0.14,0,1,-8.04,6.31,0.00,100.00,0,20.51,32.05,24.36,15.38,6.41,ResourceConsumed,0,0
21,56,-0.05,0.00,-0.14,0,1,-7.74,6.51,0.00,100.00,0,21.43,41.07,21.43,10.71,3.57,ResourceConsumed,0,0
23,89,-0.08,0.00,-0.15,0,1,-8.19,6.21,0.00,100.00,0,17.98,30.34,23.60,13.48,13.48,ResourceConsumed,0,0
25,301,-0.95,0.00,-1.86,0,0,4.93,-8.38,0.00,100.00,0,15.05,16.39,10.70,25.42,32.44,MaxStepReached,1,1
27,115,-0.11,0.00,-1.65,0,1,-8.54,5.97,0.00,100.00,0,13.04,25.22,13.04,22.61,25.22,ResourceConsumed,0,0
29,79,-0.07,0.00,-0.14,0,1,-8.05,6.30,0.00,100.00,0,22.78,32.91,22.78,13.92,6.33,ResourceConsumed,0,0
31,86,-0.08,0.00,-0.15,0,1,-8.15,6.24,0.00,100.00,0,18.60,34.88,24.42,11.63,9.30,ResourceConsumed,0,0
33,301,-1.03,0.00,-1.86,0,0,4.72,-8.52,0.00,100.00,0,10.37,16.39,8.70,24.75,39.80,MaxStepReached,1,1
35,115,-0.11,0.00,-1.63,0,1,-8.54,5.97,0.00,100.00,0,14.78,21.74,12.17,21.74,28.70,ResourceConsumed,0,0
37,65,-0.06,0.00,-0.14,0,1,-7.86,6.42,0.00,100.00,0,23.08,33.85,21.54,12.31,7.69,ResourceConsumed,0,0
39,97,-0.08,0.00,-0.17,0,1,-8.30,6.14,0.00,100.00,0,19.59,28.87,25.77,17.53,7.22,ResourceConsumed,0,0
41,85,-0.07,0.00,-0.15,0,1,-8.13,6.24,0.00,100.00,0,23.53,28.24,23.53,15.29,8.24,ResourceConsumed,0,0
43,72,-0.06,0.00,-0.14,0,1,-7.96,6.36,0.00,100.00,0,27.78,33.33,22.22,12.50,2.78,ResourceConsumed,0,0
45,137,-0.21,0.00,-1.86,1,0,6.89,-7.07,0.00,100.00,0,25.74,38.97,16.91,11.03,6.62,ResourceConsumed,1,1
47,102,-0.09,0.00,-0.37,0,1,-8.36,6.09,0.00,100.00,0,12.75,31.37,16.67,22.55,15.69,ResourceConsumed,0,0
49,96,-0.08,0.00,-0.16,0,1,-8.28,6.15,0.00,100.00,0,23.96,27.08,23.96,15.63,8.33,ResourceConsumed,0,0
51,301,-1.07,0.00,-1.86,0,0,4.61,-8.59,0.00,100.00,0,10.70,17.39,8.03,25.42,38.46,MaxStepReached,1,1
53,134,-0.13,0.00,-1.62,0,1,-8.80,5.80,0.00,100.00,0,14.18,27.61,14.93,19.40,23.13,ResourceConsumed,0,0
55,67,-0.06,0.00,-0.14,0,1,-7.89,6.41,0.00,100.00,0,23.88,32.84,17.91,10.45,13.43,ResourceConsumed,0,0
57,55,-0.05,0.00,-0.14,0,1,-7.73,6.51,0.00,100.00,0,18.18,41.82,21.82,9.09,7.27,ResourceConsumed,0,0
59,93,-0.08,0.00,-0.16,0,1,-8.24,6.17,0.00,100.00,0,25.81,30.11,20.43,12.90,9.68,ResourceConsumed,0,0
61,73,-0.06,0.00,-0.14,0,1,-7.97,6.35,0.00,100.00,0,20.55,35.62,23.29,13.70,5.48,ResourceConsumed,0,0
63,90,-0.08,0.00,-0.15,0,1,-8.20,6.20,0.00,100.00,0,31.11,28.89,21.11,11.11,6.67,ResourceConsumed,0,0
65,92,-0.08,0.00,-0.16,0,1,-8.23,6.18,0.00,100.00,0,18.48,28.26,26.09,18.48,7.61,ResourceConsumed,0,0
67,55,-0.05,0.00,-0.14,0,1,-7.73,6.51,0.00,100.00,0,25.45,29.09,20.00,16.36,7.27,ResourceConsumed,0,0
69,301,-1.00,0.00,-1.86,0,0,4.81,-8.46,0.00,100.00,0,11.04,16.39,9.36,26.76,36.45,MaxStepReached,1,1
71,152,-1.16,0.00,-1.86,0,1,5.70,-7.86,0.00,100.00,0,4.64,33.11,3.97,15.23,42.38,ResourceConsumed,1,1
73,65,-0.33,0.00,-1.86,1,0,6.86,-7.09,0.00,100.00,0,14.06,21.88,7.81,20.31,34.38,ResourceConsumed,1,1
75,104,-0.09,0.00,-0.37,0,1,-8.39,6.07,0.00,100.00,0,21.15,26.92,24.04,15.38,11.54,ResourceConsumed,0,0
77,301,-0.90,0.00,-1.86,0,0,5.10,-8.27,0.00,100.00,0,14.38,17.73,12.04,25.08,30.77,MaxStepReached,1,1
79,107,-0.11,0.00,-1.66,0,1,-8.43,6.05,0.00,100.00,0,8.41,27.10,14.02,19.63,29.91,ResourceConsumed,0,0
81,127,-0.11,0.00,-0.22,0,1,-8.70,5.87,0.00,100.00,0,19.69,22.83,27.56,22.05,7.09,ResourceConsumed,0,0
83,66,-0.06,0.00,-0.14,0,1,-7.88,6.42,0.00,100.00,0,19.70,28.79,19.70,22.73,7.58,ResourceConsumed,0,0
85,94,-0.08,0.00,-0.16,0,1,-8.26,6.16,0.00,100.00,0,22.34,28.72,24.47,17.02,6.38,ResourceConsumed,0,0
87,55,-0.05,0.00,-0.14,0,1,-7.73,6.51,0.00,100.00,0,29.09,30.91,14.55,14.55,9.09,ResourceConsumed,0,0
89,119,-0.10,0.00,-0.20,0,1,-8.59,5.94,0.00,100.00,0,23.53,27.73,26.05,16.81,5.04,ResourceConsumed,0,0
91,96,-0.08,0.00,-0.16,0,1,-8.28,6.15,0.00,100.00,0,23.96,28.13,25.00,17.71,4.17,ResourceConsumed,0,0
93,64,-0.06,0.00,-0.14,0,1,-7.85,6.43,0.00,100.00,0,25.00,32.81,18.75,15.63,6.25,ResourceConsumed,0,0
95,84,-0.07,0.00,-0.14,0,1,-8.12,6.25,0.00,100.00,0,25.00,27.38,22.62,14.29,9.52,ResourceConsumed,0,0
97,301,-1.07,0.00,-1.86,0,0,4.60,-8.60,0.00,100.00,0,9.70,16.72,7.36,24.41,41.81,MaxStepReached,1,1
99,141,-0.13,0.00,-1.61,0,1,-8.89,5.74,0.00,100.00,0,14.89,25.53,14.89,19.15,24.82,ResourceConsumed,0,0
101,51,-0.05,0.00,-0.14,0,1,-7.68,6.55,0.00,100.00,0,25.49,27.45,15.69,13.73,15.69,ResourceConsumed,0,0
103,74,-0.07,0.00,-0.14,0,1,-7.99,6.34,0.00,100.00,0,18.92,36.49,25.68,14.86,2.70,ResourceConsumed,0,0
105,85,-0.07,0.00,-0.15,0,1,-8.13,6.24,0.00,100.00,0,18.82,32.94,25.88,14.12,7.06,ResourceConsumed,0,0
107,69,-0.06,0.00,-0.14,0,1,-7.92,6.39,0.00,100.00,0,18.84,37.68,23.19,11.59,7.25,ResourceConsumed,0,0
109,88,-0.08,0.00,-0.15,0,1,-8.17,6.22,0.00,100.00,0,27.27,26.14,23.86,13.64,7.95,ResourceConsumed,0,0
111,93,-0.08,0.00,-0.16,0,1,-8.24,6.17,0.00,100.00,0,23.66,30.11,23.66,16.13,5.38,ResourceConsumed,0,0
113,200,-0.50,0.00,-1.86,1,0,6.42,-7.39,0.00,100.00,0,15.08,32.66,15.58,18.59,17.59,ResourceConsumed,1,1
115,128,-0.11,0.00,-0.37,0,1,-8.71,5.86,0.00,100.00,0,14.06,23.44,16.41,22.66,22.66,ResourceConsumed,0,0
117,93,-0.08,0.00,-0.16,0,1,-8.24,6.17,0.00,100.00,0,24.73,27.96,23.66,15.05,7.53,ResourceConsumed,0,0
119,71,-0.06,0.00,-0.14,0,1,-7.95,6.37,0.00,100.00,0,19.72,39.44,23.94,11.27,4.23,ResourceConsumed,0,0
121,56,-0.05,0.00,-0.14,0,1,-7.74,6.51,0.00,100.00,0,19.64,35.71,21.43,12.50,8.93,ResourceConsumed,0,0
123,106,-0.09,0.00,-0.18,0,1,-8.42,6.06,0.00,99.99,0,19.81,30.19,25.47,19.81,3.77,ResourceConsumed,0,0
125,75,-0.07,0.00,-0.14,0,1,-8.00,6.33,0.00,100.00,0,22.67,36.00,24.00,12.00,4.00,ResourceConsumed,0,0
127,301,-1.05,0.00,-1.86,0,0,4.66,-8.56,0.00,100.00,0,11.37,18.39,12.37,20.07,37.79,MaxStepReached,1,1
129,153,-0.14,0.00,-1.62,0,1,-9.05,5.63,0.00,100.00,0,20.92,23.53,13.73,18.95,22.22,ResourceConsumed,0,0
131,301,-1.06,0.00,-1.86,0,0,4.62,-8.58,0.00,100.00,0,11.71,16.39,8.70,25.75,37.46,MaxStepReached,1,1
133,129,-0.12,0.00,-1.62,0,1,-8.73,5.85,0.00,100.00,0,13.95,24.03,17.83,23.26,20.16,ResourceConsumed,0,0
135,110,-0.10,0.00,-0.19,0,1,-8.47,6.02,0.00,100.00,0,27.27,28.18,22.73,13.64,7.27,ResourceConsumed,0,0
137,301,-0.93,0.00,-1.86,0,0,5.00,-8.33,0.00,100.00,0,13.04,17.39,10.70,30.43,28.43,MaxStepReached,1,1
139,301,-1.32,0.00,-1.86,0,0,3.89,-9.07,0.00,100.00,0,4.35,4.35,0.00,46.82,44.48,MaxStepReached,1,1
141,125,-0.12,0.00,-1.55,0,1,-8.67,5.88,0.00,100.00,0,9.60,20.80,16.80,23.20,28.80,ResourceConsumed,0,0
