Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,150,-0.53,0.00,-1.01,0,0,2.97,3.65,-15.01,100.01,0,9.40,8.05,0.00,11.41,71.14,ThermoLevelOutOfRange,0,0
5,103,-0.39,0.00,-0.75,1,0,3.62,4.08,-14.23,100.00,0,6.80,14.56,0.00,17.48,60.19,ResourceConsumed,0,0
7,147,-0.54,-0.01,-1.00,0,0,3.02,3.68,-15.01,100.01,0,5.48,17.12,3.42,15.07,58.90,ThermoLevelOutOfRange,0,0
9,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,99.95,0,2.74,21.23,7.53,8.90,59.59,ThermoLevelOutOfRange,0,0
11,147,-0.56,0.00,-1.08,0,0,3.02,3.68,-15.01,61.41,19,6.16,35.62,2.74,9.59,45.89,ThermoLevelOutOfRange,0,0
13,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,1,10.27,10.96,0.68,13.01,65.07,ThermoLevelOutOfRange,0,0
15,300,-1.61,0.00,-3.61,0,0,0.96,2.31,-1.19,90.10,5,26.76,12.71,13.04,11.37,36.12,MaxStepReached,0,0
17,147,-0.56,-0.01,-3.61,0,0,3.02,3.68,-15.01,100.01,0,10.27,23.97,9.59,13.70,42.47,ThermoLevelOutOfRange,0,0
19,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,4.11,21.23,3.42,13.01,58.22,ThermoLevelOutOfRange,0,0
21,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,2.74,8.90,0.00,12.33,76.03,ThermoLevelOutOfRange,0,0
23,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,96.05,2,4.11,22.60,6.16,15.75,51.37,ThermoLevelOutOfRange,0,0
25,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,6.85,8.90,2.05,10.96,71.23,ThermoLevelOutOfRange,0,0
27,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,7.53,9.59,0.00,13.70,69.18,ThermoLevelOutOfRange,0,0
29,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,8.22,8.22,0.00,13.70,69.86,ThermoLevelOutOfRange,0,0
31,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,6.16,8.22,0.00,10.96,74.66,ThermoLevelOutOfRange,0,0
33,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,4.79,6.85,0.00,12.33,76.03,ThermoLevelOutOfRange,0,0
35,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,2.74,9.59,0.00,9.59,78.08,ThermoLevelOutOfRange,0,0
37,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,4.79,8.22,1.37,11.64,73.97,ThermoLevelOutOfRange,0,0
39,134,-0.50,0.00,-0.93,1,0,3.20,3.80,-14.78,100.00,0,3.73,10.45,0.00,11.94,73.13,ResourceConsumed,0,0
41,147,-0.54,-0.01,-1.00,0,0,3.02,3.68,-15.01,100.01,0,4.11,8.22,0.68,10.96,76.03,ThermoLevelOutOfRange,0,0
43,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,5.48,17.12,11.64,13.70,52.05,ThermoLevelOutOfRange,0,0
45,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,6.85,7.53,0.00,13.70,71.92,ThermoLevelOutOfRange,0,0
47,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,2.74,7.53,0.00,10.27,79.45,ThermoLevelOutOfRange,0,0
49,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,4.11,12.33,1.37,13.01,69.18,ThermoLevelOutOfRange,0,0
51,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,2.74,6.16,0.68,13.01,77.40,ThermoLevelOutOfRange,0,0
53,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,0.68,19.18,2.74,12.33,65.07,ThermoLevelOutOfRange,0,0
55,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,96.52,2,6.16,15.07,10.96,10.27,57.53,ThermoLevelOutOfRange,0,0
57,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,3.42,10.27,0.00,12.33,73.97,ThermoLevelOutOfRange,0,0
59,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,8.90,14.38,2.05,15.75,58.90,ThermoLevelOutOfRange,0,0
61,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,12.33,6.85,0.68,14.38,65.75,ThermoLevelOutOfRange,0,0
63,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,2.74,9.59,1.37,11.64,74.66,ThermoLevelOutOfRange,0,0
65,167,-0.56,0.00,-1.00,0,0,2.75,3.50,-15.00,100.01,0,11.45,18.07,5.42,9.04,56.02,ThermoLevelOutOfRange,0,0
67,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,95.08,2,2.05,15.75,10.96,10.27,60.96,ThermoLevelOutOfRange,0,0
69,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,6.85,8.90,0.00,13.01,71.23,ThermoLevelOutOfRange,0,0
71,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,6.85,4.79,0.00,14.38,73.97,ThermoLevelOutOfRange,0,0
73,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,8.90,8.22,0.00,16.44,66.44,ThermoLevelOutOfRange,0,0
75,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,6.85,6.85,0.00,14.38,71.92,ThermoLevelOutOfRange,0,0
77,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,7.53,10.27,0.00,12.33,69.86,ThermoLevelOutOfRange,0,0
79,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,7.53,6.16,0.00,13.70,72.60,ThermoLevelOutOfRange,0,0
81,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,7.53,1.37,0.00,17.12,73.97,ThermoLevelOutOfRange,0,0
83,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,98.70,1,3.42,7.53,0.00,12.33,76.71,ThermoLevelOutOfRange,0,0
85,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,7.53,9.59,0.00,13.01,69.86,ThermoLevelOutOfRange,0,0
87,147,-0.54,0.00,-1.00,0,0,3.02,3.68,-15.01,100.01,0,4.79,6.85,0.00,12.33,76.03,ThermoLevelOutOfRange,0,0
89,147,-0.60,0.00,-1.39,0,0,3.02,3.68,-15.01,3.69,39,5.48,36.30,2.05,11.64,44.52,ThermoLevelOutOfRange,0,0
