Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,175,-0.31,0.00,-1.03,0,0,-9.36,5.43,0.00,-1.39,43,16.67,42.53,10.34,10.34,20.11,HealthLevelTooLow,0,0
5,492,-0.46,0.00,-0.88,1,0,-13.63,2.58,0.00,76.72,14,17.89,23.58,18.90,24.59,14.84,ResourceConsumed,0,0
7,74,-0.06,0.00,-0.13,1,0,-7.99,6.34,0.00,99.61,1,22.97,22.97,12.16,13.51,27.03,ResourceConsumed,0,0
9,308,-0.27,0.00,-0.55,1,0,-11.14,4.24,0.00,87.47,5,22.73,23.70,26.30,10.71,16.23,ResourceConsumed,0,0
11,265,-0.24,0.00,-0.47,1,0,-10.56,4.62,0.00,87.69,0,15.85,45.66,19.25,12.45,6.42,ResourceConsumed,0,0
13,347,-0.37,0.00,-0.78,1,0,-11.67,3.89,0.00,50.59,13,10.37,43.80,8.65,20.17,16.71,ResourceConsumed,0,0
15,373,-0.32,0.00,-0.65,1,0,-12.02,3.65,0.00,95.96,3,22.52,27.35,21.45,16.62,11.80,ResourceConsumed,0,0
17,500,-0.43,0.00,-0.87,0,0,-13.74,2.51,0.00,90.66,4,17.43,25.65,27.25,18.24,11.42,MaxStepReached,0,0
19,474,-0.41,0.00,-0.87,1,0,-13.39,2.74,0.00,98.17,1,20.04,21.10,16.67,22.15,19.83,ResourceConsumed,0,0
21,500,-0.44,0.00,-0.89,0,0,-13.74,2.51,0.00,78.31,21,21.24,23.25,18.24,26.05,11.22,MaxStepReached,0,0
23,211,-0.19,0.00,-0.89,1,0,-9.84,5.11,0.00,100.00,0,27.49,18.96,13.74,22.27,17.06,ResourceConsumed,0,0
25,500,-0.47,0.00,-0.90,0,0,-13.74,2.51,0.00,75.45,8,14.43,31.46,18.44,20.64,15.03,MaxStepReached,0,0
27,500,-0.47,0.00,-0.97,0,0,-13.74,2.51,0.00,57.19,13,18.84,32.87,13.43,21.64,13.23,MaxStepReached,0,0
29,102,-0.10,0.00,-0.97,1,0,-8.36,6.09,0.00,100.00,0,27.45,19.61,22.55,8.82,20.59,ResourceConsumed,0,0
31,500,-0.44,0.00,-0.87,0,0,-13.74,2.51,0.00,87.95,9,14.63,26.65,24.65,18.24,15.83,MaxStepReached,0,0
33,229,-0.20,0.00,-0.87,1,0,-10.08,4.95,0.00,98.66,6,23.14,24.89,27.07,12.66,11.79,ResourceConsumed,0,0
35,113,-0.10,0.00,-0.20,1,0,-8.51,5.99,0.00,97.37,1,24.78,29.20,16.81,15.04,13.27,ResourceConsumed,0,0
37,392,-0.34,0.00,-0.68,1,0,-12.28,3.48,0.00,98.77,2,18.62,26.79,19.90,22.70,11.73,ResourceConsumed,0,0
39,404,-0.35,0.00,-0.70,1,0,-12.44,3.37,0.00,100.00,0,14.11,29.46,33.66,11.39,11.14,ResourceConsumed,0,0
41,101,-0.09,0.00,-0.17,1,0,-8.35,6.10,0.00,98.16,1,28.71,25.74,24.75,10.89,8.91,ResourceConsumed,0,0
43,83,-0.07,0.00,-0.14,1,0,-8.11,6.26,0.00,100.00,0,25.30,25.30,19.28,15.66,13.25,ResourceConsumed,0,0
45,184,-0.16,0.00,-0.32,1,0,-9.47,5.35,0.00,100.00,0,23.37,28.26,25.00,15.22,7.61,ResourceConsumed,0,0
47,500,-0.49,0.00,-0.92,0,0,-13.74,2.51,0.00,68.88,35,18.24,28.66,9.82,28.46,14.83,MaxStepReached,0,0
49,500,-0.49,0.00,-0.92,0,0,-13.74,2.51,0.00,72.79,10,15.03,30.06,22.44,19.04,13.43,MaxStepReached,0,0
51,340,-0.30,0.00,-0.91,1,0,-11.58,3.95,0.00,94.69,2,19.12,27.94,23.24,14.41,15.00,ResourceConsumed,0,0
53,101,-0.09,0.00,-0.17,1,0,-8.35,6.10,0.00,100.00,0,23.76,28.71,23.76,5.94,16.83,ResourceConsumed,0,0
55,500,-0.46,0.00,-0.95,0,0,-13.74,2.51,0.00,60.83,59,20.64,31.66,16.03,21.64,10.02,MaxStepReached,0,0
57,500,-0.44,0.00,-0.95,0,0,-13.74,2.51,0.00,95.19,2,19.24,23.25,36.67,9.62,11.22,MaxStepReached,0,0
59,405,-0.35,0.00,-0.87,1,0,-12.45,3.36,0.00,97.88,7,24.94,19.01,20.99,20.99,13.83,ResourceConsumed,0,0
61,114,-0.10,0.00,-0.20,1,0,-8.53,5.98,0.00,100.00,0,19.30,31.58,19.30,16.67,12.28,ResourceConsumed,0,0
63,319,-0.28,0.00,-0.55,1,0,-11.29,4.14,0.00,100.00,0,23.51,26.02,23.51,19.12,7.52,ResourceConsumed,0,0
65,500,-0.45,0.00,-0.90,0,0,-13.74,2.51,0.00,74.37,1,15.83,40.28,13.83,16.23,13.83,MaxStepReached,0,0
67,500,-0.48,0.00,-0.93,0,0,-13.74,2.51,0.00,67.27,10,18.64,28.86,16.63,21.64,14.23,MaxStepReached,0,0
69,61,-0.08,0.00,-0.93,1,0,-7.81,6.46,0.00,94.92,2,16.39,32.79,11.48,16.39,21.31,ResourceConsumed,0,0
71,148,-0.13,0.00,-0.26,1,0,-8.98,5.68,0.00,100.00,0,31.08,21.62,18.92,16.89,10.81,ResourceConsumed,0,0
73,180,-0.16,0.00,-0.31,1,0,-9.42,5.39,0.00,98.96,3,24.44,27.22,23.33,16.67,7.78,ResourceConsumed,0,0
75,161,-0.19,0.00,-0.39,1,0,-9.16,5.56,0.00,72.38,7,13.04,52.80,11.18,9.94,12.42,ResourceConsumed,0,0
77,141,-0.12,0.00,-0.24,1,0,-8.89,5.74,0.00,100.00,0,26.95,21.28,25.53,15.60,9.93,ResourceConsumed,0,0
79,379,-0.37,0.00,-0.72,1,0,-12.10,3.60,0.00,70.24,10,22.43,27.18,18.21,18.47,13.46,ResourceConsumed,0,0
81,500,-0.45,0.00,-0.93,0,0,-13.74,2.51,0.00,65.20,14,15.83,29.66,17.84,18.24,18.44,MaxStepReached,0,0
83,391,-0.34,0.00,-0.93,1,0,-12.27,3.49,0.00,100.00,0,16.62,27.62,29.41,14.07,12.02,ResourceConsumed,0,0
85,271,-0.24,0.00,-0.48,1,0,-10.65,4.57,0.00,89.50,4,23.25,23.25,28.78,16.24,8.12,ResourceConsumed,0,0
87,410,-0.36,0.00,-0.71,1,0,-12.52,3.32,0.00,96.20,3,18.78,24.15,35.37,11.46,10.00,ResourceConsumed,0,0
89,373,-0.32,0.00,-0.65,1,0,-12.02,3.65,0.00,94.22,2,20.64,25.74,31.64,10.99,10.72,ResourceConsumed,0,0
