Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
253,432,-0.28,0.00,-0.56,1,0,1.18,-10.88,0.00,91.73,8,5.09,49.54,40.05,1.39,3.70,ResourceConsumed,0,0
255,443,-0.30,0.00,-0.58,1,0,1.03,-10.98,0.00,86.91,8,9.71,44.70,33.41,6.32,5.64,ResourceConsumed,0,0
257,343,-0.22,0.00,-0.44,1,0,2.38,-10.08,0.00,100.00,0,6.12,48.98,38.48,3.50,2.62,ResourceConsumed,0,0
259,372,-0.24,0.00,-0.48,0,1,1.99,-10.34,0.00,100.00,0,7.26,45.43,40.86,4.30,1.88,ResourceConsumed,0,0
261,345,-0.22,0.00,-0.44,1,0,2.36,-10.10,0.00,98.12,3,3.48,49.28,41.74,2.03,3.19,ResourceConsumed,0,0
263,365,-0.23,0.00,-0.47,1,0,2.09,-10.28,0.00,100.00,0,6.30,46.03,43.56,1.37,2.47,ResourceConsumed,0,0
265,462,-0.30,0.00,-0.59,1,0,0.78,-11.15,0.00,97.44,2,11.04,44.16,32.90,7.14,4.55,ResourceConsumed,0,0
267,393,-0.25,0.00,-0.50,0,1,1.71,-10.53,0.00,100.00,0,7.38,46.06,37.91,4.33,4.07,ResourceConsumed,0,0
269,370,-0.24,0.00,-0.47,1,0,2.02,-10.32,0.00,100.00,0,7.57,47.84,31.62,7.30,5.41,ResourceConsumed,0,0
271,500,-0.36,0.00,-0.65,0,0,0.26,-11.49,0.00,88.44,18,14.23,41.48,35.07,6.01,3.21,MaxStepReached,0,0
273,396,-0.25,0.00,-0.65,0,1,1.67,-10.55,0.00,100.00,0,5.81,49.24,40.15,2.27,2.27,ResourceConsumed,0,0
275,362,-0.23,0.00,-0.46,1,0,2.13,-10.25,0.00,99.98,0,7.46,47.79,33.15,7.46,3.87,ResourceConsumed,0,0
277,202,-0.13,0.00,-0.26,0,1,4.29,-8.81,0.00,94.78,2,5.94,52.48,34.65,2.97,3.47,ResourceConsumed,0,0
279,379,-0.24,0.00,-0.48,1,0,1.90,-10.40,0.00,100.00,0,6.07,49.34,31.66,7.65,5.01,ResourceConsumed,0,0
281,346,-0.22,0.00,-0.44,0,1,2.34,-10.10,0.00,100.00,1,7.80,45.38,36.42,5.49,4.62,ResourceConsumed,0,0
283,495,-0.32,0.00,-0.63,0,1,0.33,-11.45,0.00,100.00,0,14.34,42.42,30.51,6.46,6.06,ResourceConsumed,0,0
285,418,-0.27,0.00,-0.53,1,0,1.37,-10.75,0.00,99.70,1,10.53,44.26,32.78,7.66,4.55,ResourceConsumed,0,0
287,408,-0.26,0.00,-0.52,0,1,1.51,-10.66,0.00,99.04,2,8.09,48.28,37.01,3.68,2.70,ResourceConsumed,0,0
289,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,98.69,2,12.83,42.89,34.47,4.41,5.41,MaxStepReached,0,0
291,469,-0.30,0.00,-0.64,1,0,0.68,-11.21,0.00,94.96,2,11.30,46.27,31.56,6.18,4.48,ResourceConsumed,0,0
293,494,-0.33,0.00,-0.64,0,1,0.34,-11.44,0.00,89.07,5,14.37,41.90,31.98,8.10,3.44,ResourceConsumed,0,0
295,401,-0.26,0.00,-0.51,0,1,1.60,-10.60,0.00,100.00,0,8.73,44.14,32.42,7.48,6.98,ResourceConsumed,0,0
297,412,-0.26,0.00,-0.53,1,0,1.45,-10.70,0.00,100.00,1,5.83,48.54,37.14,4.37,3.88,ResourceConsumed,0,0
299,403,-0.26,0.00,-0.52,1,0,1.57,-10.62,0.00,97.36,2,7.44,46.40,35.73,5.46,4.71,ResourceConsumed,0,0
301,389,-0.25,0.00,-0.50,0,1,1.76,-10.49,0.00,99.48,1,12.85,42.67,34.45,4.37,5.40,ResourceConsumed,0,0
303,446,-0.33,0.00,-0.60,0,1,0.99,-11.00,0.00,80.98,10,10.54,44.17,31.17,8.07,5.83,ResourceConsumed,0,0
305,347,-0.22,0.00,-0.44,0,1,2.33,-10.11,0.00,100.00,0,6.05,49.28,36.89,2.59,4.90,ResourceConsumed,0,0
307,500,-0.37,0.00,-0.68,0,0,0.26,-11.49,0.00,75.58,13,17.64,41.68,25.25,8.82,6.61,MaxStepReached,0,0
309,428,-0.28,0.00,-0.68,0,1,1.24,-10.84,0.00,100.00,1,9.35,46.73,35.51,4.67,3.50,ResourceConsumed,0,0
311,324,-0.21,0.00,-0.41,1,0,2.64,-9.91,0.00,100.00,0,5.25,46.60,40.74,2.78,4.32,ResourceConsumed,0,0
313,237,-0.18,0.00,-0.34,0,1,3.81,-9.12,0.00,85.40,7,5.91,48.95,36.71,3.80,4.22,ResourceConsumed,0,0
315,473,-0.30,0.00,-0.60,0,1,0.63,-11.25,0.00,100.00,0,10.78,41.86,36.58,4.86,5.71,ResourceConsumed,0,0
317,407,-0.29,0.00,-0.54,1,0,1.52,-10.65,0.00,86.76,7,5.90,50.12,39.56,2.21,1.97,ResourceConsumed,0,0
319,446,-0.29,0.00,-0.57,0,1,0.99,-11.00,0.00,99.87,0,10.99,45.74,31.61,6.73,4.71,ResourceConsumed,0,0
321,427,-0.27,0.00,-0.55,0,1,1.25,-10.83,0.00,100.00,0,7.49,45.43,33.26,8.90,4.68,ResourceConsumed,0,0
323,423,-0.27,0.00,-0.54,0,1,1.30,-10.80,0.00,100.00,0,7.09,43.74,37.35,6.15,5.44,ResourceConsumed,0,0
325,422,-0.28,0.00,-0.54,1,0,1.32,-10.79,0.00,93.64,4,7.82,46.45,36.02,4.98,4.50,ResourceConsumed,0,0
327,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,1,10.62,44.69,34.87,6.41,3.41,MaxStepReached,0,0
329,473,-0.30,0.00,-0.64,1,0,0.63,-11.25,0.00,100.00,0,12.47,44.19,35.73,4.02,3.38,ResourceConsumed,0,0
331,430,-0.28,0.00,-0.55,0,1,1.21,-10.86,0.00,100.00,2,7.44,48.14,32.79,5.81,5.58,ResourceConsumed,0,0
333,313,-0.20,0.00,-0.40,0,1,2.79,-9.81,0.00,100.00,0,7.99,46.33,36.74,3.51,5.11,ResourceConsumed,0,0
335,208,-0.20,0.00,-0.39,0,1,4.21,-8.86,0.00,72.02,11,7.69,46.63,32.69,9.13,3.37,ResourceConsumed,0,0
337,431,-0.28,0.00,-0.55,1,0,1.19,-10.87,0.00,100.00,0,6.50,44.08,42.00,2.09,5.10,ResourceConsumed,0,0
339,134,-0.09,0.00,-0.17,1,0,5.20,-8.20,0.00,100.00,0,5.22,50.75,37.31,3.73,2.24,ResourceConsumed,0,0
341,315,-0.20,0.00,-0.41,0,1,2.76,-9.83,0.00,93.95,3,6.98,51.11,36.83,2.54,2.22,ResourceConsumed,0,0
343,451,-0.29,0.00,-0.58,0,1,0.92,-11.05,0.00,94.96,3,9.09,44.79,33.26,8.20,4.43,ResourceConsumed,0,0
345,348,-0.22,0.00,-0.44,0,1,2.32,-10.12,0.00,98.57,1,5.17,45.11,39.66,4.02,5.75,ResourceConsumed,0,0
347,415,-0.27,0.00,-0.53,1,0,1.41,-10.73,0.00,100.00,1,6.51,47.23,40.48,2.41,3.13,ResourceConsumed,0,0
349,372,-0.24,0.00,-0.48,0,1,1.99,-10.34,0.00,97.46,3,3.76,51.88,38.98,2.96,2.15,ResourceConsumed,0,0
351,319,-0.21,0.00,-0.41,0,1,2.71,-9.86,0.00,96.92,3,5.64,49.22,36.36,3.76,4.70,ResourceConsumed,0,0
353,340,-0.22,0.00,-0.43,0,1,2.42,-10.05,0.00,98.43,2,7.35,43.53,38.53,6.76,3.53,ResourceConsumed,0,0
355,500,-0.32,0.00,-0.64,0,0,0.26,-11.49,0.00,100.00,1,9.42,46.49,34.27,5.21,4.61,MaxStepReached,0,0
357,424,-0.27,0.00,-0.64,0,1,1.29,-10.81,0.00,100.00,1,4.48,49.06,41.04,2.36,2.83,ResourceConsumed,0,0
359,371,-0.24,0.00,-0.47,0,1,2.00,-10.33,0.00,100.00,0,7.82,49.33,35.31,2.70,4.58,ResourceConsumed,0,0
361,419,-0.27,0.00,-0.54,0,1,1.36,-10.76,0.00,92.18,4,12.65,41.53,32.22,7.88,5.49,ResourceConsumed,0,0
363,359,-0.23,0.00,-0.46,1,0,2.17,-10.22,0.00,99.30,1,4.74,50.70,34.82,5.85,3.62,ResourceConsumed,0,0
365,318,-0.20,0.00,-0.41,0,1,2.72,-9.85,0.00,100.00,0,5.66,45.91,42.77,2.20,3.14,ResourceConsumed,0,0
367,401,-0.26,0.00,-0.51,1,0,1.60,-10.60,0.00,100.00,1,7.73,46.88,37.91,4.24,2.99,ResourceConsumed,0,0
